apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Dostupna su nova {} izdanja za sljedeće aplikacije
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,Nije dodano
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Accounts Assigned,Nema računa e-pošte Dodijeljeno
DocType: S3 Backup Settings,eu-west-2,eu-zapad-2
DocType: Contact Us Settings,Contact Us Settings,"Postavke ""Kontaktirajte nas"""
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,Pretraživanje ...
DocType: Workflow State,text-width,tekst širine
apps/frappe/frappe/public/js/frappe/form/form.js,Maximum Attachment Limit for this record reached.,Gornja granica Prilog za ovaj rekord postignut.
apps/frappe/frappe/public/js/frappe/file_uploader/FileBrowser.vue,Search by filename or extension,Traži po nazivu datoteke ili ekstenziji
DocType: Notification,View Properties (via Customize Form),Pogledaj Nekretnine (preko Customize obrazac)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,Kliknite na datoteku da biste je odabrali.
DocType: Note Seen By,Note Seen By,Napomena vide
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,Pokušajte koristiti dulje uzorak tipkovnice s više zavoja
,LeaderBoard,leaderboard
DocType: DocType,Default Sort Order,Zadani redoslijed sortiranja
DocType: Address,Rajasthan,Rajasthan
DocType: Email Template,Email Reply Help,Pomoć za odgovor e-pošte
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,Report Builder izvješća se izravno upravlja Report Builder. Ništa učiniti.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,Potvrdite svoju adresu e-pošte
apps/frappe/frappe/model/document.py,none of,nitko od
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,Dodajte polja
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,Pošaljite mi kopiju
DocType: Dropbox Settings,App Secret Key,Aplikacija Tajni ključ
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,Web Site
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0} se ne može postaviti za pojedinačne tipove
DocType: Data Import,Data Import,Uvoz podataka
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,Konfiguriraj grafikon
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0} trenutno pregledava ovaj dokument
DocType: ToDo,Assigned By Full Name,Dodjeljuje Puni naziv
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0} ažurirana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,Izvješće ne može se postaviti za samohrane vrste
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,Dijeli URL
DocType: System Settings,Allow Consecutive Login Attempts ,Dopusti pokušaje uzastopnog prijave
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,Došlo je do pogreške tijekom postupka plaćanja. Molimo kontaktirajte nas.
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,Prije {0} dana
DocType: Email Account,Awaiting Password,Očekujem Lozinka
DocType: Address,Address Line 1,Adresa - linija 1
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,Nisu napušteni
DocType: Contact,Company Name,Ime tvrtke
DocType: Custom DocPerm,Role,Uloga
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,Postavke ...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,na vaš preglednik
apps/frappe/frappe/utils/data.py,Cent,Cent
,Recorder,Snimač
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,Nova poruka
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).","Države za tijek rada ( npr. skicu, odobreno Otkazan ) ."
DocType: Print Settings,Allow Print for Draft,Dopusti Ispis za Draft
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,Postavite Količina
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,Pošaljite ovaj dokument za potvrdu
DocType: Contact,Unsubscribed,Pretplatu
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,Postavite prilagođene uloge za stranicu i izvješća
DocType: Braintree Settings,Merchant ID,ID trgovca
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,Ocjena:
DocType: Address,Dadra and Nagar Haveli,Dadra i Nagar Haveli
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,Učvrstite svoju sliku
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,Row Vrijednosti promjene
DocType: Workflow State,Stop,zaustaviti
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,Link na stranicu koju želite otvoriti. Ostavite prazno ako želite da grupa roditelja čine.
DocType: DocType,Is Single,Je Samac
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,Registracija je onemogućen
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0} je napustio razgovor u {1} {2}
DocType: Access Log,Show Document,Prikaži dokument
DocType: Blogger,User ID of a Blogger,Korisnik ID bloger
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,Tu bi trebao ostati barem jedan sustav Manager
DocType: GCalendar Account,Authorization Code,Autorizacijski kod
DocType: PayPal Settings,Mention transaction completion page URL,Spomenuti transakcija URL završetak stranicu
DocType: Help Article,Expert,Stručnjak
DocType: Workflow State,circle-arrow-right,krug sa strelicom desno
DocType: Role Profile,Role Profile,Profil uloge
apps/frappe/frappe/permissions.py,Document Type is not importable,Tip dokumenta nije izvediv
DocType: LDAP Settings,LDAP Server Url,LDAP poslužitelja URL
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,Ne možete otvoriti primjer kada je {0} je otvoren
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},HTML set zaglavlja iz privitka {0}
apps/frappe/frappe/config/desktop.py,Customization,Prilagođavanje
DocType: LDAP Settings,Organizational Unit for Users,Organizacijska jedinica za korisnike
,Transaction Log Report,Izvješće dnevnika transakcija
DocType: Custom DocPerm,Custom DocPerm,Prilagođena DocPerm
DocType: Newsletter,Send Unsubscribe Link,Pošalji vezu za odjavu
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,Postoje neki povezani zapisi koje je potrebno stvoriti prije nego što možemo uvesti vašu datoteku. Želite li automatski stvoriti sljedeće nedostajuće zapise?
DocType: Access Log,Method,Metoda
DocType: Report,Script Report,Skripta Prijavi
DocType: OAuth Authorization Code,Scopes,Rasponi
DocType: About Us Settings,Company Introduction,Tvrtka Uvod
DocType: User,Last Password Reset Date,Datum zadnjeg resetiranja lozinke
DocType: DocField,Length,Duljina
apps/frappe/frappe/config/settings.py,Restore or permanently delete a document.,Vraćanje ili trajno brisanje dokumenta.
apps/frappe/frappe/chat/doctype/chat_profile/chat_profile.py,Chat Profile for User {0} exists.,Profil za chat za korisnika {0} postoji.
apps/frappe/frappe/public/js/frappe/social/components/PostSidebar.vue,Frequently Visited Links,Često posjećene veze
DocType: Notification,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Da biste dodali dinamički temu, koristiti Jinja oznake kao što su <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>"
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},Nevažeći polje za pretraživanje {0}
DocType: User,Modules HTML,Moduli HTML
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Allow Google Calendar Access,Omogući pristup Google kalendaru
DocType: Assignment Rule,Higher priority rule will be applied first,Prvo će se primijeniti pravilo višeg prioriteta
DocType: Email Account,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Prati ako je primatelj otvorio vašu e-adresu. <br> Napomena: ako šaljete više primatelja, čak i ako 1 primatelj čita poruku e-pošte, smatra se &quot;Otvoreno&quot;"
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Missing Values Required,Nedostaje vrijednosti potrebne
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Allow Google Contacts Access,Omogući pristup Google kontaktima
DocType: Data Migration Connector,Frappe,Frappe
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Unread,Označi kao nepročitano
DocType: Activity Log,Operation,Operacija
DocType: Customize Form,Change Label (via Custom Translation),Promijeni oznaku (putem Custom Translation)
apps/frappe/frappe/share.py,No permission to {0} {1} {2},Nema dozvole za {0} {1} {2}
DocType: Address,Permanent,trajan
apps/frappe/frappe/public/js/frappe/form/workflow.js,Note: Other permission rules may also apply,Napomena: Ostala pravila ovlasti se također mogu primijeniti
DocType: Assignment Rule,Unassign Condition,Odjavite stanje
apps/frappe/frappe/templates/emails/print_link.html,View this in your browser,Pogledaj ovo u svom pregledniku
DocType: DocType,Parent Field (Tree),Roditeljsko polje (drvo)
DocType: DocType,Search Fields,Polje za pretragu
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Sync Contacts,Sinkronizacija kontakata
DocType: System Settings,OTP Issuer Name,Naziv OTP Izdavatelja
DocType: OAuth Bearer Token,OAuth Bearer Token,OAuth Nositelj token
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Dr,Doktor
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing,Sinkronizacija
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Uploaded successfully,Uspješno je učitano
apps/frappe/frappe/public/js/frappe/dom.js,You are connected to internet.,Povezani ste s internetom.
DocType: Social Login Key,Enable Social Login,Omogući društvenu prijavu
DocType: Data Import Beta,Warnings,Upozorenja
DocType: Communication,Event,Događaj
apps/frappe/frappe/public/js/frappe/views/communication.js,"On {0}, {1} wrote:","Na {0}, {1} je napisano:"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Cannot delete standard field. You can hide it if you want,Ne možete izbrisati standardne polje. Možete ga sakriti ako želite
DocType: Top Bar Item,For top bar,Na gornjoj traci
DocType: Social Login Key,Auth URL Data,Podaci o URL-u autentičnosti
apps/frappe/frappe/desk/page/backups/backups.py,Queued for backup. You will receive an email with the download link,U redu za backup. Primit ćete e-poruku s vezom za preuzimanje
apps/frappe/frappe/utils/bot.py,Could not identify {0},Ne može se utvrditi {0}
DocType: Address,Address,Adresa
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Payment Failed,Plaćanje nije uspjelo
DocType: Print Settings,In points. Default is 9.,U bodovima. Standardni je 9.
DocType: OAuth Client,Redirect URIs,Preusmjeravanje URI
DocType: LDAP Settings,StartTLS,STARTTLS
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Submiting {0},Slanje {0}
DocType: Workflow State,heart,srce
apps/frappe/frappe/www/update-password.html,Old Password Required.,Potrebna je stara zaporka.
DocType: Role,Desk Access,stol Access
DocType: Workflow State,minus,minus
DocType: S3 Backup Settings,Bucket,Kanta
apps/frappe/frappe/public/js/frappe/ui/capture.js,Unable to load camera.,Nije moguće učitati fotoaparat.
apps/frappe/frappe/core/doctype/user/user.py,Welcome email sent,Poslao Dobrodošli e-mail
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Let's prepare the system for first use.,Idemo pripremiti sustav za prvu uporabu.
apps/frappe/frappe/core/doctype/user/user.py,Already Registered,Već registracije
DocType: System Settings,Float Precision,Float Precision
DocType: Notification,Sender Email,Pošiljatelja e-pošte
apps/frappe/frappe/core/doctype/page/page.py,Only Administrator can edit,Samo administrator može uređivati
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Please select applicable Doctypes,Odaberite odgovarajuće Doctypes
DocType: DocType,Editable Grid,Uređivati Grid
DocType: Property Setter,Property Setter,Nekretnine seter
DocType: Web Form,Allow Print,Dopusti Ispis
DocType: Communication,Clicked,Kliknuo
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Unfollow,Prestani pratiti
apps/frappe/frappe/public/js/frappe/form/form.js,No permission to '{0}' {1},Nema dozvole za ' {0} ' {1}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Scheduled to send,Planirano za slanje
DocType: DocType,Track Seen,Prati Gledano
DocType: Dropbox Settings,File Backup,Sigurnosno kopiranje datoteka
DocType: Kanban Board Column,orange,narančasta
apps/frappe/frappe/public/js/frappe/list/list_view.js,No {0} found,Ne {0} pronađeno
apps/frappe/frappe/config/customization.py,Add custom forms.,Dodaj prilagođene oblike.
apps/frappe/frappe/desk/like.py,{0}: {1} in {2},{0}: {1} u {2}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document,podnosi ovaj dokument
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User Permissions,Postavljanje&gt; Korisnička dopuštenja
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,The system provides many pre-defined roles. You can add new roles to set finer permissions.,Sustav nudi brojne unaprijed definirane uloge . Možete dodavati nove uloge postaviti finije dozvole.
DocType: Communication,CC,CC
DocType: Country,Geo,Geo
DocType: Data Migration Run,Trigger Name,Trigger Name
apps/frappe/frappe/public/js/frappe/desk.js,Domains,Domene
DocType: Blog Category,Blog Category,Kategorije bloga
apps/frappe/frappe/model/mapper.py,Cannot map because following condition fails: ,Ne mogu mapirati jer sljedeći uvjet ne uspije:
DocType: Role Permission for Page and Report,Roles HTML,Uloge HTML
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,Select a Brand Image first.,Odaberite brand image prvi.
DocType: Dashboard Chart Source,Dashboard Chart Source,Izvor grafikona na nadzornoj ploči
DocType: Auto Repeat,Active,Aktivan
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Below,Umetnite Ispod
DocType: Kanban Board Column,Blue,Plava
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,All customizations will be removed. Please confirm.,"Sve prilagodbe će biti uklonjene. Molimo, potvrdite."
DocType: Page,Page HTML,HTML stranica
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Export Errored Rows,Izvoz pogrešnih redaka
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Group name cannot be empty.,Naziv grupe ne može biti prazan.
apps/frappe/frappe/public/js/frappe/views/treeview.js,Further nodes can be only created under 'Group' type nodes,"Daljnje čvorovi mogu se samo stvorio pod ""Grupa"" tipa čvorova"
DocType: SMS Parameter,Header,Zaglavlje
apps/frappe/frappe/public/js/frappe/model/model.js,Unknown Column: {0},Nepoznato Stupac : {0}
DocType: Notification Recipient,Email By Role,E-mail njezina uloga
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Nothing to update,Ništa za ažuriranje
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Users with role {0}:,Korisnici s ulogom {0} :
DocType: Print Format,Custom Format,Prilagođeni format
DocType: Workflow State,random,slučajan
DocType: Newsletter Email Group,Newsletter Email Group,Newsletter Email Grupa
DocType: Braintree Settings,Integrations,Integracije
DocType: DocField,Section Break,Odjeljak Break
DocType: Address,Warehouse,Skladište
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Styles,Stilovi fonta
DocType: Address,Other Territory,Drugi teritorij
,Messages,Poruke
apps/frappe/frappe/config/website.py,Portal,Portal
DocType: Email Account,Use Different Email Login ID,Koristite različite ID e-pošte za prijavu
apps/frappe/frappe/desk/query_report.py,Must specify a Query to run,Moraš specifirati upit kako bi pokrenuo
apps/frappe/frappe/integrations/doctype/braintree_settings/braintree_settings.py,"There seems to be an issue with the server's braintree configuration. Don't worry, in case of failure, the amount will get refunded to your account.","Čini se da postoji problem s konfiguracijom poslužitelja na poslužitelju. Ne brinite, u slučaju neuspjeha, iznos će biti vraćen na vaš račun."
apps/frappe/frappe/www/me.html,Manage Third Party Apps,Upravljanje aplikacijama treće strane
DocType: Website Settings,Route Redirects,Preusmjeravanja rute
apps/frappe/frappe/config/settings.py,"Language, Date and Time settings","Postavke za jezik, datum i vrijeme"
DocType: User Email,User Email,Korisnik Email
DocType: Assignment Rule Day,Saturday,Subota
DocType: User,Represents a User in the system.,Predstavlja korisnika u sustavu.
DocType: List View Setting,Disable Auto Refresh,Onemogući automatsko osvježavanje
DocType: Comment,Label,Oznaka
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed.","Zadatak {0}, koju dodjeljuje {1}, je zatvoren."
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Please close this window,Molimo zatvorite ovaj prozor
DocType: Print Format,Print Format Type,Ispis formatu
DocType: Newsletter,A Lead with this Email Address should exist,Potencijalni klijent s ovom e-maile adresom bi trebao postojati
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Open Source Applications for the Web,Open source aplikacija za web
DocType: Event,Call,Poziv
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""",Dodaj naziv od &quot;Google web slova&quot; npr &quot;Otvoreni Sans&quot;
apps/frappe/frappe/public/js/frappe/request.js,Request Timed Out,Zatražite Isteklo
apps/frappe/frappe/config/settings.py,Enable / Disable Domains,Omogući / onemogući domene
DocType: Role Permission for Page and Report,Allow Roles,Dopusti uloga
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records out of {1}.,{0} zapisa od {1} uspješno uvezen.
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Invalid"")","Jednostavni Python Expression, Primjer: Status u (&quot;Nevažeći&quot;)"
DocType: User,Last Active,Zadnja Aktivnost
DocType: Email Account,SMTP Settings for outgoing emails,SMTP postavke za odlaznu e-poštu
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,choose an,izabrati
DocType: Data Export,Filter List,Popis filtara
DocType: Data Export,Excel,nadmašiti
DocType: Email Account,Auto Reply Message,Poruka automatskog odgovora
DocType: Data Migration Mapping,Condition,Stanje
apps/frappe/frappe/utils/data.py,{0} hours ago,prije {0} sata
apps/frappe/frappe/utils/data.py,1 month ago,prije 1 mjesec
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Not Specified,Nije specificirano
DocType: Contact,User ID,Korisnički ID
DocType: Communication,Sent,Poslano
DocType: Address,Kerala,Kerala
apps/frappe/frappe/public/js/frappe/desk.js,Administration,uprava
DocType: User,Simultaneous Sessions,Simultano sesije
DocType: Social Login Key,Client Credentials,Mandatno Client
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Open a module or tool,Otvorite modul ili alat
DocType: Communication,Delivery Status,Status isporuke
DocType: Module Def,App Name,App Naziv
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Područje koje predstavlja tijeka državu transakcije (ako polje nije prisutan, novi skriveno Custom Field će biti stvoren)"
DocType: Help Article,Knowledge Base Contributor,Baza znanja Suradnik
DocType: Communication,Sent Read Receipt,Poslano potvrdu čitanja
DocType: Email Queue,Unsubscribe Method,odjaviti metoda
DocType: GSuite Templates,Related DocType,Povezani DocType
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit to add content,Uredi za dodavanje sadržaja
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Languages,odaberite jezici
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Card Details,Detalji o kartici
apps/frappe/frappe/__init__.py,No permission for {0},Nema dozvole za {0}
DocType: DocType,Advanced,Napredan
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Seems API Key or API Secret is wrong !!!,Čini API ključ ili API Tajna je u redu !!!
apps/frappe/frappe/templates/emails/auto_reply.html,Reference: {0} {1},Referenca: {0} {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mrs,Gđa
DocType: File,Attached To Name,U prilogu naziv
DocType: Address,Address Type,Tip adrese
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,Neispravno korisničko ime ili zaporka podrške. Ispravi i pokušaj ponovno.
DocType: Email Account,Yahoo Mail,Yahoo Mail
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,Pogreška u obavijesti
DocType: Access Log,Log Data,Podaci podataka
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Madam,gospođa
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,kritikovati
apps/frappe/frappe/desk/page/activity/activity_row.html,Updated {0}: {1},Ažurirano {0}: {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,Master
DocType: DocType,User Cannot Create,Korisnik ne može stvoriti
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,Uspješno završeno
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,Pristup Dropbox je odobren!
DocType: Customize Form,Enter Form Type,Unesite tip obrasca
DocType: Google Drive,Authorize Google Drive Access,Autorizirajte pristup Google disku
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,Nedostaje parametar naziva ploče Kanban
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,Nema zapisa tagged.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,Ukloni polje
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,Niste povezani s internetom. Ponovite nakon nekog vremena.
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!","Dopuštanje DOCTYPE , vrstu dokumenata . Budite oprezni !"
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email","Prilagođeno formati za ispis, e-mail"
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},Zbroj {0}
apps/frappe/frappe/public/js/frappe/desk.js,Updated To New Version,Ažurirano na novu verziju
DocType: Custom Field,Depends On,Ovisi o
DocType: Kanban Board Column,Green,Zelena
DocType: Custom DocPerm,Additional Permissions,Dodatne dozvole
DocType: Email Account,Always use Account's Email Address as Sender,Uvijek koristite Računa adresu e-pošte kao što Sender
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,Prijavite se za komentiranje
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,Počnite unositi podatke ispod ove linije
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},Promijenjene vrijednosti za {0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}","ID e-pošte mora biti jedinstven, račun e-pošte već postoji \ za {0}"
DocType: Workflow State,retweet,retweet
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Customize...,Prilagodba ...
DocType: Print Format,Align Labels to the Right,Poravnajte oznake s desne strane
DocType: Assignment Rule,Disabled,Ugašeno
DocType: File,Uploaded To Dropbox,Preneseno u Dropbox
DocType: Workflow State,eye-close,oka u blizini
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.","Za više informacija, {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},Ponavlja se {0}
DocType: OAuth Provider Settings,OAuth Provider Settings,Postavke OAutha Provider
DocType: Review Level,Review Points,Pregledajte bodove
DocType: Workflow Document State,Workflow Action is not created for optional states,Radnja tijeka rada nije stvorena za neobavezna stanja
DocType: Address,City/Town,Grad / Mjesto
DocType: Data Migration Connector,Connector Name,Naziv konektora
DocType: Address,Is Your Company Address,Je li Vaše poduzeće adresa
DocType: Energy Point Log,Social,socijalni
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google kalendar - Kalendar nije moguće stvoriti za {0}, kôd pogreške {1}."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Uređivanje Row
DocType: Workflow Action Master,Workflow Action Master,Workflow Akcija Master
DocType: Custom Field,Field Type,Vrsta polja
apps/frappe/frappe/utils/data.py,only.,samo.
DocType: Route History,Route History,Povijest ruta
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Dajte ocjenjivačke bodove
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Google kalendar - nije moguće umetnuti kontakt u Google kontakte {0}, kôd pogreške {1}."
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP tajnost može vratiti samo administrator.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,Izbjegavajte godina koji su povezani s vama.
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Ograničite korisnika za određeni dokument
DocType: GSuite Templates,GSuite Templates,GSuite predlošci
apps/frappe/frappe/utils/goal.py,Goal,Cilj
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,Nevažeći mail server. Ispravi i pokušaj ponovno.
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Za Linkovi unesite DOCTYPE kao raspona. Za Odaberi unesite popisu opcija, svaki na novoj liniji."
DocType: Workflow State,film,film
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Sinkronizirajte kalendar
apps/frappe/frappe/model/db_query.py,No permission to read {0},Nemate dopuštenje za čitanje {0}
apps/frappe/frappe/config/desktop.py,Tools,Alati
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Uključite uvlačenje
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Izbjegavajte posljednjih nekoliko godina.
apps/frappe/frappe/templates/includes/login/login.js,Verification,Verifikacija
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Više korijen čvorovi nisu dopušteni .
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Ako je omogućeno, korisnici će biti obaviješteni svaki put kada se prijave. Ako to nije omogućeno, korisnici će biti obaviješteni samo jednom."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Nevažeći uvjet za {0}
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Ako je označeno, korisnici neće vidjeti dijaloški okvir za potvrdu pristupa."
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0} zapis je izbrisan
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","naziv oznake ..., npr. #tag"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Prečice na tipkovnici
DocType: Post,Comments,Komentari
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Potvrditi
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Autentikacija ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Suzi sve
apps/frappe/frappe/www/login.html,Forgot Password?,Zaboravili ste lozinku?
DocType: System Settings,yyyy-mm-dd,gggg-mm-dd
apps/frappe/frappe/desk/report/todo/todo.py,ID,ID
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,pogreška servera
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Pogledajte sva prethodna izvješća.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Prijava ID je potrebno
DocType: Website Slideshow,Website Slideshow,Klizač web stranice
