apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نئی {} مندرجہ ذیل ایپس کے لئے ریلیز دستیاب ہیں
DocType: About Us Settings,Introduce your company to the website visitor.,ویب سائٹ وزیٹر کے لئے آپ کی کمپنی کو متعارف کرانے.
apps/frappe/frappe/utils/password.py,"Encryption key is invalid, Please check site_config.json",خفیہ کاری کلید غلط ہے، site_config.json براہ مہربانی چیک کریں
DocType: SMS Settings,Receiver Parameter,وصول پیرامیٹر
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Toggle Public/Private,عوامی / نجی ٹوگل کریں۔
DocType: Data Migration Mapping Detail,Remote Fieldname,ریموٹ فیلڈ نام
DocType: Communication,To,کرنے کے لئے
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log_list.js,View Ref,ریفری دیکھیں
apps/frappe/frappe/public/js/frappe/desk.js,Places,مقامات
DocType: Kanban Board Column,darkgrey,گہرا بھورا
apps/frappe/frappe/model/rename_doc.py,Successful: {0} to {1},کامیاب: {0} سے {1}
apps/frappe/frappe/core/doctype/user/user.py,Cannot change user details in demo. Please signup for a new account at https://erpnext.com,ڈیمو میں صارف کی تفصیلات کو تبدیل نہیں کر سکتے. https://erpnext.com میں ایک نیا اکاؤنٹ کے لئے سائن اپ کریں براہ مہربانی
apps/frappe/frappe/public/js/frappe/ui/dropzone.js,Drop,ڈراپ۔
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Please duplicate this to make changes,تبدیلیاں کرنے کے لئے اس کی نقل کریں
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Press Enter to save,بچانے کے لئے درج دبائیں
apps/frappe/frappe/utils/pdf.py,PDF generation failed because of broken image links,PDF نسل کی وجہ سے ٹوٹا ہوا تصویر لنکس میں ناکام
DocType: Print Settings,Font Size,حرف کا سائز
DocType: System Settings,Disable Standard Email Footer,سٹینڈرڈ ای میل فوٹر غیر فعال کریں
DocType: Workflow State,facetime-video,فاکیٹامی ویڈیو
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,1 comment,1 تبصرہ
DocType: Website Slideshow,"Note: For best results,  images must be of the same size and width must be greater than height.",نوٹ: بہترین نتائج کے ل images ، تصاویر ایک ہی سائز کی ہونی چاہئے اور چوڑائی اونچائی سے زیادہ ہونی چاہئے۔
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,viewed,دیکھا
DocType: Notification,Days Before,دن پہلے
apps/frappe/frappe/desk/doctype/event/event.py,Daily Events should finish on the Same Day.,روزانہ کی تقریبات اسی دن ختم ہوجائیں۔
apps/frappe/frappe/core/page/dashboard/dashboard.js,Edit...,ترمیم...
DocType: Workflow State,volume-down,حجم نیچے
apps/frappe/frappe/auth.py,Access not allowed from this IP Address,اس IP پتے سے رسائی کی اجازت نہیں ہے۔
apps/frappe/frappe/desk/reportview.py,No Tags,کوئی ٹیگز
DocType: Email Account,Send Notification to,کو نوٹیفکیشن بھیجنے کے
DocType: DocField,Collapsible,تہ
DocType: Translation,Saved,محفوظ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Options for select. Each option on a new line.,منتخب کرنے کے لئے اختیارات. ایک نئی سطر میں ہر آپشن.
apps/frappe/frappe/public/js/frappe/form/form.js,Permanently Cancel {0}?,مستقل طور پر منسوخ {0}؟
DocType: Workflow State,music,موسیقی
apps/frappe/frappe/www/qrcode.html,QR Code,QR کوڈ
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,No records deleted,کوئی ریکارڈ حذف نہیں ہوا۔
apps/frappe/frappe/email/doctype/notification/notification.js,Last Modified Date,آخری ترمیم شدہ تاریخ
DocType: Chat Profile,Settings,ترتیبات
DocType: Print Format,Style Settings,سٹائل کی ترتیبات
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Filter By,کی طرف سے فلٹر
apps/frappe/frappe/database/database.py,No conditions provided,کوئی شرائط مہیا نہیں کی گئیں۔
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Y Axis Fields,Y Axis Fields
apps/frappe/frappe/core/doctype/doctype/doctype.py,Sort field {0} must be a valid fieldname,چھانٹیں میدان {0} ایک درست FIELDNAME ہونا ضروری ہے
apps/frappe/frappe/public/js/frappe/list/base_list.js,More,مزید
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Create a new record,ایک نیا ریکارڈ بنائیں۔
DocType: Contact,Sales Manager,منتظم سامان فروخت
apps/frappe/frappe/public/js/frappe/model/model.js,Rename,نام تبدیل کریں
DocType: Print Format,Format Data,شکل ڈیٹا
DocType: List Filter,Filter Name,فلٹر کا نام
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Like,کی طرح
DocType: Assignment Rule,Automation,آٹومیشن۔
DocType: Google Drive,Last Backup On,آخری بیک اپ آن۔
DocType: Customize Form Field,Customize Form Field,فارم فیلڈ کی تخصیص کریں
DocType: Energy Point Rule,For Document Event,دستاویز ایونٹ کے لئے
DocType: Website Settings,Chat Room Name,چیٹ روم کا نام
DocType: OAuth Client,Grant Type,گرانٹ کی قسم
apps/frappe/frappe/config/users_and_permissions.py,Check which Documents are readable by a User,ایک صارف کی طرف سے پڑھنے کے قابل ہیں جو دستاویزات کی جانچ پڑتال
DocType: Deleted Document,Hub Sync ID,حب ہم آہنگی کی شناخت
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,use % as wildcard,وائلڈ کارڈ کے طور پر٪ کا استعمال
DocType: Auto Repeat,Quarterly,سہ ماہی
apps/frappe/frappe/email/doctype/email_account/email_account.js,"Email Domain not configured for this account, Create one?",ای میل ڈومین، اس اکاؤنٹ کے لئے ترتیب دیا گیا ایک نہیں بنائیں؟
DocType: User,Reset Password Key,پاس ورڈ ری سیٹ کلیدی
apps/frappe/frappe/model/workflow.py,Illegal Document Status for {0},{0} کیلئے غیر قانونی دستاویز کی حیثیت
DocType: Email Account,Enable Auto Reply,آٹو جواب فعال
apps/frappe/frappe/core/doctype/error_log/error_log_list.js,Not Seen,نہیں دیکھا
apps/frappe/frappe/public/js/frappe/form/print.js,Cannot have multiple printers mapped to a single print format.,ایک ہی پرنٹ فارمیٹ میں متعدد پرنٹرز نقش نہیں کر سکتے ہیں۔
DocType: Workflow State,zoom-in,زوم میں
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Reference DocType and Reference Name are required,حوالہ DOCTYPE اور حوالہ نام کی ضرورت ہے
apps/frappe/frappe/utils/jinja.py,Syntax error in template,سانچے میں نحو کی خرابی
DocType: DocField,Width,چوڑائی
apps/frappe/frappe/public/js/frappe/views/communication.js,Message clipped,پیغام تراش گیا۔
DocType: Email Account,Notify if unreplied,براہ مہربانی انتظار تو مطلع کریں
apps/frappe/frappe/www/qrcode.html,Scan the QR Code and enter the resulting code displayed.,QR کوڈ کو اسکین کریں اور دکھایا گیا نتیجہ کوڈ درج کریں.
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Gradients,درجات کو فعال کریں۔
DocType: System Settings,Minimum Password Score,کم از کم پاس ورڈ اسکور
DocType: System Settings,Minimum Password Score,کم از کم پاس ورڈ اسکور
DocType: DocType,Fields,قطعات
DocType: System Settings,Your organization name and address for the email footer.,ای میل فوٹر کے لئے آپ کی تنظیم کا نام اور پتہ.
apps/frappe/frappe/core/doctype/data_import/importer.py,Parent Table,والدین ٹیبل
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.js,S3 Backup complete!,S3 بیک اپ مکمل!
apps/frappe/frappe/config/desktop.py,Developer,ڈیولپر
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Created,پیدا کیا
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,{0} in row {1} cannot have both URL and child items,{0} قطار میں {1} دونوں یو آر ایل اور بچے اشیاء نہیں کر سکتے ہیں
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for the following tables: {0},مندرجہ ذیل جدولوں کے لئے کم از کم ایک قطار ہونی چاہئے: {0}
DocType: Print Format,Default Print Language,ڈیفالٹ پرنٹ زبان۔
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Ancestors Of,کے باپ دادا
apps/frappe/frappe/utils/nestedset.py,Root {0} cannot be deleted,{0} روٹ خارج نہیں کیا جا سکتا
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,No comments yet,ابھی تک کوئی تبصرہ
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,"Please setup SMS before setting it as an authentication method, via SMS Settings",ایس ایم ایس کی ترتیبات کے ذریعہ، اس کو ایک تصدیق کے طریقہ کار کے طور پر ترتیب دینے سے پہلے ایس ایم ایس سیٹ کریں
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Both DocType and Name required,ضرورت دونوں DOCTYPE اور نام
apps/frappe/frappe/model/document.py,Cannot change docstatus from 1 to 0,1 سے 0 docstatus تبدیل نہیں کر سکتے
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough points,آپ کے پاس کافی پوائنٹس نہیں ہیں۔
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Take Backup Now,ابھی بیک اپ لے لو
DocType: Contact,Open,کھولیں
DocType: Workflow Transition,Defines actions on states and the next step and allowed roles.,امریکہ پر اقدامات اور اگلے مرحلے اور کی اجازت کردار کی وضاحت کرتا ہے.
apps/frappe/frappe/templates/emails/energy_points_summary.html,Top Reviewer,اعلی جائزہ لینے والا۔
DocType: Data Migration Mapping,Remote Objectname,ریموٹ آبجیکٹ نام
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.",ایک بہترین پریکٹس کے طور پر، مختلف کردار کرنے کی اجازت حکمرانی کے ایک ہی سیٹ تفویض نہیں. اس کے بجائے، ایک ہی صارف کو ایک سے زیادہ کردار مقرر.
apps/frappe/frappe/www/confirm_workflow_action.html,Please confirm your action to {0} this document.,براہ کرم {0} اس دستاویز کو اپنی کارروائی کی تصدیق کریں.
DocType: Success Action,Next Actions HTML,اگلے اعمال ایچ ٹی ایم ایل
apps/frappe/frappe/public/js/frappe/social/social_home.js,Create Post,پوسٹ بنائیں
apps/frappe/frappe/desk/doctype/event/event.js,Add Participants,شرکاء شامل کریں
DocType: Web Page,Main Section (Markdown),مین سیکشن (مارک ڈاون)
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Only {0} emailed reports are allowed per user,صرف {0} ای میل کیا رپورٹوں فی صارف کی اجازت ہے
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Fieldtype {1} for {2} cannot be unique,{0}: فیلڈ ٹائپ {1} کیلئے {2} منفرد نہیں ہوسکتا ہے۔
DocType: Address,Address Title,ایڈریس عنوان
DocType: Website Settings,Footer Items,فوٹر اشیا
apps/frappe/frappe/public/js/frappe/ui/page.html,Menu,مینو
DocType: DefaultValue,DefaultValue,DefaultValue
DocType: Auto Repeat,Daily,ڈیلی
apps/frappe/frappe/config/users_and_permissions.py,User Roles,صارف کے کردار
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,پراپرٹی سیٹر ایک معیاری DOCTYPE یا فیلڈ جائداد کی جگہ لے لیتا
apps/frappe/frappe/core/doctype/user/user.py,Cannot Update: Incorrect / Expired Link.,تازہ کاری نہیں ہوسکتی: غلط / ختم لنک.
apps/frappe/frappe/utils/password_strength.py,Better add a few more letters or another word,بہتر ایک سے زیادہ چند حروف یا ایک لفظ کا اضافہ
DocType: Auto Repeat,Repeat on Last Day of the Month,مہینے کے آخری دن پر دہرائیں۔
apps/frappe/frappe/twofactor.py,One Time Password (OTP) Registration Code from {},ایک وقت پاس ورڈ (OTP) سے رجسٹریشن کوڈ {}
DocType: DocField,Set Only Once,صرف ایک دفعہ مقرر
DocType: Email Queue Recipient,Email Queue Recipient,ای میل کی قطار وصول کنندہ
DocType: Address,Nagaland,ناگالینڈ
DocType: Slack Webhook URL,Webhook URL,Webhook URL
apps/frappe/frappe/core/doctype/user/user.py,Username {0} already exists,صارف کا نام {0} پہلے سے موجود ہے
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set import as {1} is not importable,{0}: {1} درآمد نہیں ہے کے طور پر درآمد مقرر نہیں کر سکتے ہیں
apps/frappe/frappe/contacts/doctype/address/address.py,There is an error in your Address Template {0},آپ کے ایڈریس سانچے میں ایک غلطی ہے {0}
DocType: Footer Item,"target = ""_blank""",ہدف = &quot;_blank&quot;
DocType: Workflow State,hdd,کوائف نامہ
DocType: Integration Request,Host,میزبان
DocType: Data Import Beta,Import File,فائل درآمد کریں۔
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column <b>{0}</b> already exist.,کالم <b>{0}</b> پہلے ہی موجود ہے.
DocType: ToDo,High,ہائی
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,New Event,نیا واقعہ
DocType: S3 Backup Settings,Secret Access Key,خفیہ رسائی کلیدی
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Male,مرد
apps/frappe/frappe/core/doctype/user/user.py,OTP Secret has been reset. Re-registration will be required on next login.,OTP خفیہ ری سیٹ کر دیا گیا ہے. اگلے لاگ ان پر دوبارہ رجسٹریشن کی ضرورت ہوگی.
DocType: Communication,From Full Name,فل نام سے
apps/frappe/frappe/desk/query_report.py,You don't have access to Report: {0},آپ رپورٹ تک رسائی حاصل نہیں ہے: {0}
DocType: User,Send Welcome Email,میں خوش آمدید ای میل ارسال کریں
DocType: Assignment Rule User,Assignment Rule User,تفویض اصول صارف۔
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Remove Filter,فلٹر کو ہٹانے
DocType: Web Form Field,Show in filter,فلٹر میں دکھائیں
DocType: Address,Daman and Diu,دمن اور دیو
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Project,پروجیکٹ
DocType: Address,Personal,ذاتی
DocType: S3 Backup Settings,See https://docs.aws.amazon.com/de_de/general/latest/gr/rande.html#s3_region for details.,تفصیلات کے لئے https://docs.aws.amazon.com/de_de/general/latest/gr/rande.html#s3_region دیکھیں۔
apps/frappe/frappe/config/settings.py,Bulk Rename,بلک کا نام تبدیل
DocType: Email Queue,Show as cc,سی سی کے طور پر دکھائیں
DocType: DocField,Heading,سرخی
DocType: Workflow State,resize-vertical,بازسائز عمودی
apps/frappe/frappe/public/js/frappe/ui/capture.js,Take Video,ویڈیو لے لو
DocType: Contact Us Settings,Introductory information for the Contact Us Page,ہم سے رابطہ کریں صفحہ کے لئے تعارفی معلومات
DocType: Print Style,CSS,CSS
DocType: Workflow State,thumbs-down,انگوٹھوں نیچے
DocType: User,Send Notifications for Email threads,ای میل کے دھاگوں کے لئے اطلاعات بھیجیں۔
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Prof,پروفیسر
apps/frappe/frappe/core/doctype/page/page.py,Not in Developer Mode,نہیں ڈیولپر موڈ میں
apps/frappe/frappe/desk/page/backups/backups.py,File backup is ready,فائل بیک اپ تیار ہے
DocType: DocField,In Global Search,گلوبل تلاش میں
DocType: System Settings,Brute Force Security,برٹ فورس سیکورٹی
DocType: Workflow State,indent-left,پوٹ بائیں
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,&gt; {0} year(s) ago,&gt; {0} سال (سال پہلے)
apps/frappe/frappe/utils/file_manager.py,It is risky to delete this file: {0}. Please contact your System Manager.,اس فائل کو حذف کرنا خطرناک ہے: {0}. آپ کے سسٹم مینیجر سے رابطہ کریں.
DocType: Currency,Currency Name,کرنسی نام
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Emails,کوئی ای میلز
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,Link Expired,لنک ختم ہو گیا
apps/frappe/frappe/database/schema.py,"Reverting length to {0} for '{1}' in '{2}';
							Setting the length as {3} will cause truncation of data.",&#39;{1}&#39; کے لئے &#39;{2}&#39; کے لئے {0} کی لمبائی کو آگے بڑھانا؛ لمبائی کی ترتیب کے طور پر {3} ڈیٹا کا ٹکنانا کرنا ہوگا.
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Select File Format,فائل کی شکل منتخب کریں
DocType: Report,Javascript,جاوا سکرپٹ
DocType: File,Content Hash,مواد ہیش
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,سٹورز مختلف نصب اطلاقات کے آخری نام سے جانا جاتا ورژن کی JSON. اس کی رہائی کے نوٹوں ظاہر کرنے کے لئے استعمال کیا جاتا ہے.
DocType: Energy Point Rule,User Field,صارف کا فیلڈ
DocType: DocType,MyISAM,MyISAM
DocType: Data Migration Run,Push Delete,حذف کر دیں
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed for {1} {2},{0} کے لئے پہلے ہی سبسکرائب {1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not remove,ختم نہیں کیا
apps/frappe/frappe/desk/like.py,Liked,پسند
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Send Now,اب بھیجیں
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form",سٹینڈرڈ DOCTYPE ڈیفالٹ پرنٹ کی شکل کی ضرورت نہیں کر سکتے ہیں، مرضی کے مطابق فارم کا استعمال
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form",سٹینڈرڈ DOCTYPE ڈیفالٹ پرنٹ کی شکل کی ضرورت نہیں کر سکتے ہیں، مرضی کے مطابق فارم کا استعمال
DocType: Report,Query,سوال
DocType: Customize Form,Sort Order,ترتیب
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,'In List View' not allowed for type {0} in row {1},'فہرست میں،' صف میں داخل {0} کرنے کی اجازت نہیں {1}
DocType: Letter Head,Footer HTML,فوٹر HTML
DocType: Custom Field,Select the label after which you want to insert new field.,آپ نئے میدان داخل کرنا چاہتے ہیں، جس کے بعد لیبل منتخب کریں.
,Document Share Report,دستاویز کا اشتراک رپورٹ
DocType: Social Login Key,Base URL,بیس یو آر ایل
DocType: User,Last Login,آخری لاگ ان
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You can't set 'Translatable' for field {0},آپ فیلڈ کے لئے &#39;Translatable&#39; سیٹ نہیں کر سکتے ہیں {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Column,کالم
DocType: Chat Profile,Chat Profile,چیٹ پروفائل
DocType: Custom Field,Adds a custom field to a DocType,ایک DOCTYPE کرنے کے لئے ایک اپنی مرضی کے میدان کا اضافہ کر دیتی
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,Click on the link below to verify your request,اپنی درخواست کی تصدیق کے لئے نیچے دیئے گئے لنک پر کلک کریں۔
DocType: File,Is Home Folder,ہوم فولڈر ہے
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Navbar Style,نوبار اسٹائل
apps/frappe/frappe/utils/__init__.py,{0} is not a valid Email Address,{0} ایک درست ای میل پتہ نہیں ہے
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select atleast 1 record for printing,پرنٹنگ کے لئے کم سے کم 1 ریکارڈ کریں
apps/frappe/frappe/core/doctype/has_role/has_role.py,User '{0}' already has the role '{1}',صارف &#39;{0}&#39; پہلے ہی کردار ہے &#39;{1}&#39;
DocType: System Settings,Two Factor Authentication method,دو فیکٹر کی توثیق کا طریقہ
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,First set the name and save the record.,سب سے پہلے نام قائم اور ریکارڈ کو بچانے کے.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,5 Records,5 ریکارڈ
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with {0},کے ساتھ مشترکہ {0}
apps/frappe/frappe/email/queue.py,Unsubscribe,رکنیت ختم
DocType: View Log,Reference Name,حوالہ کا نام
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Change User,صارف کو تبدیل کریں۔
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Update Translations,تازہ ترین ترجمہ
DocType: Error Snapshot,Exception,رعایت
DocType: Email Account,Use IMAP,استعمال IMAP
DocType: Activity Log,Activity Log,سرگرمی لاگ ان
DocType: View Log,Viewed By,کی طرف سے دیکھا
DocType: Integration Request,Authorized,مجاز
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,سنگل اقسام منسلک صرف ایک ریکارڈ کوئی ٹیبل ہے. اقدار tabSingles میں محفوظ کیا جاتا ہے
DocType: System Settings,Enable Password Policy,پاس ورڈ کی پالیسی کو فعال کریں
DocType: System Settings,Enable Password Policy,پاس ورڈ کی پالیسی کو فعال کریں
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]",[{: _ ( &quot;روزگار&quot;)، &quot;راستے&quot;: &quot;روزگار&quot; &quot;لیبل&quot;}] کے طور پر فہرست
apps/frappe/frappe/custom/doctype/property_setter/property_setter.py,Field type cannot be changed for {0},{0} کے لئے فیلڈ کی قسم تبدیل نہیں کی جا سکتی
DocType: Workflow,Rules defining transition of state in the workflow.,کام کے فلو کو میں ریاست کی منتقلی کی وضاحت قواعد.
DocType: File,Folder,فولڈر
DocType: Website Route Meta,Website Route Meta,ویب سائٹ روٹ میٹا۔
DocType: DocField,Index,انڈیکس
DocType: Email Group,Newsletter Manager,نیوز لیٹر منیجر
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 1,اختیار 1
apps/frappe/frappe/public/js/frappe/form/formatters.js,{0} to {1},{0} کو {1}
apps/frappe/frappe/config/settings.py,Log of error during requests.,درخواستوں کے دوران خرابی کے لاگ ان.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,{0} has been successfully added to the Email Group.,{0} کامیابی ای میل گروپ میں شامل کر لیا گیا ہے.
apps/frappe/frappe/public/js/frappe/form/grid.js,Do not edit headers which are preset in the template,ہیڈرز میں ترمیم نہ کریں جو پہلے ہی ٹیمپلیٹ میں پیش کرتے ہیں
apps/frappe/frappe/twofactor.py,Login Verification Code from {},{} سے لاگ ان کی توثیق کوڈ
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} points,آپ نے {0} پوائنٹس حاصل کیے۔
DocType: Address,Uttar Pradesh,اتر پردیش
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,نوٹ:
DocType: Address,Pondicherry,پانڈچیری
DocType: Data Import,Import Status,درآمد کی حیثیت
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},کو بھیجنے کے لئے تخسوچت {0}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,صفحہ شارٹ کٹس
DocType: Kanban Board Column,Indicator,اشارے
DocType: DocShare,Everyone,ہر کوئی
DocType: Workflow State,backward,پسماندہ
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}",{0}: ایک ہی کردار، سطح اور ساتھ کی اجازت صرف ایک اصول {1}
DocType: Email Queue,Add Unsubscribe Link,رکنیت ختم لنک شامل کریں
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,ابھی تک کوئی تبصرہ. ایک نئی بحث کا آغاز کریں.
DocType: Workflow State,share,حصہ
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,لین دین کے لئے سیریز تعداد مقرر کریں.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,چارٹ تشکیل دیں
DocType: User,Last IP,آخری IP
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,براہ مہربانی اپنے ای میل پر ایک مضمون شامل کریں
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,{1} آپ کے ساتھ ایک نئی دستاویز {0} کا اشتراک کیا گیا ہے.
DocType: Data Migration Connector,Data Migration Connector,ڈیٹا منتقلی کنیکٹر
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0} کو الٹ دیا {1}
DocType: Email Account,Track Email Status,ای میل کی حیثیت کو ٹریک کریں
DocType: Note,Notify Users On Every Login,ہر لاگ ان پر صارفین کو مطلع
DocType: Note,Notify Users On Every Login,ہر لاگ ان پر صارفین کو مطلع
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Cannot match column {0} with any field,کسی بھی فیلڈ کے ساتھ کالم {0} سے مماثل نہیں ہوسکتا ہے۔
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,کامیابی کے ساتھ {0} ریکارڈز کو اپ ڈیٹ کیا گیا۔
DocType: PayPal Settings,API Password,API پاس ورڈ
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,ازگر ماڈیول درج کریں یا کنیکٹر کی قسم منتخب کریں
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,FIELDNAME کسٹم فیلڈ کے لئے مقرر نہیں
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,آخری کی طرف سے اپ ڈیٹ
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,لنک والے
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",&quot;را پرنٹ&quot; کے توسط سے پی ڈی ایف پرنٹنگ کی ابھی تک تعاون نہیں ہے براہ کرم پرنٹر سیٹنگ میں پرنٹر میپنگ کو ہٹا دیں اور دوبارہ کوشش کریں۔
DocType: Webhook,after_insert,after_insert
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,فائل کو حذف نہیں کر سکتا کیونکہ اس سے تعلق رکھتا ہے {0} {1} جس کے لئے آپ کی اجازت نہیں ہے
DocType: Website Theme,Custom JS,اپنی مرضی کے مطابق جی ایس
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,محترمہ
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,پس منظر کا رنگ
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,ای میل بھیجنے جبکہ غلطیاں تھیں. برائے مہربانی دوبارہ کوشش کریں.
DocType: Portal Settings,Portal Settings,پورٹل ترتیبات
DocType: Review Level,Level Name,سطح کا نام۔
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},اپ ڈیٹ نہیں کر سکتے ہیں {0}
DocType: Data Migration Mapping,Mapping,نقشہ سازی
DocType: Web Page,0 is highest,0 سب سے زیادہ ہے
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,براہ کرم اپنے براؤزر میں پاپ اپ کو فعال کریں۔
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,کیا آپ واقعی کرنا {0} اس مواصلات دوبارہ لنک کرنا چاہتے ہیں؟
DocType: Print Settings,Server IP,سرور آئی پی
DocType: Email Queue,Attachments,ملحقات
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,آپ کو اس دستاویز تک رسائی حاصل کرنے کی اجازت نہیں ہے
DocType: Language,Language Name,زبان کا نام
DocType: Email Group Member,Email Group Member,گروپ کے رکن کو ای میل کریں
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,آپ کا اکاؤنٹ بند کردیا گیا ہے اور {0} سیکنڈ کے بعد دوبارہ شروع ہو جائے گا
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,صارفین کو مخصوص ریکارڈز پر محدود کرنے کے لئے استعمال کی اجازت دی جاتی ہے.
