apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,ການປ່ອຍໃຫມ່ {} ສໍາລັບແອັບຯຕໍ່ໄປນີ້ມີຢູ່
DocType: Contact Us Settings,Introductory information for the Contact Us Page,ຂໍ້ມູນເບື້ອງຕົ້ນສໍາລັບການຕິດຕໍ່ພວກເຮົາຫນ້າ
DocType: Print Style,CSS,CSS
DocType: Workflow State,thumbs-down,thumbs ລົງ
DocType: User,Send Notifications for Email threads,ສົ່ງແຈ້ງການ ສຳ ລັບກະທູ້ Email
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Prof,Prof
apps/frappe/frappe/core/doctype/page/page.py,Not in Developer Mode,ບໍ່ໄດ້ຢູ່ໃນຮູບແບບການພັດທະນາ
apps/frappe/frappe/desk/page/backups/backups.py,File backup is ready,າຮອງໄຟລ໌ພ້ອມ
DocType: DocField,In Global Search,ໃນການຊອກຫາ Global
DocType: System Settings,Brute Force Security,Brute Force Force ຄວາມປອດໄພ
DocType: Workflow State,indent-left,indent ຊ້າຍ
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,&gt; {0} year(s) ago,&gt; {0} ປີທີ່ຜ່ານມາ
apps/frappe/frappe/utils/file_manager.py,It is risky to delete this file: {0}. Please contact your System Manager.,ມັນເປັນຄວາມສ່ຽງສູງທີ່ຈະລຶບເອກະສານນີ້:. {0} ກະລຸນາຕິດຕໍ່ຈັດການລະບົບຂອງທ່ານ.
DocType: Currency,Currency Name,ຊື່ສະກຸນເງິນ
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Emails,No ອີເມວ
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,Link Expired,ການເຊື່ອມໂຍງຫມົດອາຍຸ
apps/frappe/frappe/database/schema.py,"Reverting length to {0} for '{1}' in '{2}';
							Setting the length as {3} will cause truncation of data.",ກັບຄືນໄປບ່ອນຄວາມຍາວກັບ {0} ສໍາລັບ &#39;{1}&#39; ໃນ &#39;{2}&#39; ການຕັ້ງຄ່າຄວາມຍາວເປັນ {3} ຈະເຮັດໃຫ້ຂໍ້ມູນລ້າໆ.
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Select File Format,ເລືອກຮູບແບບໄຟລ໌
DocType: Report,Javascript,Javascript
DocType: File,Content Hash,Hash ເນື້ອໃນ
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,ຮ້ານ JSON ສະບັບເປັນທີ່ຮູ້ຈັກສຸດທ້າຍຂອງກິດຕິດຕັ້ງຕ່າງໆ. ມັນຖືກນໍາໃຊ້ເພື່ອສະແດງໃຫ້ເຫັນການອອກແຈ້ງການ.
DocType: Energy Point Rule,User Field,ສະ ໜາມ ຜູ້ໃຊ້
DocType: DocType,MyISAM,MyISAM
DocType: Data Migration Run,Push Delete,Push Delete
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed for {1} {2},{0} ແລ້ວຍົກເລີກສໍາລັບ {1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not remove,ບໍ່ໄດ້ເອົາ
apps/frappe/frappe/desk/like.py,Liked,ຖືກໃຈ
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Send Now,ສົ່ງໃນປັດຈຸບັນ
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form","ມາດຕະຖານ DocType ບໍ່ສາມາດມີຮູບແບບການພິມໃນຕອນຕົ້ນ, ການນໍາໃຊ້ແບບຟອມທີ່ກໍາຫນົດເອງ"
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form","ມາດຕະຖານ DocType ບໍ່ສາມາດມີຮູບແບບການພິມໃນຕອນຕົ້ນ, ການນໍາໃຊ້ແບບຟອມທີ່ກໍາຫນົດເອງ"
DocType: Report,Query,ການສອບຖາມ
DocType: Customize Form,Sort Order,ຮຽງ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,'In List View' not allowed for type {0} in row {1},&#39;ໃນຊີ View&#39; ບໍ່ອະນຸຍາດໃຫ້ສໍາລັບປະເພດ {0} ຕິດຕໍ່ກັນ {1}
DocType: Letter Head,Footer HTML,Footer HTML
DocType: Custom Field,Select the label after which you want to insert new field.,ເລືອກເອົາປ້າຍຫຼັງຈາກທີ່ທ່ານຕ້ອງການທີ່ຈະສະແດງກິ່ງງ່າພາກສະຫນາມໃຫມ່.
,Document Share Report,ເອກະສານລາຍວຽກ
DocType: Social Login Key,Base URL,Base URL
DocType: User,Last Login,ລະບົບຫຼ້າສຸດ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You can't set 'Translatable' for field {0},ທ່ານບໍ່ສາມາດຕັ້ງ &#39;Translatable&#39; ສໍາລັບພາກ {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Column,ຄໍລໍາ
DocType: Chat Profile,Chat Profile,Chat Profile
DocType: Custom Field,Adds a custom field to a DocType,ເພີ້ມພາກສະຫນາມ custom ເພື່ອ DocType ເປັນ
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,Click on the link below to verify your request,ກົດທີ່ລິ້ງດ້ານລຸ່ມເພື່ອກວດສອບ ຄຳ ຮ້ອງຂໍຂອງທ່ານ
DocType: File,Is Home Folder,ແມ່ນຫນ້າທໍາອິດ Folder
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Navbar Style,ແບບ Navbar
apps/frappe/frappe/utils/__init__.py,{0} is not a valid Email Address,{0} ບໍ່ແມ່ນທີ່ຢູ່ອີເມວທີ່ຖືກຕ້ອງ
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select atleast 1 record for printing,ເລືອກ atleast 1 ບັນທຶກສໍາລັບການພິມ
apps/frappe/frappe/core/doctype/has_role/has_role.py,User '{0}' already has the role '{1}',ຜູ້ໃຊ້ {0} &#39;ແລ້ວມີພາລະບົດບາດ&#39; {1} &#39;
DocType: System Settings,Two Factor Authentication method,ວິທີການສອງກວດສອບປັດໄຈ
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,First set the name and save the record.,ທໍາອິດກໍານົດຊື່ແລະບັນທຶກຂໍ້ມູນ.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,5 Records,5 ບັນທຶກ
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with {0},ແບ່ງປັນກັບ {0}
apps/frappe/frappe/email/queue.py,Unsubscribe,ຍົກເລີກ
DocType: View Log,Reference Name,ຊື່ກະສານອ້າງອີງ
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Change User,ປ່ຽນຜູ້ໃຊ້
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Update Translations,ປັບປຸງການແປພາສາ
DocType: Error Snapshot,Exception,ຂໍ້ຍົກເວັ້ນ
DocType: Email Account,Use IMAP,ການນໍາໃຊ້ IMAP
DocType: Activity Log,Activity Log,ກິດຈະກໍາເຂົ້າສູ່ລະບົບ
DocType: View Log,Viewed By,Viewed By
DocType: Integration Request,Authorized,ອະນຸຍາດ
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,ດຽວປະເພດມີພຽງແຕ່ຫນຶ່ງການບັນທຶກທີ່ບໍ່ມີຕາຕະລາງທີ່ກ່ຽວຂ້ອງ. ຄຸນຄ່າແມ່ນເກັບຮັກສາໄວ້ໃນ tabSingles
DocType: System Settings,Enable Password Policy,ເປີດນໍາໃຊ້ນະໂຍບາຍລະຫັດຜ່ານ
DocType: System Settings,Enable Password Policy,ເປີດນໍາໃຊ້ນະໂຍບາຍລະຫັດຜ່ານ
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","ບັນຊີລາຍຊື່ເປັນ [{ &quot;ປ້າຍ&quot;: _ ( &quot;ວຽກເຮັດງານທໍາ&quot;), &quot;ເສັ້ນທາງ&quot;: &quot;ວຽກເຮັດງານທໍາ&quot;}]"
apps/frappe/frappe/custom/doctype/property_setter/property_setter.py,Field type cannot be changed for {0},ປະເພດພາກສະຫນາມບໍ່ສາມາດມີການປ່ຽນແປງໃນລາຄາ {0}
DocType: Workflow,Rules defining transition of state in the workflow.,ກົດລະບຽບກໍານົດການປ່ຽນແປງຂອງລັດໃນຂະບວນການ.
DocType: File,Folder,ໂຟນເດີ
DocType: Website Route Meta,Website Route Meta,ເສັ້ນທາງເວບໄຊທ໌ Meta
DocType: DocField,Index,ດັດຊະນີ
DocType: Email Group,Newsletter Manager,ຜູ້ຈັດການຫນັງສືພິມ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 1,ທາງເລືອກ 1
apps/frappe/frappe/public/js/frappe/form/formatters.js,{0} to {1},{0} ກັບ {1}
apps/frappe/frappe/config/settings.py,Log of error during requests.,ເຂົ້າສູ່ລະບົບຂອງຄວາມຜິດພາດໃນລະຫວ່າງການຮ້ອງຂໍ.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,{0} has been successfully added to the Email Group.,{0} ໄດ້ຮັບການເພີ່ມສົບຜົນສໍາເລັດເພື່ອ Group Email ໄດ້.
apps/frappe/frappe/public/js/frappe/form/grid.js,Do not edit headers which are preset in the template,ຢ່າແກ້ໄຂຫົວຂໍ້ທີ່ຖືກຕັ້ງຄ່າໃນແບບຟອມ
apps/frappe/frappe/twofactor.py,Login Verification Code from {},ເຂົ້າສູ່ລະບົບລະຫັດຍືນຍັນຈາກ {}
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} points,ທ່ານໄດ້ຮັບ {0} ຄະແນນ
DocType: Address,Uttar Pradesh,Uttar Pradesh
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,ຫມາຍເຫດ:
DocType: Address,Pondicherry,Pondicherry
DocType: Data Import,Import Status,Import Status
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},ກໍານົດທີ່ຈະສົ່ງໄປ {0}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,ທາງລັດ Page
DocType: Kanban Board Column,Indicator,ຕົວຊີ້ວັດ
DocType: DocShare,Everyone,ບຸກຄົນທຸກຄົນ
DocType: Workflow State,backward,ວະ
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: ມີພຽງແຕ່ຫນຶ່ງກົດລະບຽບອະນຸຍາດໃຫ້ມີພາລະບົດບາດດຽວກັນ, ລະດັບແລະ {1}"
DocType: Email Queue,Add Unsubscribe Link,ຕື່ມ Unsubscribe ການເຊື່ອມຕໍ່
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,ຍັງບໍ່ມີຄວາມຄິດເຫັນ. ເລີ່ມຕົ້ນການສົນທະນາໃຫມ່.
DocType: Workflow State,share,share
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,ກໍານົດຈໍານວນຊຸດສໍາລັບການເຮັດທຸລະກໍາ.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,Configure Charts
DocType: User,Last IP,IP ຫຼ້າສຸດ
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,ໂປດເພີ່ມຫົວເລື່ອງໃຫ້ກັບອີເມວຂອງທ່ານ
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,ເອກະສານໃຫມ່ {0} ໄດ້ຖືກແບ່ງປັນກັບທ່ານ {1}.
DocType: Data Migration Connector,Data Migration Connector,ຕົວເຊື່ອມໂຍງການປ່ຽນແປງຂໍ້ມູນ
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0} ກັບຄືນໄປບ່ອນ {1}
DocType: Email Account,Track Email Status,ຕິດຕາມສະຖານະອີເມວ
DocType: Note,Notify Users On Every Login,ແຈ້ງຜູ້ໃຊ້ໃນທຸກລະບົບ
DocType: Note,Notify Users On Every Login,ແຈ້ງຜູ້ໃຊ້ໃນທຸກລະບົບ
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Cannot match column {0} with any field,ບໍ່ສາມາດກົງກັບຖັນ {0} ກັບຊ່ອງຂໍ້ມູນໃດໆ
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,ບັນທຶກການບັນທຶກ {0} ສຳ ເລັດແລ້ວ.
DocType: PayPal Settings,API Password,API ລະຫັດຜ່ານ
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,ກະລຸນາໃສ່ໂມດູນ python ຫຼືເລືອກປະເພດການເຊື່ອມຕໍ່
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,fieldname ບໍ່ກໍານົດສໍາລັບພາກສະຫນາມ Custom
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,ອັບເດດຫຼ້າສຸດໂດຍ
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,ເບິ່ງສະຫມາຊິກ
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",ການພິມ PDF ຜ່ານ &quot;Raw Print&quot; ຍັງບໍ່ໄດ້ຮັບການສະ ໜັບ ສະ ໜູນ ເທື່ອ. ກະລຸນາເອົາແຜນທີ່ຂອງເຄື່ອງພິມອອກໄປໃນ Printer Settings ແລະລອງ ໃໝ່ ອີກຄັ້ງ.
DocType: Webhook,after_insert,after_insert
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,ບໍ່ສາມາດລຶບເອກະສານເປັນເປັນ {0} {1} ສໍາລັບທີ່ທ່ານບໍ່ຈໍາເປັນອະນຸຍາດ
DocType: Website Theme,Custom JS,Custom JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,ນາງສາວ
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,ສີພື້ນຖານ
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,ມີຄວາມຜິດພາດໃນຂະນະທີ່ການສົ່ງອີເມວໄດ້. ກະລຸນາພະຍາຍາມອີກເທື່ອຫນຶ່ງ.
DocType: Portal Settings,Portal Settings,ການຕັ້ງຄ່າ Portal
DocType: Review Level,Level Name,ຊື່ລະດັບ
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},ບໍ່ສາມາດປັບປຸງ {0}
DocType: Data Migration Mapping,Mapping,ແຜນທີ່
DocType: Web Page,0 is highest,0 ແມ່ນສູງທີ່ສຸດ
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,ກະລຸນາເປີດໃຊ້ pop-up ໃນ browser ຂອງທ່ານ
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,ທ່ານແນ່ໃຈວ່າທ່ານຕ້ອງການທີ່ຈະ relink ການສື່ສານນີ້ກັບ {0}?
DocType: Print Settings,Server IP,Server IP
DocType: Email Queue,Attachments,ໄຟລ໌ແນບ
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,ທ່ານບໍ່ມີການອະນຸຍາດໃນການເຂົ້າເຖິງເອກະສານນີ້
DocType: Language,Language Name,ພາສາ
DocType: Email Group Member,Email Group Member,ອີເມວ Group Member
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,ບັນຊີຂອງທ່ານຖືກລັອກແລະຈະດໍາເນີນຕໍ່ພາຍຫຼັງ {0} ວິນາທີ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,ສິດຂອງຜູ້ໃຊ້ຖືກນໍາໃຊ້ເພື່ອຈໍາກັດຜູ້ໃຊ້ໃຫ້ບັນທຶກສະເພາະ.
DocType: Notification,Value Changed,ມູນຄ່າການປ່ຽນແປງ
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},ຊ້ໍາຊື່ {0} {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,ລອງອີກເທື່ອຫນຶ່ງ
DocType: Contact Phone,Number,ຈໍານວນ
DocType: Web Form Field,Web Form Field,ມືພາກສະຫນາມໃນແບບຟອມ Web
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,ທ່ານມີຂໍ້ຄວາມໃຫມ່ຈາກ:
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_field.html,Edit HTML,ດັດແກ້ HTML
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Redirect URL,ກະລຸນາໃສ່ Redirect URL
apps/frappe/frappe/core/doctype/language/language.py,"{0} must begin and end with a letter and can only contain letters,
				hyphen or underscore.","{0} ຕ້ອງເລີ່ມຕົ້ນແລະສິ້ນສຸດດ້ວຍຈົດ ໝາຍ ແລະສາມາດມີພຽງຕົວອັກສອນ, ເຄື່ອງ ໝາຍ ສຳ ລັບຫຼືຂີດກ້ອງ."
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Restore Original Permissions,ການຟື້ນຟູອະນຸຍາດ Original
DocType: Address,Shop,ບໍລິການຜ່ານ
DocType: DocField,Button,ປຸ່ມ
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} is now default print format for {1} doctype,{0} ໃນປັດຈຸບັນແມ່ນຮູບແບບການພິມໃນຕອນຕົ້ນໃນລາຄາ {1} DOCTYPE
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,Archived Columns,ຄໍລໍາທີ່ບັນທຶກໄວ້
DocType: Email Account,Default Outgoing,ມາດຕະຖານລາຍຈ່າຍ
DocType: Workflow State,play,ຫຼິ້ນ
apps/frappe/frappe/templates/emails/new_user.html,Click on the link below to complete your registration and set a new password,ໃຫ້ຄລິກໃສ່ການເຊື່ອມຕໍ່ຂ້າງລຸ່ມນີ້ເພື່ອໃຫ້ສໍາເລັດການລົງທະບຽນຂອງທ່ານແລະຕັ້ງລະຫັດຜ່ານໃຫມ່
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,ບໍ່ໄດ້ເພີ່ມ
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Accounts Assigned,No ບັນຊີອີເມວການມອບຫມາຍ
DocType: S3 Backup Settings,eu-west-2,eu-west-2
DocType: Contact Us Settings,Contact Us Settings,ຕິດຕໍ່ພວກເຮົາການຕັ້ງຄ່າ
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,ຊອກຫາ ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,ຊອກຫາ ...
DocType: Workflow State,text-width,ຂໍ້ຄວາມ width
apps/frappe/frappe/public/js/frappe/form/form.js,Maximum Attachment Limit for this record reached.,ແນບສູງສຸດສໍາລັບບັນທຶກນີ້ບັນລຸໄດ້.
apps/frappe/frappe/public/js/frappe/file_uploader/FileBrowser.vue,Search by filename or extension,ຄົ້ນຫາໂດຍ filename ຫຼືນາມສະກຸນ
DocType: Notification,View Properties (via Customize Form),ເບິ່ງຄຸນສົມບັດ (ໂດຍຜ່ານການປັບ Form)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,ກົດທີ່ເອກະສານເພື່ອເລືອກມັນ.
DocType: Note Seen By,Note Seen By,ຫມາຍເຫດເຫັນ
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,ພະຍາຍາມທີ່ຈະນໍາໃຊ້ຮູບແບບແປ້ນພິມຕໍ່ໄປອີກແລ້ວກັບເຮັດໃຫ້ຫຼາຍຂຶ້ນ
,LeaderBoard,ກະດານ
DocType: DocType,Default Sort Order,ການຈັດຮຽງແບບເລີ່ມຕົ້ນ
DocType: Address,Rajasthan,Rajasthan
DocType: Email Template,Email Reply Help,Email Reply Help
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,ບົດລາຍງານ Builder ບົດລາຍງານການຄຸ້ມຄອງໂດຍກົງໂດຍ builder ບົດລາຍງານ. ບໍ່ມີຫຍັງເຮັດ.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,ກະລຸນາຢືນຢັນທີ່ຢູ່ອີເມວຂອງທ່ານ
apps/frappe/frappe/model/document.py,none of,none ການຂອງ
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,ຕື່ມເຂດຂໍ້ມູນ
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,ສົ່ງສໍາເນົາ
DocType: Dropbox Settings,App Secret Key,App Secret Key
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,Web Site
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0} ບໍ່ສາມາດໄດ້ຮັບການກໍານົດໄວ້ສໍາລັບການປະເພດດຽວ
DocType: Data Import,Data Import,ການນໍາເຂົ້າຂໍ້ມູນ
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,Configure Chart
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0} ປະຈຸບັນເບິ່ງເອກະສານນີ້
DocType: ToDo,Assigned By Full Name,ການມອບຫມາຍຂອງຊື່ເຕັມ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0} ການປັບປຸງ
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,ບົດລາຍງານບໍ່ສາມາດໄດ້ຮັບການກໍານົດໄວ້ສໍາລັບການປະເພດດຽວ
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,Share URL
DocType: System Settings,Allow Consecutive Login Attempts ,ອະນຸຍາດໃຫ້ເຂົ້າຮ່ວມຕິດຕໍ່ພົວພັນ
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,ເກີດຄວາມຜິດພາດໃນລະຫວ່າງການຊໍາລະເງິນ. ກະລຸນາຕິດຕໍ່ພວກເຮົາ.
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,{0} days ago
DocType: Email Account,Awaiting Password,ລັງລໍຖ້າການລະຫັດຜ່ານ
DocType: Address,Address Line 1,ທີ່ຢູ່ Line 1
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,ບໍ່ Descendants ຂອງ
DocType: Contact,Company Name,ຊື່ບໍລິສັດ
DocType: Custom DocPerm,Role,ພາລະບົດບາດ
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,ການຕັ້ງຄ່າ ...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,ໄປທີ່ໂປແກຼມທ່ອງເວັບຂອງທ່ານ
apps/frappe/frappe/utils/data.py,Cent,Cent
,Recorder,ບັນທຶກ
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,ຂຽນ Email
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).","ລັດອາເມລິກາສໍາລັບການສະແດງວຽກ (ຕົວຢ່າງ: ຮ່າງ, ອະນຸມັດ, ຖືກຍົກເລີກ)."
DocType: Print Settings,Allow Print for Draft,ອະນຸຍາດໃຫ້ພິມສໍາລັບການຮ່າງ
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,ກໍານົດຈໍານວນ
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,ສົ່ງເອກະສານເພື່ອຍືນຍັນ
DocType: Contact,Unsubscribed,ຍົກເລີກ
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,ກໍານົດພາລະບົດບາດທີ່ກໍາຫນົດເອງສໍາລັບຫນ້າແລະບົດລາຍງານ
DocType: Braintree Settings,Merchant ID,Merchant ID
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,Rating:
DocType: Address,Dadra and Nagar Haveli,Dadra and Nagar Haveli
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,ຄັດຕິດຮູບພາບຂອງທ່ານ
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,ຄ່າຕິດຕໍ່ກັນການປ່ຽນແປງ
DocType: Workflow State,Stop,ຢຸດເຊົາການ
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,ການເຊື່ອມຕໍ່ກັບຫນ້າທີ່ທ່ານຕ້ອງການທີ່ຈະເປີດ. ໃຫ້ຫວ່າງໄວ້ຖ້າຫາກວ່າທ່ານຕ້ອງການທີ່ຈະເຮັດໃຫ້ມັນເປັນພໍ່ແມ່ກຸ່ມ.
DocType: DocType,Is Single,ຄືດ່ຽວ
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,ເຂົ້າສູ່ລະບົບຖືກປິດ
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0} ໄດ້ປະໄວ້ການສົນທະນາໃນ {1} {2}
DocType: Access Log,Show Document,ສະແດງເອກະສານ
DocType: Blogger,User ID of a Blogger,ຊື່ຜູ້ໃຊ້ຂອງ Blogger
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,ມີຄວນຈະຍັງຄົງຢູ່ໃນຢ່າງຫນ້ອຍຫນຶ່ງໃນລະບົບຈັດການ
DocType: GCalendar Account,Authorization Code,ລະຫັດອະນຸຍາດ
DocType: PayPal Settings,Mention transaction completion page URL,ເວົ້າເຖິງການ URL ຫນ້າສໍາເລັດ
DocType: Help Article,Expert,ຜູ້ຊ່ຽວຊານ
DocType: Workflow State,circle-arrow-right,"ແຜ່ນປ້າຍວົງກົມ, ລູກສອນສິດ"
DocType: Role Profile,Role Profile,Profile Role
apps/frappe/frappe/permissions.py,Document Type is not importable,ປະເພດເອກະສານແມ່ນບໍ່ສາມາດ ນຳ ເຂົ້າໄດ້
DocType: LDAP Settings,LDAP Server Url,LDAP Server Url
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,ບໍ່ສາມາດເປີດການຍົກຕົວຢ່າງໃນເວລາທີ່ຂອງຕົນ {0} ເປີດ
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},ຊຸດ Header HTML ຈາກໄຟລ໌ແນບ {0}
apps/frappe/frappe/config/desktop.py,Customization,ການປັບແຕ່ງ
DocType: LDAP Settings,Organizational Unit for Users,ໜ່ວຍ ງານຈັດຕັ້ງ ສຳ ລັບຜູ້ຊົມໃຊ້
,Transaction Log Report,ລາຍງານການລາຍງານການເຮັດທຸລະກໍາ
DocType: Custom DocPerm,Custom DocPerm,DocPerm Custom
DocType: Newsletter,Send Unsubscribe Link,ສົ່ງຍົກເລີກການເຊື່ອມຕໍ່
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,ມີບາງບັນທຶກທີ່ເຊື່ອມໂຍງເຊິ່ງຕ້ອງໄດ້ສ້າງຂື້ນກ່ອນທີ່ພວກເຮົາຈະ ນຳ ເຂົ້າເອກະສານຂອງທ່ານ. ທ່ານຕ້ອງການສ້າງບັນທຶກທີ່ຂາດຫາຍໄປຕໍ່ໄປນີ້ໂດຍອັດຕະໂນມັດບໍ?
DocType: Access Log,Method,ວິທີການ
DocType: Report,Script Report,Report script
DocType: OAuth Authorization Code,Scopes,ຂອບເຂດ
DocType: About Us Settings,Company Introduction,ການນໍາສະເຫນີຂອງບໍລິສັດ
DocType: User,Last Password Reset Date,ວັນທີປັບລະຫັດຜ່ານຄັ້ງສຸດທ້າຍ
