Enter Form Type,បញ្ចូលប្រភេទសំណុំបែបបទ,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".",បញ្ចូលវាលជាតម្លៃលំនាំដើម (គ្រាប់ចុច) និងតម្លៃ។ ប្រសិនបើអ្នកបន្ថែមតម្លៃជាច្រើនសម្រាប់វាលជាលើកដំបូងនឹងត្រូវបានជ្រើសរើស។ លំនាំដើមទាំងនេះត្រូវបានប្រើផងដែរដើម្បីកំណត់ &quot;ការប្រកួត&quot; ច្បាប់អនុញ្ញាត។ ដើម្បីមើលបញ្ជីនៃវាលទៅ &quot;សំណុំបែបបទតាមបំណង&quot; ។,
Enter folder name,បញ្ចូលឈ្មោះឱ្យថត,
"Enter keys to enable login via Facebook, Google, GitHub.","បញ្ចូលគ្រាប់ចុចដើម្បីបើកការចូលតាម Facebook, Google បាន, GitHub ។",
Enter python module or select connector type,បញ្ចូលម៉ូឌុល python ឬជ្រើសប្រភេទឧបករណ៍ភ្ជាប់,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","បញ្ចូលប៉ារ៉ាម៉ែត្រ URL ឋិតិវន្តនៅទីនេះ (ឧ។ អ្នកផ្ញើ = ERPNext, ឈ្មោះអ្នកប្រើ = ERPNext ពាក្យសម្ងាត់ = 1234 ល)",
Enter url parameter for message,បញ្ចូលប៉ារ៉ាម៉ែត្រ URL សម្រាប់សារ,
Enter url parameter for receiver nos,បញ្ចូល URL សម្រាប់ការទទួលប៉ារ៉ាម៉ែត្រ NOS,
Enter your password,បញ្ចូលពាក្យសម្ងាត់របស់អ្នក,
Entity Name,ឈ្មោះអង្គភាព,
Equals,ស្មើ,
Error Message,សារកំហុស។,
Error Report,របាយការណ៍កំហុស &amp; ‧;,
Error Snapshot,រូបថតកំហុសក្នុងការ,
Error in Custom Script,កំហុសក្នុងស្គ្រីបផ្ទាល់ខ្លួន,
Error in Notification,កំហុសក្នុងការជូនដំណឹង,
Error in Notification: {},កំហុសក្នុងការជូនដំណឹង៖ {},
Error while connecting to email account {0},មានកំហុសក្នុងការភ្ជាប់ទៅគណនីអ៊ីម៉ែល {0},
Error while evaluating Notification {0}. Please fix your template.,មានកំហុសខណៈពេលវាយតម្លៃការជូនដំណឹង {0} ។ សូមកែសម្រួលគំរូរបស់អ្នក។,
Error: Document has been modified after you have opened it,កំហុស: ឯកសារបានត្រូវកែប្រែបន្ទាប់ពីអ្នកបានបើកវា,
Error: Value missing for {0}: {1},កំហុស: បាត់ខ្លួនសម្រាប់តម្លៃ {0} {1},
Errors in Background Events,មានកំហុសនៅក្នុងផ្ទៃខាងក្រោយព្រឹត្តការណ៍,
Event Category,ប្រភេទព្រឹត្តិការណ៍,
Event Participants,អ្នកចូលរួមព្រឹត្តិការណ៍,
Event Type,ប្រភេទព្រឹត្តិការណ៍,
Event and other calendars.,ព្រឹត្តិការណ៍និងប្រតិទិនផ្សេងទៀត។,
Events in Today's Calendar,ព្រឹត្តការណ៍ក្នុងប្រតិទិនថ្ងៃនេះ,
Everyone,មនុស្សគ្រប់គ្នា,
Example,ឧទាហរណ៏,
Example Email Address,ឧទាហរណ៍អាសយដ្ឋានអ៊ីមែល,
Example: {{ subject }},ឧទាហរណ៍ៈ {{ប្រធានបទ}},
Excel,Excel,
Exception,ករណីលើកលែង,
Exception Type,ប្រភេទករណីលើកលែង,
Execution Time: {0} sec,ពេលវេលាប្រតិបត្តិ: {0} វិនាទី។,
Expert,អ្នកជំនាញ,
Expiration time,ពេលផុតកំណត់,
Expire Notification On,សេចក្តីជូនដំណឹងស្តីពីផុតកំណត់,
Expires In,ផុតកំណត់នៅ,
Expiry time of QR Code Image Page,ពេលវេលាផុតកំណត់នៃ QR Code Image Page,
Export All {0} rows?,នាំចេញទាំងអស់ {0} ជួរដេក?,
Export Custom Permissions,នាំចេញសិទ្ធិផ្ទាល់ខ្លួន,
Export Customizations,នាំចេញប្តូរតាមបំណង,
Export Data,នាំចេញទិន្នន័យ,
Export Data in CSV / Excel format.,នាំទិន្នន័យចេញជាទ្រង់ទ្រាយ CSV / Excel ។,
Export Report: {0},របាយការណ៍នាំចេញ: {0},
Expose Recipients,ឈមមុខនឹងអ្នកទទួល,
"Expression, Optional",ការបញ្ចេញមតិជាជម្រើស,
Facebook,ហ្វេសប៊ុក,
Failed to complete setup,បរាជ័យក្នុងការបញ្ចប់ការដំឡើង,
Failed to connect to server,បានបរាជ័យក្នុងការភ្ជាប់ទៅម៉ាស៊ីនមេ,
Failed while amending subscription,បានបរាជ័យក្នុងពេលកែប្រែការជាវប្រចាំ,
FavIcon,favicons,
Feedback Request,មតិអ្នកសំណើ,
Fetch From,ទទួលបានពី,
Fetch If Empty,ទៅយកប្រសិនបើទទេ។,
Fetch Images,ប្រមូលរូបភាព,
Fetch attached images from document,ប្រមូលយកឯកសារភ្ជាប់ពីឯកសារ,
"Field ""route"" is mandatory for Web Views",វាល &quot;ផ្លូវ&quot; គឺចាំបាច់សម្រាប់ការមើលបណ្តាញ,
"Field ""value"" is mandatory. Please specify value to be updated",វាល &quot;តម្លៃ&quot; គឺជាចាំបាច់។ សូមបញ្ជាក់តម្លៃដែលនឹងត្រូវបានធ្វើឱ្យទាន់សម័យ,
Field Description,វាលទិសដៅ,
Field Maps,ផែនទីវាល,
Field Type,ប្រភេទវាល,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",វាលដែលតំណាងឱ្យរដ្ឋប្រតិបត្តិការលំហូរការងារ (ប្រសិនបើវាលមិនបានបង្ហាញមួយដែលបានលាក់វាលផ្ទាល់ខ្លួនថ្មីនឹងត្រូវបានបង្កើត),
Field to Track,វាលដែលត្រូវតាមដាន។,
Field type cannot be changed for {0},ប្រភេទវាលមិនអាចត្រូវបានផ្លាស់ប្តូរសម្រាប់ {0},
Field {0} not found.,វាល {0} មិនត្រូវបានរកឃើញ។,
Fieldname is limited to 64 characters ({0}),Fieldname ត្រូវបានកំណត់ទៅ 64 តួអក្សរ ({0}),
Fieldname not set for Custom Field,Fieldname សម្រាប់មិនបានកំណត់វាលផ្ទាល់ខ្លួន,
Fieldname which will be the DocType for this link field.,Fieldname ដែលនឹងត្រូវបានចង្អុលបង្ហាញសម្រាប់វាលតំណនេះ។,
Fieldname {0} cannot have special characters like {1},Fieldname {0} មិនអាចមានតួអក្សរពិសេសដូចជា {1},
Fieldname {0} conflicting with meta object,Fieldname {0} ការប៉ះទង្គិចជាមួយវត្ថុមេតា,
Fields Multicheck,វាលច្រើន,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","វាលទាំងឡាយដែលបានបំបែកដោយសញ្ញាក្បៀស (,) នឹងត្រូវបានរួមបញ្ចូលនៅក្នុង &quot;ស្វែងរកដោយ&quot; បញ្ជីប្រអប់ស្វែងរក",
Fieldtype,Fieldtype,
Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype មិនអាចត្រូវបានផ្លាស់ប្តូរពី {0} ទៅ {1} នៅក្នុងជួរ {2},
File '{0}' not found,ឯកសារ &#39;{0} &quot;រកមិនឃើញ,
File Backup,ឯកសារបម្រុងទុក,
File Name,ឈ្មោះឯកសារ,
File Size,ទំហំឯកសារ,
File Type,ប្រភេទឯកសារ,
File URL,URL ឯកសារ,
File Upload,ឯកសារផ្ទុកឡើង,
File Upload Disconnected. Please try again.,ការផ្ទេរឯកសារត្រូវបានផ្តាច់។ សូមព្យាយាមម្ដងទៀត។,
File Upload in Progress. Please try again in a few moments.,ឯកសារកំពុងផ្ទុកឡើង។ សូមព្យាយាមម្តងទៀតក្នុងពេលបន្តិចទៀត។,
File backup is ready,ការបម្រុងទុកឯកសារគឺរួចរាល់ហើយ,
File not attached,ឯកសារមិនបានភ្ជាប់,
File size exceeded the maximum allowed size of {0} MB,ទំហំឯកសារលើសទំហំអតិបរមាដែលបានអនុញ្ញាតនៃ {0} មេកាបៃ,
File too big,ឯកសារធំពេក,
File {0} does not exist,ឯកសារ {0} មិនមាន,
Files,ឯកសារ,
Filter,តម្រង,
Filter Data,ទិន្នន័យតម្រង,
Filter List,បញ្ជីតម្រង,
Filter Meta,តម្រងមេតា,
Filter Name,ឈ្មោះតម្រង,
Filter Values,តម្លៃតម្រង,
Filter must be a tuple or list (in a list),តម្រងត្រូវតែ tuple ឬបញ្ជី (នៅក្នុងបញ្ជីមួយ),
"Filter must have 4 values (doctype, fieldname, operator, value): {0}","តម្រងត្រូវមាន 4 តម្លៃ (DOCTYPE, fieldname ប្រតិបត្តិករតម្លៃ): {0}",
Filter...,តម្រង ...,
"Filtered by ""{0}""",ត្រងដោយ &quot;{0}&quot;,
Filters Display,បង្ហាញតម្រង,
Filters JSON,តម្រង JSON ។,
Filters saved,តម្រងដែលបានរក្សាទុក,
Find {0} in {1},សែ្វងរកនៅ {0} {1},
First Level,កម្រិតទីមួយ,
First Success Message,សារជោគជ័យដំបូង,
First Transaction,កិច្ចការដំបូង,
First data column must be blank.,ជួរឈរទិន្នន័យដំបូងត្រូវតែជាទទេ។,
First set the name and save the record.,ដំបូងកំណត់ឈ្មោះនិងរក្សាទុកកំណត់ត្រា។,
Flag,ដាក់ទង់,
Float,ទសភាគ,
Float Precision,ខ្ទង់ទសភាគ,
Fold,បោះបង់ចោល,
Fold can not be at the end of the form,ដងមិនអាចមាននៅចុងបញ្ចប់នៃសំណុំបែបបទនេះ,
Fold must come before a Section Break,បត់ត្រូវតែមកមុនពេលដែលបំបែកផ្នែក,
Folder,ថត,
Folder name should not include '/' (slash),ឈ្មោះថតមិនគួរតែរួមបញ្ចូល &#39;/&#39; (សញ្ញា),
Folder {0} is not empty,ថត {0} គឺមិនទទេ,
Follow,ធ្វើតាម។,
Followed by,តាមដានដោយ,
Following fields are missing:,វាលដូចខាងក្រោមដែលត្រូវបានបាត់ខ្លួន:,
Following fields have missing values:,វាលដូចខាងក្រោមមានតម្លៃដែលបាត់:,
Font,ពុម្ពអក្សរ,
Font Size,ទំហំពុម្ពអក្សរ,
Fonts,ពុម្ពអក្សរ,
Footer,បាតកថា,
Footer HTML,បាតកថា HTML ។,
Footer Items,បាតកថាធាតុ,
Footer will display correctly only in PDF,បាតកថានឹងបង្ហាញយ៉ាងត្រឹមត្រូវតែនៅក្នុងឯកសារ PDF ។,
For Document Type,សម្រាប់ប្រភេទឯកសារ។,
"For Links, enter the DocType as range.\nFor Select, enter list of Options, each on a new line.",សម្រាប់តំណបញ្ចូល DOCTYPE ថាជាជួរ។ សម្រាប់ការជ្រើសបញ្ចូលបញ្ជីនៃជម្រើសនៅលើបន្ទាត់ថ្មី។,
For User,សម្រាប់អ្នកប្រើ,
For Value,សម្រាប់តម្លៃ,
"For currency {0}, the minimum transaction amount should be {1}",សម្រាប់រូបិយប័ណ្ណ {0} ចំនួនទឹកប្រាក់ប្រតិបត្តិអប្បបរមាគួរតែ {1},
For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,ឧទាហរណ៍ប្រសិនបើអ្នកលុបកែប្រែ INV004 វានឹងក្លាយទៅជា INV004-1 ឯកសារថ្មី។ នេះអាចជួយអ្នកក្នុងការរក្សាដាននៃការធ្វើវិសោធនកម្មគ្នា។,
"For example: If you want to include the document ID, use {0}",ឧទាហរណ៍: ប្រសិនបើអ្នកចង់រួមបញ្ចូលលេខសម្គាល់ឯកសារប្រើ {0},
"For updating, you can update only selective columns.","សម្រាប់ការធ្វើឱ្យទាន់សម័យ, អ្នកអាចធ្វើឱ្យទាន់សម័យជួរឈរជ្រើសរើសតែប៉ុណ្ណោះ។",
For {0} at level {1} in {2} in row {3},សម្រាប់ {0} នៅក្នុងកម្រិត {1} នៅក្នុង {2} នៅក្នុងជួរដេក {3},
Force,កម្លាំង,
Force Show,កម្លាំងបង្ហាញ,
Forgot Password,ភ្លេចលេខសំងាត់,
Forgot Password?,ភ្លេចលេខសំងាត់?,
Form Customization,ការកែប្រែទម្រង់។,
Form Settings,ការកំណត់ទម្រង់។,
Format,ទ្រង់ទ្រាយ,
Format Data,ទ្រង់ទ្រាយទិន្នន័យ,
Forward To Email Address,បញ្ចូនបន្តទៅអាសយដ្ឋានអ៊ីម៉ែ,
Fraction,ប្រភាគ,
Fraction Units,ប្រភាគឯកតា,
Frames,ស៊ុម,
Frappe,Frappe,
Frappe Framework,ក្របខ័ណ្ឌ Frappe,
Friendly Title,ចំណងជើងមិត្ត,
From Date Field,ពីវាលកាលបរិច្ឆេទ។,
From Document Type,ពីប្រភេទឯកសារ។,
From Full Name,បានមកពីឈ្មោះពេញ,
Full Page,ទំព័រពេញ,
Fw: {0},fw: {0},
GCalendar Sync ID,GCalendar លេខសមកាលកម្ម,
GMail,GMail,
Gantt,Gantt,
Gateway,ផ្លូវចេញចូល,
Gateway Controller,ឧបករណ៍គ្រប់គ្រងច្រកទ្វារ,
Gateway Settings,ការកំណត់ច្រកទ្វារ,
Generate Keys,បង្កើតកូនសោ,
Generate New Report,បង្កើតរបាយការណ៍ថ្មី,
Generated File,បង្កើតឯកសារ,
Geo,ភូមិសាស្ត្រ,
Geolocation,ទីតាំងភូមិសាស្ត្រ,
Get Alerts for Today,យកការជូនដំណឹងសម្រាប់ថ្ងៃនេះ,
Get Contacts,ទទួលបានទំនាក់ទំនង,
Get Fields,ទទួលបានវាល,
Get your globally recognized avatar from Gravatar.com,ទទួលបានរូបតំនាងដែលទទួលស្គាល់ជាសកលរបស់អ្នកពី Gravatar.com,
GitHub,GitHub,
Give Review Points,ផ្តល់ពិន្ទុពិនិត្យឡើងវិញ។,
Global Unsubscribe,លុបឈ្មោះជាសកល,
Go to the document,ទៅកាន់ឯកសារ,
Go to this URL after completing the form (only for Guest users),ចូលទៅ URL នេះបន្ទាប់ពីបំពេញសំណុំបែបបទ (សំរាប់អ្នកប្រើជាភ្ញៀវប៉ុណ្ណោះ),
Go to {0},ចូលទៅ {0},
Go to {0} List,ចូលទៅកាន់ {0} បញ្ជី។,
Go to {0} Page,ចូលទៅកាន់ទំព័រ {0} ។,
Google,ក្រុមហ៊ុន Google,
Google Analytics ID,Google បានវិភាគលេខសម្គាល់,
Google Calendar ID,លេខសម្គាល់ប្រតិទិន Google,
Google Font,ពុម្ពអក្សរហ្គូហ្គល។,
Google Services,សេវាកម្ម Google,
Grant Type,ប្រភេទជំនួយឥតសំណង,
Group Name,ឈ្មោះក្រុម,
Group name cannot be empty.,ឈ្មោះក្រុមមិនអាចទទេបានទេ។,
Groups of DocTypes,ក្រុម DOCTYPE,
HTML,របស់ HTML,
HTML Editor,កម្មវិធីនិពន្ធ HTML,
"HTML Header, Robots and Redirects",បឋមកថា HTML មនុស្សយន្តនិងប្តូរទិស។,
HTML for header section. Optional,HTML សម្រាប់ផ្នែកបឋមកថា។ ស្រេចចិត្ត,
Half,ពាក់កណ្តាល។,
Has  Attachment,មានឯកសារភ្ជាប់,
Has Attachments,មានឯកសារភ្ជាប់,
Has Domain,មានដែន,
Has Role,មានតួនាទី,
Has Web View,មានមើលបណ្តាញ,
Have an account? Login,មានគណនីទេឬ? ចូល,
Header,បឋមកថា,
Header HTML,បឋមកថា HTML ។,
Header HTML set from attachment {0},បឋមកថា HTML កំណត់ពីឯកសារភ្ជាប់ {0},
Header Image,រូបភាពបឋមកថា,
Headers,បឋមកថា,
Heading,ក្បាល,
Hello {0},ជំរាបសួរ {0},
Hello!,ជំរាបសួរ!,
Help Articles,អត្ថបទជំនួយ,
Help Category,ជំនួយចំណាត់ថ្នាក់ក្រុម,
Help on Search,ជំនួយអំពីស្វែងរក,
"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")",ជំនួយ: ដើម្បីភ្ជាប់ទៅនឹងកំណត់ត្រាមួយផ្សេងទៀតនៅក្នុងប្រព័ន្ធប្រើ &quot;សំណុំបែបបទ / ចំណាំ / [ឈ្មោះចំណាំ]&quot; ជាតំណ URL ។ (កុំប្រើ &quot;http: //&quot;),
Helvetica,Helvetica,
Hi {0},សួស្តី {0},
Hide Copy,លាក់ចម្លង,
Hide Footer Signup,លាក់បាតកថាចុះឈ្មោះ,
Hide Sidebar and Menu,លាក់របារចំហៀងនិងម៉ឺនុយ។,
Hide Standard Menu,លាក់ម៉ឺនុយស្តង់ដារ,
Hide Weekends,លាក់ចុងសប្តាហ៍,
Hide details,លាក់ពត៌មានលំអិត,
Hide footer in auto email reports,លាក់បាតកថានៅក្នុងរបាយការណ៍អ៊ីមែលស្វ័យប្រវត្តិ,
Higher priority rule will be applied first,គោលការណ៍អាទិភាពខ្ពស់នឹងត្រូវអនុវត្តមុន។,
Highlight,បន្លិច,
"Hint: Include symbols, numbers and capital letters in the password",ជំនួយ: រួមបញ្ចូលនិមិត្តសញ្ញាលេខនិងអក្សរមូលធននៅក្នុងពាក្យសម្ងាត់,
Home Page,ទំព័រដើមទំព័រ,
Home Settings,ការកំណត់ផ្ទះ។,
Home/Test Folder 1,ទំព័រដើម / ការធ្វើតេស្តថត 1,
Home/Test Folder 1/Test Folder 3,ថតទំព័រដើម / ការធ្វើតេស្ត 1 / ការធ្វើតេស្តថត 3,
Home/Test Folder 2,ទំព័រដើម / ការធ្វើតេស្តថត 2,
Host,ម៉ាស៊ីន,
Hostname,ឈ្មោះម៉ាស៊ីន,
"How should this currency be formatted? If not set, will use system defaults",គួរត្រូវបានធ្វើទ្រង់ទ្រាយជារូបិយប័ណ្ណនេះបានយ៉ាងដូចម្តេច? បើមិនកំណត់នឹងប្រើលំនាំដើមរបស់ប្រព័ន្ធ,
I found these: ,ខ្ញុំបានរកឃើញទាំងនេះ:,
ID,លេខសម្គាល់,
ID (name) of the entity whose property is to be set,លេខសម្គាល់ (ឈ្មោះ) នៃអង្គភាពដែលអចលនទ្រព្យត្រូវបានកំណត់,
Icon will appear on the button,រូបតំណាងនឹងបង្ហាញនៅលើប៊ូតុង,
Identity Details,ព័ត៌មានលំអិតអត្តសញ្ញាណ,
Idx,Idx,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","ប្រសិនបើការអនុវត្តសិទ្ធិអ្នកប្រើយ៉ាងតឹងរឹងត្រូវបានធីកនិងសិទ្ធិអ្នកប្រើត្រូវបានកំណត់សម្រាប់ប្រភេទឯកសារសម្រាប់អ្នកប្រើមួយ, បន្ទាប់មកឯកសារទាំងអស់ដែលជាកន្លែងដែលតម្លៃនៃតំណភ្ជាប់នេះគឺទទេនឹងមិនត្រូវបានបង្ហាញទៅអ្នកប្រើដែល",
If Checked workflow status will not override status in list view,ប្រសិនបើមានស្ថានភាពលំហូរការងារដែលបានធីកនឹងមិនបដិសេធស្ថានភាពនៅក្នុងទិដ្ឋភាពបញ្ជី,
If Owner,បើសិនជាម្ចាស់,
"If a Role does not have access at Level 0, then higher levels are meaningless.",ប្រសិនបើមានតួនាទីមួយមិនមានសិទ្ធិចូលដំណើរការនៅថ្នាក់ 0 កម្រិតខ្ពស់គឺជាគ្មានន័យ។,
"If checked, all other workflows become inactive.",ប្រសិនបើបានធីកលំហូរការងារផ្សេងទៀតទាំងអស់ទៅជាអសកម្ម។,
"If checked, this field will be not overwritten based on Fetch From if a value already exists.",ប្រសិនបើបានគូសធីកវាលនេះនឹងមិនត្រូវបានសរសេរជាន់ពីលើដោយផ្អែកលើយកទេប្រសិនបើតម្លៃមានរួចហើយ។,
"If checked, users will not see the Confirm Access dialog.",ប្រសិនបើបានធីកអ្នកប្រើនឹងមិនឃើញប្រអប់អះអាងការចូលដំណើរការ។,
"If disabled, this role will be removed from all users.","ប្រសិនបើអ្នកបានបិទ, តួនាទីនេះនឹងត្រូវបានយកចេញពីអ្នកប្រើទាំងអស់។",
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings",ប្រសិនបើបានបើកដំណើរការអ្នកប្រើប្រាស់អាចចូលពីអាស័យដ្ឋាន IP ណាមួយដោយប្រើកត្តាពីរកត្តានេះអាចត្រូវបានកំណត់សម្រាប់អ្នកប្រើប្រាស់ទាំងអស់នៅក្នុងការកំណត់ប្រព័ន្ធ។,
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page",ប្រសិនបើបានបើកអ្នកប្រើទាំងអស់អាចចូលពីអាសយដ្ឋាន IP ណាមួយដោយប្រើ Two Autor Auth ។ នេះក៏អាចត្រូវបានកំណត់សម្រាប់តែអ្នកប្រើជាក់លាក់នៅក្នុងទំព័រអ្នកប្រើ,
"If enabled, changes to the document are tracked and shown in timeline",ប្រសិនបើបានអនុញ្ញាតការផ្លាស់ប្តូរឯកសារត្រូវបានតាមដាននិងបង្ហាញនៅក្នុងពេលវេលា។,
"If enabled, document views are tracked, this can happen multiple times",ប្រសិនបើបានបើកដំណើរការមើលឯកសារត្រូវបានតាមដានវាអាចកើតឡើងច្រើនដង។,
"If enabled, the document is marked as seen, the first time a user opens it",ប្រសិនបើបានបើកឯកសារត្រូវបានសម្គាល់ដូចដែលបានឃើញជាលើកដំបូងដែលអ្នកប្រើបើកវា។,
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",ប្រសិនបើបានបើកកម្លាំងពាក្យសម្ងាត់នឹងត្រូវបានអនុវត្តដោយផ្អែកលើតម្លៃអប្បបរមាពាក្យសម្ងាត់ពិន្ទុ។ តម្លៃនៃការក្លាយជារឹងមាំ 2 និង 4 ក្លាយជាមធ្យមខ្លាំងណាស់។,
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth",ប្រសិនបើបើកដំណើរការអ្នកប្រើដែលចូលពីអាស័យដ្ឋាន IP ដែលបានដាក់កម្រិតនឹងមិនត្រូវបានជូនដំណឹងសម្រាប់ Two Factor Auth ទេ,
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",ប្រសិនបើបានបើកអ្នកប្រើនឹងត្រូវបានជូនដំណឹងរាល់ពេលដែលពួកគេចូល។ ប្រសិនបើមិនបានបើកអ្នកប្រើនឹងត្រូវបានជូនដំណឹងបានតែម្ដងប៉ុណ្ណោះ។,
If non standard port (e.g. 587),ប្រសិនបើអ្នកមិនមែនជាស្តង់ដាកំពង់ផែ (ឧទាហរណ៍ 587),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",ប្រសិនបើច្រកមិនមានស្តង់ដារ (ឧ។ 587) ។ បើនៅលើ Google ពពកសាកល្បងច្រក 2525 ។,
"If not set, the currency precision will depend on number format",ប្រសិនបើមិនបានកំណត់ភាពជាក់លាក់រូបិយប័ណ្ណនឹងពឹងផ្អែកលើទ្រង់ទ្រាយលេខ,
If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'\n,ប្រសិនបើលក្ខខណ្ឌអ្នកប្រើប្រាស់ពេញចិត្តអ្នកនឹងទទួលបានរង្វាន់។ ឧ។ doc.status == &#39;បានបិទ&#39;,
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop",ប្រសិនបើអ្នកប្រើមានតួនាទីអ្វីបានគូសធីកនោះអ្នកប្រើក្លាយជា &quot;អ្នកប្រើប្រាស់ប្រព័ន្ធ&quot; ។ &quot;អ្នកប្រើប្រាស់ប្រព័ន្ធ&quot; មានសិទ្ធិចូលដំណើរការទៅផ្ទៃតុ,
"If these instructions where not helpful, please add in your suggestions on GitHub Issues.",ប្រសិនបើមានការណែនាំទាំងនេះដែលជាកន្លែងដែលមិនមានប្រយោជន៍ទេសូមបន្ថែមក្នុងការផ្ដល់យោបល់របស់អ្នកនៅលើបញ្ហា GitHub ។,
"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.",បើធីកនេះជួរដេកដែលមានទិន្នន័យត្រឹមត្រូវនឹងត្រូវបាននាំចូលហើយជួរដេកមិនត្រឹមត្រូវនឹងត្រូវបានបោះចោលទៅក្នុងឯកសារថ្មីមួយសម្រាប់ឱ្យអ្នកនាំចូលនៅពេលក្រោយ។,
If user is the owner,ប្រសិនបើអ្នកប្រើជាម្ចាស់,
"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","ជួរដេកផ្សេងទៀតដែលមានស្រាប់ប្រសិនបើអ្នកកំពុងធ្វើឱ្យទាន់សម័យ, សូមជ្រើសរើសយក &quot;សរសេរជាន់លើ&quot; នឹងមិនត្រូវបានលុប។",
If you are updating/overwriting already created records.,ប្រសិនបើអ្នកកំពុងធ្វើបច្ចុប្បន្នភាព / សរសេរជាន់លើទិន្នន័យដែលបានបង្កើតរួចហើយ។,
"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","ប្រសិនបើអ្នកកំពុងផ្ទុកកំណត់ត្រាថ្មី»ដាក់ឈ្មោះស៊េរី &quot;បានក្លាយទៅជាចាំបាច់, ប្រសិនបើបច្ចុប្បន្ន។",
"If you are uploading new records, leave the ""name"" (ID) column blank.","ប្រសិនបើអ្នកកំពុងផ្ទុកកំណត់ត្រាថ្មី, ទុកឱ្យនៅទទេ &quot;ឈ្មោះ&quot; ជួរឈរ (ID) ។",
If you don't want to create any new records while updating the older records.,ប្រសិនបើអ្នកមិនចង់បង្កើតកំណត់ត្រាថ្មីទេនៅពេលកំពុងធ្វើបច្ចុប្បន្នភាពកំណត់ត្រាចាស់។,
"If you set this, this Item will come in a drop-down under the selected parent.",ប្រសិនបើអ្នកកំណត់នេះនោះធាតុនេះនឹងមកនៅក្នុងការធ្លាក់ចុះនៅក្រោមការរបស់ឪពុកម្តាយដែលបានជ្រើស។,
"If you think this is unauthorized, please change the Administrator password.","បើអ្នកគិតថានេះគឺជាការគ្មានការអនុញ្ញាត, សូមផ្លាស់ប្តូរពាក្យសម្ងាត់របស់អ្នកគ្រប់គ្រង។",
"If your data is in HTML, please copy paste the exact HTML code with the tags.","ប្រសិនបើទិន្នន័យរបស់អ្នកគឺនៅក្នុង HTML, សូមចម្លងបិទភ្ជាប់កូដ HTML ពិតប្រាកដជាមួយនឹងស្លាក។",
Ignore User Permissions,មិនអើពើសិទ្ធិរបស់អ្នកប្រើប្រាស់,
Ignore XSS Filter,មិនអើពើតម្រង XSS,
Ignore attachments over this size,មិនអើពើការភ្ជាប់ឯកសារនៅលើទំហំនេះ,
Ignore encoding errors,មិនអើពើកំហុសការអ៊ិនកូដ,
Ignored: {0} to {1},មិនអើពើ: {0} ទៅ {1},
Illegal Access Token. Please try again,Token ចំនួនចូលដំណើរការខុសច្បាប់។ សូមព្យាយាមម្ដងទៀត,
Illegal Document Status for {0},ស្ថានភាពឯកសារខុសច្បាប់សម្រាប់ {0},
Image Field,វាលរូបភាព,
Image Link,រូបភាពភ្ជាប់,
Image field must be a valid fieldname,វាលរូបភាពត្រូវតែជា fieldname ត្រឹមត្រូវ,
Image field must be of type Attach Image,វាលរូបភាពត្រូវតែមានប្រភេទភ្ជាប់រូបភាព,
Images,រូបភាព,
Implicit,ជាក់ច្បាស់,
Import,នាំចូល,
Import Email From,នាំចូលអ៊ីមែលពី,
Import Status,នាំចូលស្ថានភាព,
Import Subscribers,នាំចូលអតិថិជន,
Import Zip,នាំចូលហ្ស៊ីប,
In Filter,ក្នុងតម្រង,
In Global Search,នៅក្នុងការស្វែងរកសកល,
In Grid View,ក្នុងក្រឡាចត្រង្គមើល,
In Hours,ក្នុងម៉ោងធ្វើការ,
In List View,នៅក្នុងទិដ្ឋភាពបញ្ជី,
In Preview,នៅក្នុងការមើលជាមុន។,
In Reply To,នៅក្នុងការឆ្លើយតបទៅ,
In Standard Filter,ក្នុងតម្រងស្តង់ដារ,
In Valid Request,ក្នុងសំណើត្រឹមត្រូវ,
In points. Default is 9.,នៅក្នុងចំណុច។ លំនាំដើមគឺ 9 ។,
In seconds,ជាវិនាទី,
