DocType: Feed,Doc Name,Nome do Documento
DocType: DocField,Heading,Título
DocType: Workflow State,resize-vertical,redimensionamento vertical
DocType: Contact Us Settings,Introductory information for the Contact Us Page,Informação introdutória para a página Fale Conosco
DocType: Workflow State,thumbs-down,polegar para baixo
apps/frappe/frappe/core/doctype/page/page.py +33,Not in Developer Mode,Não no modo de desenvolvedor
DocType: Comment,Comment Time,Horário do Comentário
DocType: Workflow State,indent-left,indentar à esquerda
apps/frappe/frappe/utils/file_manager.py +269,It is risky to delete this file: {0}. Please contact your System Manager.,É arriscado para excluir este arquivo: {0}. Entre em contato com o administrador do sistema.
DocType: Currency,Currency Name,Nome da Moeda
DocType: Report,Javascript,Javascript
DocType: File,Content Hash,Hash do conteúdo
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Armazena o JSON das últimas versões conhecidas de vários aplicativos instalados. Ele é usado para mostrar notas de lançamento.
DocType: Website Theme,Google Font (Text),Google Font (Texto)
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +31,{0} already unsubscribed for {1} {2},{0} já teve sua sua inscrição cancelada para {1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +323,Did not remove,Não remova
DocType: Report,Query,Consulta
DocType: DocType,Sort Order,Ordem de classificação
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +135,'In List View' not allowed for type {0} in row {1},'Visualização em Lista' não pode ser utilizado para o tipo {0} na linha {1}
DocType: Custom Field,Select the label after which you want to insert new field.,Selecione a etiqueta após a qual você deseja inserir um novo campo.
DocType: Website Settings,Tweet will be shared via your user account (if specified),Tweet serão compartilhados através da sua conta de usuário (se especificado)
,Document Share Report,Documento Compartilhar Relatório
DocType: User,Last Login,Último Login
apps/frappe/frappe/core/doctype/doctype/doctype.py +356,Fieldname is required in row {0},Fieldname é necessária em linha {0}
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_column_selector.html +4,Column,Coluna
DocType: Custom Field,Adds a custom field to a DocType,Adiciona um campo personalizado para um Tipo de Documento (DocType)
DocType: File,Is Home Folder,É Home Folder
apps/frappe/frappe/public/js/frappe/ui/editor.html +6,Bold (Ctrl/Cmd+B),Bold (Ctrl / Cmd + B)
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +140,Upload and Sync,Carregar e sincronizar
apps/frappe/frappe/public/js/frappe/form/share.js +33,Shared with {0},Compartilhado com {0}
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,Tipos individuais têm apenas um registro sem tabelas associadas. Os valores são armazenados em tabSingles
DocType: Bulk Email,Bulk Email,E-mail em massa
DocType: Workflow,Rules defining transition of state in the workflow.,Regras que definem a transição de estado no fluxo de trabalho.
DocType: File,Folder,Pasta
DocType: DocField,Index,Índice
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 1,Opção 1
apps/frappe/frappe/public/js/frappe/ui/editor.html +12,Number list,Lista de números
DocType: DocShare,Everyone,Todos
DocType: Workflow State,backward,para trás
apps/frappe/frappe/core/doctype/doctype/doctype.py +419,"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: Apenas uma regra de permissão com a mesma função, nível e {1}"
DocType: Workflow State,share,ação
apps/frappe/frappe/config/setup.py +79,Set numbering series for transactions.,Definir numeração série para transações.
DocType: Email Account,POP3 Server,Servidor POP3
DocType: User,Last IP,Último IP
apps/frappe/frappe/core/doctype/communication/communication.js +17,Add To,Adicionar para
DocType: DocPerm,Filter records based on User Permissions defined for a user,Filtrar registros com base em permissões de usuário definidos para um usuário
apps/frappe/frappe/public/js/frappe/ui/editor.html +46,Insert picture (or just drag & drop),Introduza a imagem (ou simplesmente arrastar e soltar)
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py +29,Fieldname not set for Custom Field,Fieldname não definida para campo personalizado
apps/frappe/frappe/public/js/frappe/model/model.js +22,Last Updated By,Última atualização por
apps/frappe/frappe/public/js/frappe/form/workflow.js +117,is not allowed.,não é permitido.
DocType: Website Theme,Background Color,Cor de Fundo
apps/frappe/frappe/public/js/frappe/views/communication.js +455,There were errors while sending email. Please try again.,"Ocorreram erros durante o envio de e-mail. Por favor, tente novamente."
DocType: Web Page,0 is highest,0 é maior
apps/frappe/frappe/public/js/frappe/form/form_sidebar.html +24,Attachments,Anexos
apps/frappe/frappe/website/doctype/web_form/web_form.py +58,You don't have the permissions to access this document,Você não tem as permissões para acessar este documento
DocType: Email Alert,Value Changed,Valor Alterado
apps/frappe/frappe/model/base_document.py +282,Duplicate name {0} {1},Nome duplicado {0} e {1}
DocType: Web Form Field,Web Form Field,campo de formulário online
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +198,Hide field in Report Builder,Ocultar campo no Report Builder
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_field.html +14,Edit HTML,Editar HTML
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +494,Restore Original Permissions,Restaurar permissões originais
DocType: DocField,Button,Botão
DocType: Email Account,Default Outgoing,Outgoing Padrão
DocType: Workflow State,play,jogar
apps/frappe/frappe/templates/emails/new_user.html +5,Click on the link below to complete your registration and set a new password,Clique no link abaixo para completar o seu registo e definir uma nova senha
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +403,Did not add,Não adicionar
DocType: Contact Us Settings,Contact Us Settings,Configurações do Fale Conosco
DocType: Workflow State,text-width,largura de texto
apps/frappe/frappe/public/js/legacy/form.js +139,Maximum Attachment Limit for this record reached.,Limite máximo de anexo para este recorde atingido.
DocType: Email Alert,View Properties (via Customize Form),Exibir propriedades (via Personalizar formulário)
DocType: Website Settings,Sidebar,Sidebar
apps/frappe/frappe/core/doctype/report/report.js +5,Report Builder reports are managed directly by the report builder. Nothing to do.,Os relatórios do Report Builder são gerenciados diretamente pelo construtor relatório. Nada a fazer.
apps/frappe/frappe/website/doctype/web_page/web_page.py +29,Cannot edit templated page,Não é possível editar a página de modelo
apps/frappe/frappe/model/document.py +722,none of,nenhum
apps/frappe/frappe/public/js/frappe/views/communication.js +72,Send Me A Copy,Envie-me uma cópia
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +127,Upload User Permissions,Publique as permissões de usuário
apps/frappe/frappe/core/page/desktop/all_applications_dialog.html +3,Checked items will be shown on desktop,Itens verificados será mostrado na área de trabalho
apps/frappe/frappe/core/doctype/doctype/doctype.py +462,{0} cannot be set for Single types,{0} não pode ser ajustada para os modelos únicos
apps/frappe/frappe/public/js/frappe/form/form_viewers.js +46,{0} are currently viewing this document,{0} está vendo atualmente este documento
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +102,{0} updated,{0} atualizada
apps/frappe/frappe/core/doctype/doctype/doctype.py +452,Report cannot be set for Single types,Relatório não pode ser ajustada para os modelos únicos
apps/frappe/frappe/public/js/frappe/views/test_runner.js +17,"To run a test add the module name in the route after '{0}'. For example, {1}","Para executar um teste de adicionar o nome do módulo na rota após &#39;{0}&#39;. Por exemplo, {1}"
apps/frappe/frappe/desk/page/activity/activity.js +152,Feb,Fevereiro
DocType: DocPerm,Role,Função
apps/frappe/frappe/utils/data.py +385,Cent,Centavo
apps/frappe/frappe/config/setup.py +104,Manage uploaded files.,Gerenciar arquivos enviados.
apps/frappe/frappe/config/setup.py +163,"States for workflow (e.g. Draft, Approved, Cancelled).","Membros para o fluxo de trabalho (por exemplo, o projecto, aprovado , Cancelado ) ."
apps/frappe/frappe/public/js/frappe/form/link_selector.js +136,Set Quantity,Definir Quantidade
,Data Import Tool,Ferramenta de Importação de Dados
apps/frappe/frappe/core/doctype/user/user.py +378,Registration Details Emailed.,Detalhes do registro enviado por email.
DocType: Top Bar Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,Link para a página que você deseja abrir. Deixe em branco se você quiser torná-lo um pai grupo.
DocType: DocType,Is Single,É único
apps/frappe/frappe/email/bulk.py +231,{0} has left the conversation in {1} {2},{0}  deixou a conversa em {1} {2}
DocType: Blogger,User ID of a Blogger,ID do usuário de um Blogger
apps/frappe/frappe/core/doctype/user/user.py +198,There should remain at least one System Manager,Não deve permanecer pelo menos um gestor de sistema
DocType: Workflow State,circle-arrow-right,círculo de seta à direita
apps/frappe/frappe/public/js/legacy/form.js +70,Cannot open instance when its {0} is open,"Não é possível abrir instância , quando o seu {0} é aberto"
DocType: Scheduler Log,Method,Método
DocType: Report,Script Report,Relatório Script
DocType: About Us Settings,Company Introduction,Introdução da Empresa
DocType: DocField,Length,Comprimento
DocType: Email Alert,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Para adicionar assunto dinâmico, usar marcas como Jinja <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>"
DocType: DocPerm,Apply User Permissions,Aplicar permissões de usuário
DocType: User,Modules HTML,Módulos HTML
apps/frappe/frappe/public/js/frappe/ui/field_group.js +64,Missing Values Required,Faltando valores obrigatórios
apps/frappe/frappe/public/js/frappe/list/list_permission_footer.html +12,{0} is not set,{0} não está definido
apps/frappe/frappe/share.py +136,No permission to {0} {1} {2},Sem permissão para {0} {1} {2}
apps/frappe/frappe/public/js/frappe/form/workflow.js +42,Note: Other permission rules may also apply,Nota: Outras regras de permissão também podem se aplicar
apps/frappe/frappe/permissions.py +266,Not allowed to access {0} with {1} = {2},Não é permitido o acesso {0} com {1} = {2}
apps/frappe/frappe/templates/emails/print_link.html +2,View this in your browser,Veja isto no seu navegador
DocType: DocType,Search Fields,Campos de Pesquisa
apps/frappe/frappe/public/js/legacy/print_format.js +120,No document selected,Nenhum documento selecionado
DocType: Event,Event,Evento
apps/frappe/frappe/public/js/frappe/views/communication.js +492,"On {0}, {1} wrote:","Em {0}, {1} escreveu:"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +81,Cannot delete standard field. You can hide it if you want,Não é possível excluir campo padrão. Você pode escondê-lo se você quiser
DocType: Top Bar Item,For top bar,Para barra superior
DocType: Print Settings,In points. Default is 9.,Em pontos. O padrão é 9.
apps/frappe/frappe/public/js/frappe/ui/editor.html +62,Reduce indent (Shift+Tab),Reduzir o travessão (Shift + Tab)
DocType: Print Settings,"Print with Letterhead, unless unchecked in a particular Document","Imprimir com o timbre, a não ser desmarcada em um documento específico"
DocType: Workflow State,heart,coração
DocType: Workflow State,minus,menos
apps/frappe/frappe/public/js/frappe/request.js +116,Server Error: Please check your server logs or contact tech support.,"Erro de servidor: Por favor, verifique os logs do servidor ou contate o suporte técnico."
apps/frappe/frappe/core/doctype/user/user.py +116,Welcome email sent,Email de Boas Vindas enviado
apps/frappe/frappe/public/js/frappe/views/calendar.js +92,Select dates to create a new ,Coloca as datas para criar uma nova
apps/frappe/frappe/core/doctype/user/user.py +361,Already Registered,Já está registrado
DocType: System Settings,Float Precision,Precisão flutuante
DocType: Property Setter,Property Setter,Setter propriedade
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +217,Select User or DocType to start.,Selecione Usuário ou TipoDoc para começar.
apps/frappe/frappe/desk/page/applications/applications.js +24,No Apps Installed,Nenhum aplicativo instalado
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +182,Mark the field as Mandatory,Marque o campo como obrigatório
DocType: Communication,Clicked,Clicado
apps/frappe/frappe/public/js/legacy/form.js +864,No permission to '{0}' {1},Sem permissão para '{0} ' {1}
DocType: User,Google User ID,Google ID do usuário
apps/frappe/frappe/desk/form/utils.py +50,This method can only be used to create a Comment,Este método apenas pode ser usado para criar um comentário
apps/frappe/frappe/public/js/frappe/list/doclistview.js +343,No {0} found,Não {0} encontrado
apps/frappe/frappe/config/setup.py +212,Add custom forms.,Adicionar formulários personalizados.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +9,The system provides many pre-defined roles. You can add new roles to set finer permissions.,O sistema proporciona várias funções pré - definidas . Você pode adicionar novas funções para definir as permissões mais finos.
DocType: Country,Geo,Geo
DocType: Blog Category,Blog Category,Categoria do Blog
apps/frappe/frappe/model/mapper.py +81,Cannot map because following condition fails: ,Não é possível mapear porque seguinte condição de falha:
DocType: User,Roles HTML,Funções HTML
apps/frappe/frappe/public/js/frappe/form/grid_form.html +26,Insert Below,Inserir Abaixo
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +110,All customizations will be removed. Please confirm.,Todas as personalizações serão removidos. Por favor confirme.
DocType: Page,Page HTML,Página HTML
DocType: Web Page,Header,Cabeçalho
apps/frappe/frappe/public/js/frappe/model/model.js +79,Unknown Column: {0},Coluna desconhecida: {0}
DocType: Email Alert Recipient,Optional: Always send to these ids. Each email id on a new row,Opcional: Sempre enviar para esses ids. Cada ID de e-mail em uma nova linha
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +299,Users with role {0}:,Os usuários com papel {0}:
DocType: Print Format,Custom Format,Formato personalizado
DocType: Workflow State,random,acaso
DocType: Dropbox Backup,Integrations,Integrações
DocType: DocField,Section Break,Quebra de seção
DocType: Communication,Sender Full Name,Nome Completo do Remetente
,Messages,Mensagens
apps/frappe/frappe/desk/query_report.py +76,Must specify a Query to run,Deve especificar uma consulta para executar
apps/frappe/frappe/config/setup.py +66,"Language, Date and Time settings","Configurações de idioma , data e hora"
DocType: User,Represents a User in the system.,Representa um usuário no sistema.
apps/frappe/frappe/desk/form/assign_to.py +140,"The task {0}, that you assigned to {1}, has been closed.","A tarefa {0}, que você atribuiu a {1}, foi fechada."
DocType: User,Modules Access,Módulos de Acesso
DocType: Print Format,Print Format Type,Tipo de impressão Formato
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js +7,Open Source Applications for the Web,Aplicações Open Source para a Web
DocType: Website Theme,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""",Adicione o nome de um &quot;Google Web Font&quot; por exemplo &quot;Open Sans&quot;
apps/frappe/frappe/public/js/frappe/request.js +121,Request Timed Out,Solicitação expirada
DocType: DocType,Hide Toolbar,Ocultar barra de ferramentas
DocType: User,Last Active,Última atividade
DocType: Email Account,SMTP Settings for outgoing emails,Configurações de SMTP para e-mails enviados
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +159,Import Failed,Falha na importação
apps/frappe/frappe/templates/emails/password_update.html +3,Your password has been updated. Here is your new password,Sua senha foi atualizada. Aqui está a sua nova senha
DocType: Email Account,Auto Reply Message,Auto Responder Mensagem
DocType: Email Alert,Condition,Condição
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +91,Open a module or tool,Abra um módulo ou ferramenta
DocType: Module Def,App Name,Nome do App
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Campo que representa o Estado da transação do fluxo de trabalho (se o campo não estiver presente, um novo campo oculto personalizado será criado)"
apps/frappe/frappe/templates/pages/login.py +162,Email not verified with {1},Enviar não verificado com {1}
DocType: Email Account,e.g. pop.gmail.com,eg pop.gmail.com
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +533,Edit to add content,Edite para adicionar conteúdo
DocType: Web Form,Advanced,Avançado
apps/frappe/frappe/templates/emails/auto_reply.html +3,Reference: {0} {1},Referência: {0} {1}
DocType: User,"User Type ""System User"" can access Desktop. ""Website User"" can only be logged into the website and portal pages.","Tipo de Usuário ""System User"" pode acessar Desktop. ""Website do usuário"" só pode estar conectado ao site e páginas do portal."
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age>18",Este campo aparecerá apenas se o nome do campo definido aqui tem valor ou as regras são verdadeiros (exemplos): myfield eval: doc.myfield == &#39;Meu Valor&#39; eval: doc.age&gt; 18
DocType: File,Attached To Name,Anexado Para Nome
apps/frappe/frappe/email/receive.py +61,Invalid User Name or Support Password. Please rectify and try again.,"Nome de usuário inválido ou senha Suporte . Por favor, corrigir e tentar novamente."
DocType: Email Account,Login Id is Different,ID de login é diferente
DocType: Email Account,Yahoo Mail,E-Mail Do Yahoo
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +476,Saved!,Salvo!
apps/frappe/frappe/desk/page/activity/activity_row.html +17,Updated {0}: {1},Atualizado {0}: {1}
DocType: DocType,User Cannot Create,O Usuário não pode criar
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +27,"These will also be set as default values for those links, if only one such permission record is defined.","Estes também serão definidos como valores padrão para esses links , mesmo que apenas um desses registro permissão é definida."
apps/frappe/frappe/desk/page/activity/activity.js +196,{0} on {1},{0} em {1}
DocType: Customize Form,Enter Form Type,Digite o Tipo de Formulário
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html +5,No records tagged.,Não há registros marcados.
DocType: User,Send Password Update Notification,Enviar senha Notificação Actualização
apps/frappe/frappe/public/js/legacy/form.js +62,"Allowing DocType, DocType. Be careful!","Permitindo DocType , DocType . Tenha cuidado !"
apps/frappe/frappe/public/js/frappe/desk.js +300,Updated To New Version,Atualizado para a versão nova
DocType: DocField,Depends On,Depende de
DocType: DocPerm,Additional Permissions,Permissões adicionais
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js +33,Compose,Compor
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +13,Start entering data below this line,Comece a introduzir dados abaixo desta linha
DocType: Workflow State,retweet,retwitar
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +40,Update the template and save in CSV (Comma Separate Values) format before attaching.,Atualize o modelo e salve em formato CSV (Comma Separate Values) antes de anexar.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +164,Specify the value of the field,Especifique o valor do campo
apps/frappe/frappe/desk/page/activity/activity.js +152,May,Maio
apps/frappe/frappe/desk/page/activity/activity.js +152,Jan,Jan
DocType: Email Account,Always use Account's Email ID as Sender,Sempre use de Conta Email Sender ID como
DocType: Workflow State,eye-close,olho fechado
,Applications,Aplicações
apps/frappe/frappe/public/js/frappe/request.js +295,Report this issue,Denunciar esta questão
DocType: Custom Script,Adds a custom script (client or server) to a DocType,Adiciona um script personalizado (cliente ou servidor) para um Tipo de Documento (DocType)
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +20,Cannot set Email Alert on Document Type {0},Não é possível definir Alerta E-mail em Tipo de Documento {0}
apps/frappe/frappe/config/website.py +49,Setup of fonts and background.,Configuração de fontes e de fundo.
apps/frappe/frappe/public/js/frappe/form/grid_form.html +4,Editing Row,Edição Row
DocType: Workflow Action,Workflow Action Master,Fluxo de Trabalho de Acção Mestre
DocType: Custom Field,Field Type,Tipo de Campo
apps/frappe/frappe/utils/data.py +402,only.,só.
DocType: Feed,Doc Type,Tipo do Documento
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +452,Descending,Descendente
apps/frappe/frappe/email/receive.py +53,Invalid Mail Server. Please rectify and try again.,"Mail Server inválido . Por favor, corrigir e tentar novamente."
DocType: Dropbox Backup,Dropbox Backup,Dropbox backup
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Para Links, insira o DocType como intervalo. Para Selecionar, digite lista de opções, cada um em uma nova linha."
DocType: Workflow State,film,filme
apps/frappe/frappe/model/db_query.py +330,No permission to read {0},Sem permissão para ler {0}
apps/frappe/frappe/utils/nestedset.py +229,Multiple root nodes not allowed.,"Vários nós raiz, não é permitido ."
apps/frappe/frappe/public/js/frappe/model/create_new.js +280,Get,Obter
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +363,ID field is required to edit values using Report. Please select the ID field using the Column Picker,"Campo ID é necessária para editar valores usando Report. Por favor, selecione o campo ID usando o seletor de Coluna"
apps/frappe/frappe/public/js/frappe/ui/messages.js +23,Confirm,Confirmar
DocType: System Settings,yyyy-mm-dd,dd/mm/yyyy
apps/frappe/frappe/email/doctype/email_account/email_account.py +39,Login Id is required,ID de login é necessária
DocType: Website Slideshow,Website Slideshow,Slideshow do site
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Link que é a home page do site. Links padrão (index, login, produtos , blog, sobre , entre em contato )"
apps/frappe/frappe/public/js/frappe/ui/editor.html +8,Bullet list,Bullet list
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +49,values and dates,valores e datas
DocType: Website Settings,Banner Image,Imagem do Banner
DocType: Custom Field,Custom Field,Campo personalizado
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +13,Please specify which date field must be checked,Por favor especificar qual campo de data deve ser verificada
DocType: DocPerm,Set User Permissions,Definir permissões de usuário
DocType: Email Account,Email Account Name,Nome da Conta de Email
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +249,Select Document Types,Selecione os tipos de documentos
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","eg ""Support "","" Vendas "","" Jerry Yang """
apps/frappe/frappe/public/js/frappe/form/workflow.js +115,Document Status transition from,Transição status do documento de
DocType: User,Facebook User ID,ID de usuário do Facebook
DocType: Workflow State,fast-forward,avanço rápido
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_column_selector.html +1,"Check columns to select, drag to set order.","Verifique colunas para selecionar, arrastar para definir a ordem."
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +572,This is PERMANENT action and you cannot undo. Continue?,Esta é uma ação permanente e você não pode desfazer. Continuar?
DocType: Event,Every Day,Every Day
apps/frappe/frappe/email/smtp.py +59,Please setup default Email Account from Setup > Email > Email Account,"Por favor, conta padrão de configuração de e-mail Setup> Email> Email Conta"
DocType: Workflow State,move,Mudança
apps/frappe/frappe/model/document.py +721,one of,Um dos
apps/frappe/frappe/public/js/frappe/list/list_sidebar.js +79,Show Tags,Mostrar as etiquetas
DocType: Web Form,Actions,Ações
DocType: Workflow State,align-justify,Justificar
DocType: User,Middle Name (Optional),Nome do Meio (Opcional)
apps/frappe/frappe/public/js/frappe/request.js +82,Not Permitted,Não Permitido
apps/frappe/frappe/public/js/frappe/form/link_selector.js +101,No Results,nenhum resultado
DocType: System Settings,Security,segurança
DocType: Currency,**Currency** Master,**Moeda** Mestre
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +87,Please save the document before assignment,"Por favor, salve o documento antes da atribuição"
DocType: Website Settings,Address and other legal information you may want to put in the footer.,Endereço e outras informações legais que você pode querer colocar no rodapé.
apps/frappe/frappe/public/js/frappe/list/list_item_main_head.html +27,Starred By Me,Estrelou By Me
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +48,Select Document Type,Selecione o Tipo de Documento
apps/frappe/frappe/utils/nestedset.py +201,Cannot delete {0} as it has child nodes,"Não é possível excluir {0} , pois tem nós filhos"
apps/frappe/frappe/templates/includes/list/filters.html +19,clear,claro
apps/frappe/frappe/desk/doctype/event/event.py +28,Every day events should finish on the same day.,Eventos cada dia deve terminar no mesmo dia.
DocType: Communication,User Tags,Etiquetas de Usuários
DocType: Workflow State,download-alt,download-alt
DocType: Web Page,Main Section,Seção Principal
DocType: Page,Icon,ícone
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +50,to filter values between 5 & 10,para filtrar valores entre 5 e 10
DocType: Web Page,Content in markdown format that appears on the main side of your page,Conteúdos em formato markdown que aparecem no lado principal de sua página
DocType: System Settings,dd/mm/yyyy,dd/mm/aaaa
apps/frappe/frappe/public/js/frappe/form/layout.js +93,Hide Details,Ocultar detalhes
DocType: Blog Settings,Blog Settings,Configurações do Blog
apps/frappe/frappe/templates/emails/new_user.html +12,You can also copy-paste this link in your browser,Você também pode copiar e colar este link no seu navegador
DocType: Workflow State,bullhorn,megafone
DocType: Social Login Keys,Facebook Client Secret,Facebook Cliente Segredo
DocType: Website Settings,Copyright,Direitos autorais
DocType: Social Login Keys,Google Client Secret,Google Cliente Secreto
DocType: Website Settings,Hide Footer Signup,Esconder rodapé Inscrição
apps/frappe/frappe/core/doctype/report/report.js +16,Write a Python file in the same folder where this is saved and return column and result.,Gravar um arquivo Python na mesma pasta onde este é guardado e coluna de retorno e resultado.
DocType: DocType,Sort Field,Ordenar campo
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +356,Edit Filter,Edit Filter
apps/frappe/frappe/templates/pages/404.html +10,"We are very sorry for this, but the page you are looking for is missing (this could be because of a typo in the address) or moved.","Lamentamos muito por isso, mas a página que você está procurando não foi encontrada (isto pode ter sido causado por um erro de digitação no endereço) ou movida."
apps/frappe/frappe/core/doctype/doctype/doctype.py +247,Field {0} of type {1} cannot be mandatory,O campo {0} do tipo {1} não pode ser obrigatória
DocType: System Settings,"eg. If Apply User Permissions is checked for Report DocType but no User Permissions are defined for Report for a User, then all Reports are shown to that User","por exemplo. Se aplicar permissões do utilizador está marcada para o relatório DocType mas não permissões de usuário são definidos para o relatório para um usuário, em seguida, todos os relatórios são mostrados para que o Usuário"
DocType: System Settings,Session Expiry Mobile,Sessão de validade Móvel
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +889,Select To Download:,Selecione Para Download:
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +421,If {0} is permitted,Se {0} é permitido
DocType: DocPerm,If user is the owner,Se o usuário é o proprietário
,Activity,Atividade
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Ajuda: Para vincular a outro registro no sistema, use &quot;# Form / Nota / [Nota Name]&quot; como a ligação URL. (Não use &quot;http://&quot;)"
DocType: Communication,Delayed,Atrasado
apps/frappe/frappe/config/setup.py +237,List of backups available for download,Lista de backups disponíveis para download
apps/frappe/frappe/config/setup.py +202,Add fields to forms.,Adicionar campos nos formulários.
DocType: File,rgt,rgt
apps/frappe/frappe/templates/pages/me.py +14,You need to be logged in to access this page.,Você precisa estar logado para acessar esta página.
DocType: Workflow State,leaf,folha
DocType: Email Account,Email ID,Email ID
apps/frappe/frappe/public/js/frappe/ui/editor.html +49,Insert Link,Inserir link
DocType: Contact Us Settings,Query Options,Opções de Consulta
DocType: Patch Log,Patch Log,Log de Patches
DocType: Communication,Sent or Received,Enviados ou recebidos
DocType: DefaultValue,Key,Chave
apps/frappe/frappe/config/setup.py +54,Report of all document shares,Relatório de todas as ações de documentos
apps/frappe/frappe/public/js/frappe/model/model.js +24,Starred By,Estrelado por
apps/frappe/frappe/templates/pages/update-password.html +14,New Password,Nova senha
DocType: Website Theme,Style using CSS,Estilo usando CSS
DocType: Async Task,Reference DocType,Referência TipoDoc
DocType: User,System User,Usuário do Sistema
DocType: Report,Is Standard,É Padrão
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +219,Specify a default value,Especifique um valor padrão
DocType: Website Settings,FavIcon,FavIcon
DocType: Workflow State,minus-sign,sinal de menos
apps/frappe/frappe/public/js/frappe/request.js +75,Not Found,Não encontrado
apps/frappe/frappe/templates/pages/print.py +158,No {0} permission,Sem permissão {0}
DocType: Feed,Login,login
DocType: System Settings,Enable Scheduled Jobs,Ativar Jobs agendadas
apps/frappe/frappe/core/page/data_import_tool/exporter.py +60,Notes:,notas:
apps/frappe/frappe/public/js/frappe/form/control.js +1331,Markdown,Redução de preço
DocType: DocShare,Document Name,Nome do documento
DocType: Comment,Comment By,Comentado por
apps/frappe/frappe/public/js/frappe/form/linked_with.js +86,Not enough permission to see links.,Sem permissão suficiente para ver os links.
DocType: Customize Form,Customize Form,Personalize Formulário
DocType: Currency,A symbol for this currency. For e.g. $,Um símbolo para esta moeda. Por exemplo: R$
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js +4,Frappe Framework,Frapê Quadro
apps/frappe/frappe/model/naming.py +162,Name of {0} cannot be {1},Nome de {0} não pode ser {1}
apps/frappe/frappe/config/setup.py +74,Show or hide modules globally.,Mostrar ou ocultar módulos global.
DocType: Workflow State,Success,Sucesso
DocType: Website Settings,Sidebar Links for Home Page only,Links da barra lateral para Página só
apps/frappe/frappe/templates/includes/login/login.js +125,Invalid Login,Login Inválido
DocType: Communication,Phone No.,Nº de telefone.
