apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Sunt disponibile noi versiuni {} pentru următoarele aplicații
DocType: GCalendar Account,Authorization Code,Cod de autorizare
DocType: PayPal Settings,Mention transaction completion page URL,Menționezi tranzacție pagina de finalizare URL-ul
DocType: Help Article,Expert,Expert
DocType: Workflow State,circle-arrow-right,cerc-săgeată-dreapta
DocType: Role Profile,Role Profile,Profil Rol
apps/frappe/frappe/permissions.py,Document Type is not importable,Tipul de document nu este importabil
DocType: LDAP Settings,LDAP Server Url,Server LDAP Url
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,"Nu se poate deschide exemplu, atunci când sa {0} este deschis"
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},Antet antet Set HTML din atașare {0}
apps/frappe/frappe/config/desktop.py,Customization,Personalizare
DocType: LDAP Settings,Organizational Unit for Users,Unitate organizatorică pentru utilizatori
,Transaction Log Report,Raportul jurnalului de tranzacții
DocType: Custom DocPerm,Custom DocPerm,personalizat DocPerm
DocType: Newsletter,Send Unsubscribe Link,Trimite Dezabonare Link
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,"Există câteva înregistrări legate, care trebuie create înainte de a putea importa fișierul dvs. Doriți să creați automat următoarele înregistrări lipsă?"
DocType: Access Log,Method,Metoda
DocType: Report,Script Report,Script Raport
DocType: OAuth Authorization Code,Scopes,Scopes
DocType: About Us Settings,Company Introduction,Compania Introducere
DocType: User,Last Password Reset Date,Data resetării ultimei parole
DocType: DocField,Length,Lungime
apps/frappe/frappe/config/settings.py,Restore or permanently delete a document.,Restaurați sau ștergeți definitiv un document.
apps/frappe/frappe/chat/doctype/chat_profile/chat_profile.py,Chat Profile for User {0} exists.,Profil de chat pentru utilizator {0} există.
apps/frappe/frappe/public/js/frappe/social/components/PostSidebar.vue,Frequently Visited Links,Linkuri frecvent vizitate
DocType: Notification,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Pentru a adăuga subiect dinamic, utiliza tag-uri, cum ar fi Jinja <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>"
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},Câmp de căutare nevalid {0}
DocType: User,Modules HTML,Module HTML
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Allow Google Calendar Access,Permiteți accesul la Google Calendar
DocType: Assignment Rule,Higher priority rule will be applied first,Regula prioritară mai mare va fi aplicată mai întâi
DocType: Email Account,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Urmăriți dacă e-mailul dvs. a fost deschis de către destinatar. <br> Notă: dacă trimiteți la mai mulți destinatari, chiar dacă un destinatar citește e-mailul, acesta va fi considerat &quot;Deschis&quot;"
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Missing Values Required,Valorile lipsă necesare
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Allow Google Contacts Access,Permiteți accesul contactelor Google
DocType: Data Migration Connector,Frappe,Frappé
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Unread,Marcheaza ca necitit
DocType: Activity Log,Operation,Operație
DocType: Customize Form,Change Label (via Custom Translation),Schimbare etichetă (prin traducere personalizată)
apps/frappe/frappe/share.py,No permission to {0} {1} {2},Nu permisiunea de a {0} {1} {2}
DocType: Address,Permanent,Permanent
DocType: Address,Permanent,Permanent
apps/frappe/frappe/public/js/frappe/form/workflow.js,Note: Other permission rules may also apply,"Notă: se poate aplica, de asemenea, alte reguli de permisiune"
DocType: Assignment Rule,Unassign Condition,Stare neasignată
apps/frappe/frappe/templates/emails/print_link.html,View this in your browser,Vezi acest din browser-ul dvs.
DocType: DocType,Parent Field (Tree),Câmpul părintesc (copac)
DocType: DocType,Search Fields,Căutare Fields
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Sync Contacts,Sincronizarea contactelor
DocType: System Settings,OTP Issuer Name,Numele Emitentului OTP
DocType: OAuth Bearer Token,OAuth Bearer Token,OAuth Purtător Indicativ
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Dr,Dr
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing,sincronizaţi
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Uploaded successfully,S-a încărcat cu succes
apps/frappe/frappe/public/js/frappe/dom.js,You are connected to internet.,Sunteți conectat la internet.
DocType: Social Login Key,Enable Social Login,Activați Conectarea socială
DocType: Data Import Beta,Warnings,Avertizări
DocType: Communication,Event,Eveniment
apps/frappe/frappe/public/js/frappe/views/communication.js,"On {0}, {1} wrote:","La {0}, {1} a scris:"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Cannot delete standard field. You can hide it if you want,"Nu se poate șterge domeniu dotare standard. Puteți să-l ascunde, dacă doriți"
DocType: Top Bar Item,For top bar,Pentru bara de sus
DocType: Social Login Key,Auth URL Data,Auth Data URL
apps/frappe/frappe/desk/page/backups/backups.py,Queued for backup. You will receive an email with the download link,A intrat în rezervă. Veți primi un e-mail cu link-ul de descărcare
apps/frappe/frappe/utils/bot.py,Could not identify {0},Nu a putut identifica {0}
DocType: Address,Address,Adresă
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Payment Failed,Plata esuata
DocType: Print Settings,In points. Default is 9.,În puncte. Implicit este 9.
DocType: OAuth Client,Redirect URIs,Redirecționare URI-uri
DocType: LDAP Settings,StartTLS,STARTTLS
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Submiting {0},Trimiterea {0}
DocType: Workflow State,heart,inimă
apps/frappe/frappe/www/update-password.html,Old Password Required.,Parola veche obligatorie.
DocType: Role,Desk Access,birou de acces
DocType: Workflow State,minus,minus
DocType: S3 Backup Settings,Bucket,Găleată
apps/frappe/frappe/public/js/frappe/ui/capture.js,Unable to load camera.,Imposibil de încărcat camera.
apps/frappe/frappe/core/doctype/user/user.py,Welcome email sent,E-mailul de bun venit a fost trimis
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Let's prepare the system for first use.,Să se pregătească sistemul de prima utilizare.
apps/frappe/frappe/core/doctype/user/user.py,Already Registered,Deja înregistrat
DocType: System Settings,Float Precision,Float de precizie
DocType: Notification,Sender Email,Trimiterea e-mailului
apps/frappe/frappe/core/doctype/page/page.py,Only Administrator can edit,Numai Administratorul poate edita
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Please select applicable Doctypes,Vă rugăm să selectați Doctipurile aplicabile
DocType: DocType,Editable Grid,editabil Grid
DocType: Property Setter,Property Setter,Setter proprietate
DocType: Web Form,Allow Print,Se permite Print
DocType: Communication,Clicked,Clic pe
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Unfollow,Nu mai urmări
apps/frappe/frappe/public/js/frappe/form/form.js,No permission to '{0}' {1},Permisiunea de a '{0}' {1}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Scheduled to send,Programată pentru a trimite
DocType: DocType,Track Seen,Văzut pe șenile
DocType: Dropbox Settings,File Backup,File Backup
DocType: Kanban Board Column,orange,portocale
apps/frappe/frappe/public/js/frappe/list/list_view.js,No {0} found,Nr {0} găsite
apps/frappe/frappe/config/customization.py,Add custom forms.,Adăugaţi formulare personalizate.
apps/frappe/frappe/desk/like.py,{0}: {1} in {2},{0}: {1} din {2}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document,a prezentat acest document
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User Permissions,Configurare&gt; Permisii utilizator
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,The system provides many pre-defined roles. You can add new roles to set finer permissions.,Sistemul oferă multe roluri predefinite. Puteți adăuga noi roluri pentru a seta permisiuni fine.
DocType: Communication,CC,CC
DocType: Country,Geo,Geo
DocType: Data Migration Run,Trigger Name,Numele de declanșare
apps/frappe/frappe/public/js/frappe/desk.js,Domains,Domenii
DocType: Blog Category,Blog Category,Categorie Blog
apps/frappe/frappe/model/mapper.py,Cannot map because following condition fails: ,
DocType: Role Permission for Page and Report,Roles HTML,Roluri HTML
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,Select a Brand Image first.,Selectați mai întâi un brand de imagine.
DocType: Dashboard Chart Source,Dashboard Chart Source,Sursa graficului de bord
DocType: Auto Repeat,Active,Activ
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Below,Introduceți mai jos
DocType: Kanban Board Column,Blue,Albastru
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,All customizations will be removed. Please confirm.,Toate personalizările vor fi eliminate. Vă rugăm să confirmați.
DocType: Page,Page HTML,Pagină HTML
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Export Errored Rows,Export eșuate rânduri
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Group name cannot be empty.,Numele grupului nu poate fi gol.
apps/frappe/frappe/public/js/frappe/views/treeview.js,Further nodes can be only created under 'Group' type nodes,Noduri suplimentare pot fi create numai în noduri de tip 'Grup'
DocType: SMS Parameter,Header,Antet
apps/frappe/frappe/public/js/frappe/model/model.js,Unknown Column: {0},Coloana necunoscută: {0}
DocType: Notification Recipient,Email By Role,E-mail după rol
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Nothing to update,Nimic de actualizat
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Users with role {0}:,Utilizatorii cu rol de {0}:
DocType: Print Format,Custom Format,Format personalizat
DocType: Workflow State,random,aleatoriu
DocType: Newsletter Email Group,Newsletter Email Group,Newsletter E-mail grup
DocType: Braintree Settings,Integrations,Integrări
DocType: DocField,Section Break,Sfârșit de secțiune
DocType: Address,Warehouse,Depozit
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Styles,Stiluri de font
DocType: Address,Other Territory,Alte teritorii
,Messages,Mesaje
apps/frappe/frappe/config/website.py,Portal,Portal
DocType: Email Account,Use Different Email Login ID,Utilizați un ID de conectare diferit pentru e-mail
DocType: Email Account,Use Different Email Login ID,Utilizați un ID de conectare diferit pentru e-mail
apps/frappe/frappe/desk/query_report.py,Must specify a Query to run,Trebuie să specificați o interogare pentru a rula
apps/frappe/frappe/integrations/doctype/braintree_settings/braintree_settings.py,"There seems to be an issue with the server's braintree configuration. Don't worry, in case of failure, the amount will get refunded to your account.","Se pare că există o problemă cu configurația serverului braintree. Nu vă faceți griji, în caz de eșec, suma va fi rambursată în cont."
apps/frappe/frappe/www/me.html,Manage Third Party Apps,Gestionați aplicațiile terță parte
DocType: Website Settings,Route Redirects,Redirecții de rute
apps/frappe/frappe/config/settings.py,"Language, Date and Time settings","Setările de limbă, de dată și oră"
DocType: User Email,User Email,E-mailul utilizatorului
DocType: Assignment Rule Day,Saturday,Sâmbătă
DocType: User,Represents a User in the system.,Reprezintă un Utilizator în sistem.
DocType: List View Setting,Disable Auto Refresh,Dezactivați actualizarea automată
DocType: Comment,Label,Etichetă
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed.","Sarcina {0}, care atribuit {1}, a fost închis."
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Please close this window,Închideți această fereastră
DocType: Print Format,Print Format Type,Print Format Tip
DocType: Newsletter,A Lead with this Email Address should exist,Ar trebui să existe o Pistă cu această adresă de E-mail
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Open Source Applications for the Web,Open Source Cererile pentru Web
DocType: Event,Call,Apelaţi
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""","Adaugă numele unui ""Google Web Font"", ex. ""Open Sans"""
apps/frappe/frappe/public/js/frappe/request.js,Request Timed Out,Cererea a expirat
apps/frappe/frappe/config/settings.py,Enable / Disable Domains,Activați / dezactivați domenii
DocType: Role Permission for Page and Report,Allow Roles,să permită rolurilor
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records out of {1}.,Importate cu succes {0} înregistrări din {1}.
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Invalid"")","Expresie simplă Python, Exemplu: Stare în („Invalid”)"
DocType: User,Last Active,Ultimul activ
DocType: Email Account,SMTP Settings for outgoing emails,Setări SMTP pentru e-mailurile trimise
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,choose an,alege un
DocType: Data Export,Filter List,Filtrați lista
DocType: Data Export,Excel,excela
DocType: Email Account,Auto Reply Message,Mesaj Răspuns Automat
DocType: Data Migration Mapping,Condition,Condiție
apps/frappe/frappe/utils/data.py,{0} hours ago,Cu {0} ore in urma
apps/frappe/frappe/utils/data.py,1 month ago,luna trecuta
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Not Specified,Nespecificat
DocType: Contact,User ID,ID-ul de utilizator
DocType: Communication,Sent,Trimis
DocType: Address,Kerala,Kerala
apps/frappe/frappe/public/js/frappe/desk.js,Administration,Administrare
DocType: User,Simultaneous Sessions,Sesiuni simultane
DocType: Social Login Key,Client Credentials,Atestări client
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Open a module or tool,Deschideți un modul sau instrument
DocType: Communication,Delivery Status,Starea de Livrare
DocType: Module Def,App Name,Denumirea aplicaţiei
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Câmp care reprezintă statul Workflow a tranzacției (în cazul în care câmpul nu este prezent, un nou ascuns camp va fi creat)"
DocType: Help Article,Knowledge Base Contributor,Baza de cunoștințe Colaborator
DocType: Communication,Sent Read Receipt,Trimis Citire Chitanță
DocType: Email Queue,Unsubscribe Method,Metoda de dezabonare
DocType: GSuite Templates,Related DocType,DocType asociat
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit to add content,Editează pentru a adăuga conținut
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Languages,selectaţi limba
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Card Details,Detaliile cardului
apps/frappe/frappe/__init__.py,No permission for {0},Nu permisiune pentru {0}
DocType: DocType,Advanced,Avansat
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Seems API Key or API Secret is wrong !!!,Se pare că cheia API sau API-ul Secret este greșit !!!
apps/frappe/frappe/templates/emails/auto_reply.html,Reference: {0} {1},Referință: {0} {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mrs,doamna
DocType: File,Attached To Name,Atașat denumirii
DocType: Address,Address Type,Tip adresă
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,Nume utilizator invalid sau suport Parola. Vă rugăm să rectifice și să încercați din nou.
DocType: Email Account,Yahoo Mail,Yahoo Mail
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,Eroare în notificare
DocType: Access Log,Log Data,Date jurnal
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Madam,Doamnă
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,A critica
apps/frappe/frappe/desk/page/activity/activity_row.html,Updated {0}: {1},Actualizat {0}: {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,Master
DocType: DocType,User Cannot Create,Utilizatorul nu poate crea
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,Realizat cu succes
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,acces Dropbox este aprobat!
DocType: Customize Form,Enter Form Type,Introduceți tip formular
DocType: Google Drive,Authorize Google Drive Access,Autorizați Google Drive Access
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,Lipsește parametrul Kanban Board Name
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,Nici o inregistrare etichetată.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,Elimină Câmp
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,Nu sunteți conectat la Internet. Reîncercați după ceva timp.
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!","Permiterea Tip Document, Tip Document. Fiți atent!"
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email","Formate personalizate pentru imprimare, e-mail"
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},Suma {0}
apps/frappe/frappe/public/js/frappe/desk.js,Updated To New Version,Actualizat la noua versiune
DocType: Custom Field,Depends On,Depinde
DocType: Kanban Board Column,Green,Verde
DocType: Custom DocPerm,Additional Permissions,Permisiuni suplimentare
DocType: Email Account,Always use Account's Email Address as Sender,Utilizați întotdeauna Adresa de email a contului ca expeditor
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,Autentifica-te pentru a comenta
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,Începeți introducerea datelor de mai jos această linie
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},valori modificate pentru {0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}","ID-ul de e-mail trebuie să fie unic, contul de e-mail există deja \ pentru {0}"
DocType: Workflow State,retweet,retweet
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Customize...,Personalizați ...
DocType: Print Format,Align Labels to the Right,Aliniați etichetele la dreapta
DocType: Assignment Rule,Disabled,Dezactivat
DocType: File,Uploaded To Dropbox,Încărcat în Dropbox
DocType: Workflow State,eye-close,ochi-close
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.","Pentru mai multe informații, {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},Se repetă {0}
DocType: OAuth Provider Settings,OAuth Provider Settings,Setări Provider OAuth
DocType: Review Level,Review Points,Puncte de revizuire
DocType: Workflow Document State,Workflow Action is not created for optional states,Workflow Action nu este creat pentru stări opționale
DocType: Address,City/Town,Oras/Localitate
DocType: Data Migration Connector,Connector Name,Numele conectorului
DocType: Address,Is Your Company Address,Este Adresa companie
DocType: Energy Point Log,Social,Social
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google Calendar - Nu s-a putut crea Calendar pentru {0}, cod de eroare {1}."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Editarea Row
DocType: Workflow Action Master,Workflow Action Master,Workflow Acțiune Masterat
DocType: Custom Field,Field Type,Tip de câmp
apps/frappe/frappe/utils/data.py,only.,numai.
DocType: Route History,Route History,Istoric Traseu
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Oferiți puncte de recenzie
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Google Calendar - Nu s-a putut introduce contactul în Contacte Google {0}, cod de eroare {1}."
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,Secretul OTP poate fi resetat numai de Administrator.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,"Evita ani, care sunt asociate cu tine."
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Restricționați utilizatorul pentru un anumit document
DocType: GSuite Templates,GSuite Templates,Șabloane GSuite
apps/frappe/frappe/utils/goal.py,Goal,Obiectiv
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,Server de mail invalid. Vă rugăm să rectifice și să încercați din nou.
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Pentru Link-uri, introduceți DocType.Referinta ca gama. Pentru Select, introduceți lista de opțiuni, fiecare pe o linie nouă."
DocType: Workflow State,film,film
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Calendarul de sincronizare
apps/frappe/frappe/model/db_query.py,No permission to read {0},Nu aveți permisiunea de a citi {0}
apps/frappe/frappe/config/desktop.py,Tools,Instrumente
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Includeți indentarea
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Evita ultimii ani.
apps/frappe/frappe/templates/includes/login/login.js,Verification,Verificare
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Noduri rădăcină multiple nu sunt permise.
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Dacă este activată, utilizatorii vor fi anunțați de fiecare dată când se conectează. Dacă nu este activată, utilizatorii vor fi notificați o singură dată."
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Dacă este activată, utilizatorii vor fi anunțați de fiecare dată când se conectează. Dacă nu este activată, utilizatorii vor fi notificați o singură dată."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Condiția {0} este nevalidă
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Dacă este bifată, utilizatorii nu vor vedea dialogul Confirmare acces."
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0} înregistrare ștersă
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","numele etichetei ..., de exemplu #tag"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Comenzile rapide de la tastatură
DocType: Post,Comments,Comentarii
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Confirma
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Autentifică ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Reduceți totul În această
apps/frappe/frappe/www/login.html,Forgot Password?,Aţi uitat parola?
DocType: System Settings,yyyy-mm-dd,aaaa-ll-zz
apps/frappe/frappe/desk/report/todo/todo.py,ID,ID-ul
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,Eroare de server
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Vedeți toate rapoartele anterioare.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Este necesară autentificare Id
DocType: Website Slideshow,Website Slideshow,Site-ul Slideshow
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,No Data
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Link, care este pagina de start site-ul web. Link-uri standard (index, autentificare, produse, blog, despre, contact)"
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},Autentificarea a eșuat în timp ce a primit e-mailuri de la e-mail Contul {0}. Mesaj de pe server: {1}
DocType: User,Banner Image,Imagine banner
DocType: Custom Field,Custom Field,Câmp personalizat
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,Vă rugăm să specificați care data domeniu trebuie să fie verificate
DocType: Custom DocPerm,Set User Permissions,Setează Permisiuni Utilizator
DocType: Email Account,Email Account Name,Nume Cont E-mail
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,Sa întâmplat ceva în timpul generării simbolului de acces pentru cutia de meniuri. Verificați jurnalul de erori pentru mai multe detalii.
DocType: File,old_parent,old_parent
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.","Buletine de contacte, conduce."
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","de exemplu, ""Suport "","" Vânzări "","" Jerry Yang """
apps/frappe/frappe/twofactor.py,Incorrect Verification code,Cod incorect de verificare
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Integrarea Contacte Google este dezactivată.
DocType: Assignment Rule,Description,Descriere
DocType: Print Settings,Repeat Header and Footer in PDF,Se repetă antet și subsol în format PDF
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,eșec
DocType: Address Template,Is Default,Este Implicit
DocType: Data Migration Connector,Connector Type,Tip conector
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,Nume coloană nu poate fi gol
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},Eroare la conectarea la contul de e-mail {0}
DocType: Workflow State,fast-forward,fast-forward
DocType: Communication,Communication,Comunicare
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.","Verificați coloane pentru a selecta, trageți pentru a seta comanda."
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,Conectați-vă și vizualizați-vă în Browser
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,Accesați pagina {0}
DocType: LDAP Settings,Password for Base DN,Parola pentru Baza DN
apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,Tabel Câmp
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,Coloane bazate pe
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","Importarea {0} din {1}, {2}"
DocType: Workflow State,move,Mutare
apps/frappe/frappe/model/document.py,Action Failed,Acţiune Eșuată
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,pentru utilizator
DocType: View Log,View log,Vizualizare jurnal
DocType: Address,Assam,Assam
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,← Înapoi pentru a încărca fișiere
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,Contul de e-mail expediat nu este corect
DocType: Transaction Log,Chaining Hash,Înlocuirea hashului
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,Vă rugăm să setați adresa de e-mail
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","În cazul în care utilizatorul are nici un rol verificat, atunci utilizatorul devine un &quot;sistem de utilizatori&quot;. &quot;Utilizator System&quot; are acces la spațiul de lucru"
DocType: System Settings,Date and Number Format,Format Dată și Număr
apps/frappe/frappe/model/document.py,one of,unul dintre
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,Configurare&gt; Formularizare personalizare
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,Verificarea un moment
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Arată Etichete
DocType: DocField,HTML Editor,Editor HTML
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Dacă este bifată opțiunea Aplicare permisă de utilizator și Permisiunea utilizatorului este definită pentru un DocType pentru un utilizator, atunci toate documentele în care valoarea linkului este necompletată nu vor fi afișate acelui utilizator"
DocType: Address,Billing,Facturare
DocType: Email Queue,Not Sent,Nu a fost trimis
DocType: Web Form,Actions,Acțiuni
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,Configurare&gt; Utilizator
DocType: Workflow State,align-justify,aliniați-justify
DocType: User,Middle Name (Optional),Al Doilea Nume (Opțional)
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,Nu este permisă
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,Niciun eveniment Google Calendar nu se sincronizează.
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,Următoarele câmpuri au valori lipsă:
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},prin regula automată {0} pe {1}
