apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,K dispozici jsou nové verze {} pro následující aplikace
DocType: Communication,Sent Read Receipt,Poslal přečtení
DocType: Email Queue,Unsubscribe Method,Metoda aktuality
DocType: GSuite Templates,Related DocType,Související DocType
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit to add content,Upravit pro přidání obsahu
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Languages,Zvolte jazyky
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Card Details,Podrobnosti o kartě
apps/frappe/frappe/__init__.py,No permission for {0},Nemáte oprávnění pro {0}
DocType: DocType,Advanced,Pokročilé
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Seems API Key or API Secret is wrong !!!,"Zdá se, že klíč API nebo API Secret je špatně !!!"
apps/frappe/frappe/templates/emails/auto_reply.html,Reference: {0} {1},Reference: {0} {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mrs,paní
DocType: File,Attached To Name,Přiloženo jménu
DocType: Address,Address Type,Typ adresy
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,"Neplatný Uživatelské jméno nebo Support heslo. Prosím, opravu a zkuste to znovu."
DocType: Email Account,Yahoo Mail,Yahoo Mail
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,Chyba v oznámení
DocType: Access Log,Log Data,Data protokolu
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Madam,paní
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,Kritizovat
apps/frappe/frappe/desk/page/activity/activity_row.html,Updated {0}: {1},Aktualizovaný {0}: {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,Hlavní
DocType: DocType,User Cannot Create,Uživatel nemůže Vytvořit
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,Úspěšně hotovo
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,Přístup Dropbox je schválen!
DocType: Customize Form,Enter Form Type,Vložte typ formuláře
DocType: Google Drive,Authorize Google Drive Access,Autorizovat přístup na Disk Google
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,Chybí parametr Kanban Board Name
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,Není oštítkován žádný záznam
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,Odebrat pole
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,Nejste připojeni k Internetu. Opakujte někdy znovu.
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!","Povoluji DocType, DocType. Buďte opatrní!"
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email","Upravené formáty pro tisk, e-mail"
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},Součet {0}
apps/frappe/frappe/public/js/frappe/desk.js,Updated To New Version,Aktualizováno na novou verzi
DocType: Custom Field,Depends On,Závisí na
DocType: Kanban Board Column,Green,Zelená
DocType: Custom DocPerm,Additional Permissions,Rozšířená oprávnění
DocType: Email Account,Always use Account's Email Address as Sender,Vždy použít poštovní schránky e-mailovou adresu jako odesílatel
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,Pro přidání komentáře se musíte přihlásit
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,začněte vkládat data pod tímto řádkem
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},změněné hodnoty pro {0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}","ID e-mailu musí být jedinečné, e-mailový účet již existuje \ for {0}"
DocType: Workflow State,retweet,retweet
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Customize...,Přizpůsobit ...
DocType: Print Format,Align Labels to the Right,Zarovnejte štítky doprava
DocType: Assignment Rule,Disabled,Vypnuto
DocType: File,Uploaded To Dropbox,Nahráno do Dropboxu
DocType: Workflow State,eye-close,eye-close
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.","Další informace, {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},Opakování {0}
DocType: OAuth Provider Settings,OAuth Provider Settings,Nastavení OAuth Poskytovatel
DocType: Review Level,Review Points,Zkontrolujte body
DocType: Workflow Document State,Workflow Action is not created for optional states,Akce pracovního postupu není vytvořena pro volitelné stavy
DocType: Address,City/Town,Město / Město
DocType: Data Migration Connector,Connector Name,Název konektoru
DocType: Address,Is Your Company Address,Je vaše firma adresa
DocType: Energy Point Log,Social,Sociální
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Kalendář Google - Nelze vytvořit kalendář pro {0}, kód chyby {1}."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Upravujete řádek
DocType: Workflow Action Master,Workflow Action Master,Akce hlavních toků
DocType: Custom Field,Field Type,Typ pole
apps/frappe/frappe/utils/data.py,only.,pouze.
DocType: Route History,Route History,Historie trasy
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Přidělte kontrolní body
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Kalendář Google - Nelze vložit kontakt do kontaktů Google {0}, kód chyby {1}."
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP tajemství může být obnoveno pouze administrátorem.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,"Vyhnout se roky, které jsou spojeny s vámi."
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Omezit uživatele pro konkrétní dokument
DocType: GSuite Templates,GSuite Templates,Šablony GSuite
apps/frappe/frappe/utils/goal.py,Goal,Cíl
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,"Neplatný Mail Server. Prosím, opravu a zkuste to znovu."
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Pro odkazy, zadejte DocType jako rozsah. Pro Select, zadejte seznam možností, z nichž každý na nový řádek."
DocType: Workflow State,film,film
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Synchronizační kalendář
apps/frappe/frappe/model/db_query.py,No permission to read {0},Bez oprávnění číst: {0}
apps/frappe/frappe/config/desktop.py,Tools,Nástroje
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Zahrnout odsazení
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Vyhněte se v posledních letech.
apps/frappe/frappe/templates/includes/login/login.js,Verification,Ověření
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Není povoleno více kořenových uzlů (uzlů nejvyšší úrovně).
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Pokud je povoleno, budou uživatelé při každém přihlášení upozorněni. Není-li tato možnost povolena, budou uživatelé upozorněni pouze jednou."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Neplatná podmínka {0}
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Je-li zaškrtnuto, uživatelé nebudou vidět dialogové okno Potvrdit přístup."
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0} záznam byl smazán
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","název značky ..., např. #tag"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Klávesové zkratky
DocType: Post,Comments,Komentáře
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Potvrdit
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Ověřování ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Sbalit vše
apps/frappe/frappe/www/login.html,Forgot Password?,Zapomněl jsi heslo?
DocType: System Settings,yyyy-mm-dd,rrrr-mm-dd
apps/frappe/frappe/desk/report/todo/todo.py,ID,ID
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,Chyba serveru
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Zobrazit všechny minulé zprávy.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Je nutné přihlášovací ID
DocType: Website Slideshow,Website Slideshow,Promítání obrázků na www stránce
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,No Data
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Odkaz na domovskou www stránku. Standardní odkazy (index, přihlášení, produkty, blog, o nás, kontakt)"
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},Ověřování při přijímání e-mailů z e-mailového účtu {0} se nezdařilo. Zpráva ze serveru: {1}
DocType: User,Banner Image,Obrázek banneru
DocType: Custom Field,Custom Field,Přizpůsobené pole
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,Prosím specifikujte které datum musí být prověřeno
DocType: Custom DocPerm,Set User Permissions,Nastavit práva
DocType: Email Account,Email Account Name,Název e-mailového účtu
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,Něco se pokazilo při generování přístupového tokenu schránky. Pro podrobnější informace prosím zkontrolujte protokol chyb.
DocType: File,old_parent,old_parent
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.","Zpravodaje ke kontaktům, vede."
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","např ""Podpora "","" Prodej"","" Jerry Yang """
apps/frappe/frappe/twofactor.py,Incorrect Verification code,Nesprávný ověřovací kód
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Integrace kontaktů Google je zakázána.
DocType: Assignment Rule,Description,Popis
DocType: Print Settings,Repeat Header and Footer in PDF,Opakovat záhlaví a zápatí ve formátu PDF
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,Selhání
DocType: Address Template,Is Default,Je Výchozí
DocType: Data Migration Connector,Connector Type,Typ konektoru
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,Název sloupec nemůže být prázdný
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},Chyba při připojování k e-mailovému účtu {0}
DocType: Workflow State,fast-forward,fast-forward
DocType: Communication,Communication,Komunikace
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.","Zkontrolujte, zda sloupce vybrat, přetáhnout nastavení pořadí."
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,Přihlaste se a zobrazte v Prohlížeči
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,Přejděte na stránku {0}
DocType: LDAP Settings,Password for Base DN,Heslo pro základní DN
apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,Tabulka Field
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,Sloupce na bázi
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","Importuje se {0} z {1}, {2}"
DocType: Workflow State,move,Stěhovat
apps/frappe/frappe/model/document.py,Action Failed,akce se nezdařilo
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,pro Uživatele
DocType: View Log,View log,Zobrazit protokol
DocType: Address,Assam,Assam
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,← Zpět k nahrání souborů
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,Odchozí e-mailový účet není správný
DocType: Transaction Log,Chaining Hash,Řetězová hadice
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,Prosím nastavte e-mailovou adresu
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","V případě, že uživatel nemá žádnou roli zkontrolovat, uživatel se stává &quot;System User&quot;. &quot;System User&quot; má přístup k ploše"
DocType: System Settings,Date and Number Format,Formát čísel a data
apps/frappe/frappe/model/document.py,one of,jeden z
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,Nastavení&gt; Přizpůsobit formulář
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,Kontrola jeden okamžik
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Zobrazit štítky
DocType: DocField,HTML Editor,Editor HTML
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Pokud je zaškrtnuto políčko Použít oprávnění pro přísné uživatele a uživatelské oprávnění je definováno pro uživatele typu DocType, všechny dokumenty, u nichž je hodnota odkazu prázdné, se tomuto uživateli nezobrazí"
DocType: Address,Billing,Fakturace
DocType: Email Queue,Not Sent,Neodesláno
DocType: Web Form,Actions,Akce
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,Nastavení&gt; Uživatel
DocType: Workflow State,align-justify,zarovnat-vyplnit
DocType: User,Middle Name (Optional),Druhé jméno (volitelné)
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,Není povoleno
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,Žádná událost Kalendáře Google k synchronizaci.
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,Následující pole mají chybějící hodnoty:
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},pomocí automatického pravidla {0} na {1}
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,První transakce
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,Nemáte dostatečná oprávnění k dokončení akce
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,Jednotlivé typy dokumentů nelze přizpůsobit.
DocType: User,Document Follow,Sledujte dokument
apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,Žádné výsledky
DocType: System Settings,Security,Bezpečnost
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0} recipients,Plánované poslat na {0} příjemci
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Cut,Střih
apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},přejmenována z {0} až {1}
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1} ({2} rows with children),{0} z {1} ({2} řádků s dětmi)
DocType: Currency,**Currency** Master,** Měna ** Hlavní
DocType: Email Account,No of emails remaining to be synced,"Žádné e-mailů, které zbývá synchronizovány"
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before assignment,Prosím uložte dokument před přiřazením
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Click here to post bugs and suggestions,Klikněte sem pro zveřejnění chyb a návrhů
DocType: Website Settings,Address and other legal information you may want to put in the footer.,"Adresa a další formální informace, které byste rádi uvedli v zápatí."
DocType: Website Sidebar Item,Website Sidebar Item,Webové stránky Postranní panel Item
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Click on {0} to generate Refresh Token.,Kliknutím na {0} vygenerujete Refresh Token.
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.py,Reference document has been cancelled,Referenční dokument byl zrušen
DocType: PayPal Settings,PayPal Settings,Nastavení PayPal
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type,Zvolte typ dokumentu
apps/frappe/frappe/utils/nestedset.py,Cannot delete {0} as it has child nodes,Nelze smazat {0} jelikož to má podřízené uzly
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} minutes ago,Před {0} minuty
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Assignment Day {0} has been repeated.,Den přiřazení {0} byl opakován.
DocType: Kanban Board Column,lightblue,světle modrá
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Same Field is entered more than once,Stejné pole je zadáno vícekrát
DocType: Print Settings,Enable Raw Printing,Povolit surový tisk
DocType: Contact,Contact Numbers,Kontaktní čísla
DocType: Website Route Redirect,Source,Zdroj
apps/frappe/frappe/templates/includes/list/filters.html,clear,jasný
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Finished,Dokončeno
DocType: Prepared Report,Filter Values,Hodnoty filtru
DocType: Communication,User Tags,Uživatelské štítky
DocType: Data Migration Run,Fail,Selhat
DocType: Workflow State,download-alt,download-alt
DocType: Data Migration Run,Pull Failed,Tažení se nezdařilo
apps/frappe/frappe/public/js/frappe/views/components/Desktop.vue,Show / Hide Cards,Zobrazit / skrýt karty
DocType: Communication,Feedback Request,Zpětná vazba Poptávka
apps/frappe/frappe/config/settings.py,Import Data from CSV / Excel files.,Import dat z souborů CSV / Excel.
apps/frappe/frappe/website/doctype/web_form/web_form.py,Following fields are missing:,Následující pole chybí:
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Cancelling {0},Zrušení {0}
DocType: Web Page,Main Section,Hlavní sekce
DocType: Page,Icon,ikona
apps/frappe/frappe/www/update-password.html,"Hint: Include symbols, numbers and capital letters in the password","Tip: Do hesla vložte symboly, čísla a velká písmena"
DocType: DocField,Allow in Quick Entry,Povolit v Rychlém zadání
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,PDF,PDF
DocType: System Settings,dd/mm/yyyy,dd/mm/rrrr
DocType: System Settings,Backups,zálohy
apps/frappe/frappe/core/doctype/communication/communication.js,Add Contact,Přidat kontakt
DocType: Notification Recipient,Optional: Always send to these ids. Each Email Address on a new row,Volitelné: Vždy posílat tyto identifikátory. Každá e-mailová adresa na nový řádek
apps/frappe/frappe/public/js/frappe/form/layout.js,Hide Details,Skrýt podrobnosti
apps/frappe/frappe/www/qrcode.py,Page has expired!,Stránka vypršela!
DocType: LDAP Settings,Path to private Key File,Cesta k souboru soukromého klíče
DocType: Workflow State,Tasks,úkoly
DocType: Assignment Rule Day,Tuesday,Úterý
DocType: Blog Settings,Blog Settings,Nastavení blogu
apps/frappe/frappe/templates/emails/new_user.html,You can also copy-paste this link in your browser,Můžete také kopírovat - vložit tento odkaz do Vašeho prohlížeče
DocType: Workflow State,bullhorn,megafon
apps/frappe/frappe/model/workflow.py,Not a valid Workflow Action,Neplatná akce Workflow
DocType: Footer Item,Target,Cíl
DocType: System Settings,Number of Backups,Počet záloh
DocType: Dashboard Chart,Last Year,Minulý rok
DocType: Website Settings,Copyright,Copyright
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Go,Jít
DocType: OAuth Authorization Code,Invalid,Neplatný
DocType: ToDo,Due Date,Datum splatnosti
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Quarter Day,Čtvrt dne
DocType: Website Settings,Hide Footer Signup,Skrýt zápatí Registrovat
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,cancelled this document,zrušen tento dokument
apps/frappe/frappe/core/doctype/report/report.js,Write a Python file in the same folder where this is saved and return column and result.,Zapíše soubor Pythonu ve stejném adresáři kde je toto uloženo a vrátí sloupec a výsledek.
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Add to table,Přidat do tabulky
DocType: Website Theme,Theme URL,Adresa URL motivu
DocType: Customize Form,Sort Field,Pole řadit dle
DocType: Razorpay Settings,Razorpay Settings,Nastavení Razorpay
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Edit Filter,Upravit filtr
apps/frappe/frappe/public/js/frappe/ui/slides.js,Add More,Přidej víc
DocType: System Settings,Session Expiry Mobile,Session Zánik Mobile
apps/frappe/frappe/utils/password.py,Incorrect User or Password,Nesprávný uživatel nebo heslo
apps/frappe/frappe/templates/includes/search_box.html,Search results for,Výsledky hledání pro
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Access Token URL,Zadejte adresu URL přístupového tokenu
DocType: Notification,Slack,Uvolněte
DocType: Custom DocPerm,If user is the owner,Pokud se uživatel je vlastníkem
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Follow,Následovat
,Activity,Činnost
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Nápověda: Pro odkaz na jiný záznam v systému, použijte ""#Form/Note/[Název poznámky]"" jako URL odkazu. (Nepoužívejte ""http: //"")"
DocType: User Permission,Allow,Dovolit
DocType: Data Import Beta,Update Existing Records,Aktualizace existujících záznamů
apps/frappe/frappe/utils/password_strength.py,Let's avoid repeated words and characters,Pojďme se zabránilo opakovanému slova a znaky
DocType: Energy Point Rule,Energy Point Rule,Pravidlo energetického bodu
DocType: Communication,Delayed,Zpožděné
apps/frappe/frappe/config/settings.py,List of backups available for download,Seznam záloh k dispozici ke stažení
apps/frappe/frappe/www/login.html,Sign up,Přihlásit se
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Row {0}: Not allowed to disable Mandatory for standard fields,Řádek {0}: Povolení zakázat povinné pro standardní pole
apps/frappe/frappe/config/customization.py,Dashboards,Řídicí panely
DocType: Test Runner,Output,Výstup
DocType: Milestone,Track Field,Pole sledování
DocType: Notification,Set Property After Alert,Nastavit vlastnost po upozornění
apps/frappe/frappe/config/customization.py,Add fields to forms.,Přidat pole do formulářů.
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Looks like something is wrong with this site's Paypal configuration.,"Zdá se, že se něco děje s konfigurací Paypal této stránky."
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Add Review,Přidat recenzi
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Size (px),Velikost písma (px)
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Only standard DocTypes are allowed to be customized from Customize Form.,Z standardního formuláře je možné přizpůsobit pouze standardní typy dokumentů.
DocType: Email Account,Sendgrid,Sendgrid
DocType: Access Log,File Type,Typ souboru
DocType: S3 Backup Settings,cn-north-1,cn-sever-1
apps/frappe/frappe/templates/includes/login/login.js,Verification Code,Ověřovací kód
DocType: Workflow State,leaf,list
DocType: Portal Menu Item,Portal Menu Item,Portál Položka
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Set Filters,Nastavte filtry
DocType: Contact Us Settings,Email ID,Email Id
DocType: Energy Point Rule,Multiplier Field,Multiplikátorové pole
DocType: Dashboard Chart,Time Interval,Časový interval
DocType: Activity Log,Keep track of all update feeds,Sledujte všechny kanály s aktualizací
DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,"Seznam zdrojů, které Klient App bude mít přístup k poté, co ho uživatel dovolí. <br> například projekt"
DocType: Translation,Translated Text,Přeložený text
DocType: Contact Us Settings,Query Options,Možnosti dotazu
apps/frappe/frappe/public/js/frappe/social/components/PostLoader.vue,Fetching posts...,Načítání příspěvků ...
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Contact Synced with Google Contacts.,Kontakt synchronizován s kontakty Google.
DocType: Access Log,Timestamp,Časové razítko
DocType: Patch Log,Patch Log,Záznam o o záplatách (patch)
DocType: Data Migration Mapping,Local Primary Key,Místní primární klíč
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options required for Link or Table type field {1} in row {2},{0}: Možnosti požadované pro pole Typ odkazu nebo tabulky {1} v řádku {2}
apps/frappe/frappe/utils/bot.py,Hello {0},"Dobrý den, {0}"
apps/frappe/frappe/core/doctype/user/user.py,Welcome to {0},Vítejte v {0}
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Add,Přidat
DocType: Communication,Sent or Received,Odesláno či přijato
DocType: Auto Repeat,Reference Document,referenční dokument
DocType: DefaultValue,Key,Klíč
DocType: Address,Contacts,Kontakty
DocType: System Settings,Setup Complete,Setup Complete
apps/frappe/frappe/config/users_and_permissions.py,Report of all document shares,Zpráva ze všech akcií dokumentů
apps/frappe/frappe/www/update-password.html,New Password,Nové heslo
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Filter {0} missing,Filtr {0} chybí
apps/frappe/frappe/core/doctype/activity_log/activity_log.py,Sorry! You cannot delete auto-generated comments,Promiňte! Nelze odstranit automaticky generovaná komentáře
DocType: Google Settings,Used For Google Maps Integration.,Používá se pro integraci Map Google.
apps/frappe/frappe/core/doctype/communication/communication.js,Reference DocType,Reference DocType
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,No records will be exported,Žádné záznamy nebudou exportovány
DocType: User,System User,Systémový uživatel
DocType: Report,Is Standard,Je standardní
DocType: Desktop Icon,_report,_zpráva
DocType: Dashboard Chart,Full,Plný
DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Nenechte HTML Kódování HTML tagy jako &lt;script&gt; nebo jen znaky jako &lt;nebo&gt;, protože by mohly být záměrně použity v tomto oboru"
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized on {1},{0} kritizoval {1}
DocType: Website Settings,FavIcon,FavIcon
apps/frappe/frappe/data_migration/doctype/data_migration_plan/data_migration_plan.js,Run,Běh
DocType: Blog Post,Content (HTML),Obsah (HTML)
DocType: Personal Data Download Request,User Name,Uživatelské jméno
DocType: Workflow State,minus-sign,znaménko mínus
apps/frappe/frappe/public/js/frappe/request.js,Not Found,Nenalezeno
apps/frappe/frappe/www/printview.py,No {0} permission,Bez oprávnění: {0}
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Custom Permissions,Export vlastní oprávnění
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,No items found.,Žádné předměty nenalezeny.
DocType: Data Export,Fields Multicheck,Pole Multilack
DocType: Activity Log,Login,Přihlášení
DocType: Web Form,Payments,Platby
apps/frappe/frappe/www/qrcode.html,Hi {0},Ahoj {0}
apps/frappe/frappe/config/integrations.py,Google Drive Integration.,Integrace Disku Google.
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,{0} reverted your points on {1} {2},{0} vrátil vaše body na {1} {2}
DocType: System Settings,Enable Scheduled Jobs,Zapnout plánované operace (cron)
apps/frappe/frappe/core/doctype/data_export/exporter.py,Notes:,Poznámky:
apps/frappe/frappe/core/page/background_jobs/background_jobs.py,Inactive,Neaktivní
apps/frappe/frappe/www/message.html,Status: {0},Status: {0}
DocType: Blog Post,Markdown,Markdown
DocType: DocShare,Document Name,Název dokumentu
apps/frappe/frappe/core/doctype/communication/communication.js,Mark as Spam,Označit jako spam
DocType: ToDo,Medium,Střední
DocType: Comment,Comment By,Komentováno (kým)
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Customize Form,Přizpůsobit formulář
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Entity Type,Typ entity
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: set role for,Povinné pole: nastaven role
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized {1},{0} kritizoval {1}
DocType: Data Migration Mapping,Mapping Name,Mapování názvu
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field '{1}' cannot be set as Unique as it has non-unique values,"{0}: Pole &#39;{1}&#39; nelze nastavit jako jedinečné, protože má nejedinečné hodnoty"
apps/frappe/frappe/public/js/frappe/list/list_view.js,Navigate list down,Přejděte seznam dolů
DocType: Currency,A symbol for this currency. For e.g. $,"Symbol této měny,  např. $"
