apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,खालील अॅप्ससाठी नवीन {} रिलीझ उपलब्ध आहेत
DocType: OAuth Client,Redirect URIs,पुनर्निदेशित URI
DocType: LDAP Settings,StartTLS,स्टार्टटीएलएस
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Submiting {0},सबमिट करणे {0}
DocType: Workflow State,heart,हृदय
apps/frappe/frappe/www/update-password.html,Old Password Required.,जुना संकेतशब्द आवश्यक.
DocType: Role,Desk Access,डेस्क प्रवेश
DocType: Workflow State,minus,उणे
DocType: S3 Backup Settings,Bucket,बादली
apps/frappe/frappe/public/js/frappe/ui/capture.js,Unable to load camera.,कॅमेरा लोड करण्यात अक्षम.
apps/frappe/frappe/core/doctype/user/user.py,Welcome email sent,स्वागत ईमेल पाठविले
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Let's prepare the system for first use.,प्रथम वापरासाठी  प्रणाली तयार करू .
apps/frappe/frappe/core/doctype/user/user.py,Already Registered,आधीच नोंदणीकृत
DocType: System Settings,Float Precision,फ्लोट प्रिसिजन
DocType: Notification,Sender Email,प्रेषक ईमेल
apps/frappe/frappe/core/doctype/page/page.py,Only Administrator can edit,फक्त प्रशासक संपादित करू शकता
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Please select applicable Doctypes,कृपया लागू असलेले दस्तऐवज निवडा
DocType: DocType,Editable Grid,संपादनक्षम नाही ग्रिड
DocType: Property Setter,Property Setter,मालमत्ता सेटर
DocType: Web Form,Allow Print,प्रिंट परवानगी द्या
DocType: Communication,Clicked,क्लिक केले
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Unfollow,अनुसरण करणे रद्द करा
apps/frappe/frappe/public/js/frappe/form/form.js,No permission to '{0}' {1},'{0}'  {1} ला परवानगी नाही
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Scheduled to send,पाठविण्यासाठी अनुसूचित
DocType: DocType,Track Seen,ट्रॅक पाहिले
DocType: Dropbox Settings,File Backup,फाईल बॅकअप
DocType: Kanban Board Column,orange,संत्रा
apps/frappe/frappe/public/js/frappe/list/list_view.js,No {0} found,क्रमांक  {0} सापडले
apps/frappe/frappe/config/customization.py,Add custom forms.,सानुकूल फॉर्म जोडा.
apps/frappe/frappe/desk/like.py,{0}: {1} in {2},{0}: {1} मध्ये {2}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document,या दस्तऐवज सादर केला
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User Permissions,सेटअप&gt; वापरकर्त्याच्या परवानग्या
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,The system provides many pre-defined roles. You can add new roles to set finer permissions.,प्रणालीमधे  अनेक पूर्व परिभाषित भूमिका उपलब्ध आहे. आपण चांगल्या परवानगी सेट नवीन भूमिका जोडू शकता.
DocType: Communication,CC,सीसी
DocType: Country,Geo,भौगोलिक
DocType: Data Migration Run,Trigger Name,ट्रिगर नाव
apps/frappe/frappe/public/js/frappe/desk.js,Domains,डोमेन
DocType: Blog Category,Blog Category,ब्लॉग वर्ग
apps/frappe/frappe/model/mapper.py,Cannot map because following condition fails: ,मॅप करू शकत नाही पुढील अट अपयशी आहे :
DocType: Role Permission for Page and Report,Roles HTML,भूमिका HTML
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,Select a Brand Image first.,प्रथम एक ब्रँड प्रतिमा निवडा.
DocType: Dashboard Chart Source,Dashboard Chart Source,डॅशबोर्ड चार्ट स्रोत
DocType: Auto Repeat,Active,सक्रिय
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Below,घाला खाली
DocType: Kanban Board Column,Blue,ब्लू
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,All customizations will be removed. Please confirm.,सर्व सानुकूलने काढली जाईल. पुष्टी करा.
DocType: Page,Page HTML,पृष्ठ HTML
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Export Errored Rows,चुकीच्या पंक्ती निर्यात करा
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Group name cannot be empty.,गट नाव रिक्त असू शकत नाही.
apps/frappe/frappe/public/js/frappe/views/treeview.js,Further nodes can be only created under 'Group' type nodes,पुढील नोडस् फक्त &#39;ग्रुप प्रकार नोडस् अंतर्गत तयार केले जाऊ शकते
DocType: SMS Parameter,Header,शीर्षलेख
apps/frappe/frappe/public/js/frappe/model/model.js,Unknown Column: {0},अज्ञात स्तंभ: {0}
DocType: Notification Recipient,Email By Role,भूमिका इमेल
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Nothing to update,अद्यतनित करण्यासाठी काहीही नाही
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Users with role {0}:,भूमिका {0} सह वापरकर्ते:
DocType: Print Format,Custom Format,सानुकूल स्वरूप
DocType: Workflow State,random,यादृच्छिक
DocType: Newsletter Email Group,Newsletter Email Group,वृत्तपत्र ईमेल गट
DocType: Braintree Settings,Integrations,एकीकरण
DocType: DocField,Section Break,कलम ब्रेक
DocType: Address,Warehouse,कोठार
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Styles,फॉन्ट शैली
DocType: Address,Other Territory,इतर क्षेत्र
,Messages,संदेश
apps/frappe/frappe/config/website.py,Portal,पोर्टल
DocType: Email Account,Use Different Email Login ID,विविध ईमेल लॉग-इन आयडी वापरा
DocType: Email Account,Use Different Email Login ID,विविध ईमेल लॉग-इन आयडी वापरा
apps/frappe/frappe/desk/query_report.py,Must specify a Query to run,चालविण्यासाठी एक क्वेरी निर्दिष्ट करणे आवश्यक आहे
apps/frappe/frappe/integrations/doctype/braintree_settings/braintree_settings.py,"There seems to be an issue with the server's braintree configuration. Don't worry, in case of failure, the amount will get refunded to your account.","सर्व्हरच्या ब्रेनट्री कॉन्फिगरेशनमध्ये समस्या असल्यासारखे दिसते आहे. काळजी करू नका, अयशस्वी झाल्यास, आपल्या खात्यात रक्कम परत मिळविली जाईल."
apps/frappe/frappe/www/me.html,Manage Third Party Apps,तृतीय पक्ष अॅप्स व्यवस्थापित करा
DocType: Website Settings,Route Redirects,मार्ग पुनर्निर्देशने
apps/frappe/frappe/config/settings.py,"Language, Date and Time settings","भाषा, दिनांक व वेळ संयोजना Name"
DocType: User Email,User Email,वापरकर्ता ईमेल
DocType: Assignment Rule Day,Saturday,शनिवारी
DocType: User,Represents a User in the system.,प्रणाली मध्ये वापरकर्ता प्रस्तुत करते.
DocType: List View Setting,Disable Auto Refresh,स्वयं रीफ्रेश अक्षम करा
DocType: Comment,Label,लेबल
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed.","कार्य {0}, आपण {1} ला नियुक्त केले आहे, ते बंद केले गेले आहे."
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Please close this window,ही विंडो बंद करा
DocType: Print Format,Print Format Type,मुद्रण स्वरूप प्रकार
DocType: Newsletter,A Lead with this Email Address should exist,या ई-मेल पत्ता एक लीड अस्तित्वात पाहिजे
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Open Source Applications for the Web,वेबसाठी   सोर्स अनुप्रयोग ओपन करा
DocType: Event,Call,कॉल
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""","""गूगल वेब फॉन्ट"" नाव जोडा उदा ""ओपन सॅन्स"""
apps/frappe/frappe/public/js/frappe/request.js,Request Timed Out,समयोचित आउट विनंती
apps/frappe/frappe/config/settings.py,Enable / Disable Domains,सक्षम / अक्षम करा डोमेन
DocType: Role Permission for Page and Report,Allow Roles,भूमिका परवानगी द्या
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records out of {1}.,यशस्वीरित्या {1} पैकी {0} रेकॉर्ड आयात केले.
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Invalid"")","साधे पायथन अभिव्यक्ति, उदाहरण: स्थिती (&quot;अवैध&quot;)"
DocType: User,Last Active,सक्रिय गेल्या
DocType: Email Account,SMTP Settings for outgoing emails,आउटगोइंग ईमेल साठी या SMTP सेटिंग्ज
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,choose an,निवडा एक
DocType: Data Export,Filter List,फिल्टर सूची
DocType: Data Export,Excel,एक्सेल
DocType: Email Account,Auto Reply Message,ऑटो प्रत्युत्तर संदेश
DocType: Data Migration Mapping,Condition,अट
apps/frappe/frappe/utils/data.py,{0} hours ago,{0} तासांपूर्वी
apps/frappe/frappe/utils/data.py,1 month ago,१ महिन्या पूर्वी
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Not Specified,निर्दिष्ट नाही
DocType: Contact,User ID,वापरकर्ता आयडी
DocType: Communication,Sent,पाठविले
DocType: Address,Kerala,केरळ
apps/frappe/frappe/public/js/frappe/desk.js,Administration,प्रशासन
DocType: User,Simultaneous Sessions,एकाचवेळी सत्र
DocType: Social Login Key,Client Credentials,क्लायंट ेय
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Open a module or tool,एक विभाग किंवा साधन उघडा
DocType: Communication,Delivery Status,वितरण स्थिती
DocType: Module Def,App Name,अनुप्रयोग नाव
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","व्यवहाराची कार्यप्रवाह राज्य प्रतिनिधित्व करणारी फील्ड (फील्ड उपस्थित नाही, तर एक नवीन लपलेले सानुकूल फील्ड निर्माण होईल)"
DocType: Help Article,Knowledge Base Contributor,नॉलेज बेस सहयोगी
DocType: Communication,Sent Read Receipt,पाठविले पावती वाचा
DocType: Email Queue,Unsubscribe Method,सदस्यत्व रद्द करा पद्धत
DocType: GSuite Templates,Related DocType,संबंधित DocType
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit to add content,सामग्री जोडण्यासाठी संपादित करा
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Languages,भाषा निवडा
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Card Details,कार्ड तपशील
apps/frappe/frappe/__init__.py,No permission for {0},{0} साठी परवानगी नाही
DocType: DocType,Advanced,प्रगत
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Seems API Key or API Secret is wrong !!!,API की दिसते किंवा API गुप्त चुकीचे आहे !!!
apps/frappe/frappe/templates/emails/auto_reply.html,Reference: {0} {1},संदर्भ: {0} {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mrs,सौ
DocType: File,Attached To Name,नाव संलग्न
DocType: Address,Address Type,पत्ता प्रकार
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,अवैध वापरकर्ता नाव किंवा संकेतशब्द समर्थन. कृपया सरळ करा  आणि पुन्हा प्रयत्न करा.
DocType: Email Account,Yahoo Mail,Yahoo मेल
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,सूचना मधील त्रुटी
DocType: Access Log,Log Data,लॉग डेटा
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Madam,मॅडम
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,टीका
apps/frappe/frappe/desk/page/activity/activity_row.html,Updated {0}: {1},अद्यतनित {0}: {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,मास्टर
DocType: DocType,User Cannot Create,वापरकर्ता तयार करू शकत नाही
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,यशस्वीरित्या पूर्ण झाले
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,ड्रॉपबॉक्स प्रवेश मंजूर केला आहे!
DocType: Customize Form,Enter Form Type,फॉर्म प्रकार प्रविष्ट करा
DocType: Google Drive,Authorize Google Drive Access,Google ड्राइव्ह प्रवेश अधिकृत करा
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,गहाळ मापदंडास Kanban Board Name
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,कोणतीही रेकॉर्ड टॅग केले.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,फील्ड काढा
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,आपण इंटरनेटशी कनेक्ट केलेले नाही. काहीवेळा नंतर पुन्हा प्रयत्न करा
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!","DocType, DocType परवानगी. सावध रहा!"
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email","मुद्रण, ईमेल साठी सानुकूलित नमुने"
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},{0} ची बेरीज
apps/frappe/frappe/public/js/frappe/desk.js,Updated To New Version,नवीन आवृत्तीवर अद्यतनित
DocType: Custom Field,Depends On,अवलंबून असते
DocType: Kanban Board Column,Green,ग्रीन
DocType: Custom DocPerm,Additional Permissions,अतिरिक्त परवानग्या
DocType: Email Account,Always use Account's Email Address as Sender,प्रेषक म्हणून नेहमी खाते ईमेल पत्ता वापर
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,टिप्पणी लॉगिन करा
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,ह्या  ओळी  खालील डेटा प्रविष्ट करण्यास  प्रारंभ
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},बदलला मूल्ये {0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}","ईमेल आयडी अद्वितीय असणे आवश्यक आहे, ईमेल खाते आधीपासून अस्तित्वात आहे {0}"
DocType: Workflow State,retweet,पुन्हा ट्विट करा
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Customize...,सानुकूल करा ...
DocType: Print Format,Align Labels to the Right,लेबले उजवीकडील संरेखित करा
DocType: Assignment Rule,Disabled,अपंग
DocType: File,Uploaded To Dropbox,ड्रॉपबॉक्समध्ये अपलोड केलेले
DocType: Workflow State,eye-close,डोळे बंद
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.","अधिक माहितीसाठी, {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},{0} पुनरावृत्ती होते
DocType: OAuth Provider Settings,OAuth Provider Settings,OAuth प्रदाता सेटिंग्ज
DocType: Review Level,Review Points,पुनरावलोकन बिंदू
DocType: Workflow Document State,Workflow Action is not created for optional states,वर्कफ्लो Actionक्शन वैकल्पिक राज्यांसाठी तयार केलेली नाही
DocType: Address,City/Town,शहर / नगर
DocType: Data Migration Connector,Connector Name,कनेक्टरचे नाव
DocType: Address,Is Your Company Address,आपल्या  कंपनीचा  पत्ता आहे का ?
DocType: Energy Point Log,Social,सामाजिक
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google कॅलेंडर - {0}, त्रुटी कोड {1} साठी कॅलेंडर तयार करणे शक्य नाही."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,संपादन रो
DocType: Workflow Action Master,Workflow Action Master,कार्यपद्धत क्रिया मास्टर
DocType: Custom Field,Field Type,फील्ड प्रकार
apps/frappe/frappe/utils/data.py,only.,फक्त.
DocType: Route History,Route History,मार्ग इतिहास
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,पुनरावलोकन बिंदू द्या
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP गुप्त केवळ प्रशासक द्वारे रीसेट केले जाऊ शकते.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,आपण संबंधित आहे की वर्ष टाळा.
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,विशिष्ट दस्तऐवजासाठी वापरकर्त्यास प्रतिबंधित करा
DocType: GSuite Templates,GSuite Templates,GSuite टेम्पलेट
apps/frappe/frappe/utils/goal.py,Goal,लक्ष्य
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,अवैध मेल सर्व्हर. कृपया सरळ करा  आणि पुन्हा प्रयत्न करा.
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","दुव्यांसाठी , श्रेणी DocType प्रविष्ट करा.  निवडण्यासाठी प्रत्येक नवीन ओळीवर पर्याय यादी प्रविष्ट करा."
DocType: Workflow State,film,चित्रपट
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,कॅलेंडर समक्रमित करा
apps/frappe/frappe/model/db_query.py,No permission to read {0},कोणतीही परवानगी वाचण्यासाठी {0}
apps/frappe/frappe/config/desktop.py,Tools,साधने
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,इंडेंटेशन समाविष्ट करा
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,अलिकडच्या वर्षांत टाळा.
apps/frappe/frappe/templates/includes/login/login.js,Verification,पडताळणी
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,एकापेक्षा जास्त रूट नोडस् परवानगी नाही.
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","सक्षम केले असल्यास, वापरकर्ते लॉगिन प्रत्येक वेळी सूचित केले जाईल. सक्षम केले नसल्यास, वापरकर्ते केवळ एकदा सूचित केले जाईल."
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","सक्षम केले असल्यास, वापरकर्ते लॉगिन प्रत्येक वेळी सूचित केले जाईल. सक्षम केले नसल्यास, वापरकर्ते केवळ एकदा सूचित केले जाईल."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,अवैध {0} अट
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","चेक केलेले असल्यास, वापरकर्ते पाहू नाही प्रवेश पुष्टी करा संवाद."
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0} रेकॉर्ड हटविला
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag",टॅग नाव ... उदा. # टॅग
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,कीबोर्ड शॉर्टकट
DocType: Post,Comments,टिप्पण्या
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,पुष्टी करा
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,प्रमाणीकरण करीत आहे ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,सर्व संकुचित करा
apps/frappe/frappe/www/login.html,Forgot Password?,पासवर्ड विसरलात?
DocType: System Settings,yyyy-mm-dd,वर्ष-mm-dd या
apps/frappe/frappe/desk/report/todo/todo.py,ID,आयडी
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,सर्व्हर त्रुटी
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,मागील सर्व अहवाल पहा.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,लॉग-इन आयडी आवश्यक आहे
DocType: Website Slideshow,Website Slideshow,वेबसाइट स्लाइडशो
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,डेटा नाही
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","दुवा जे  वेबसाइटचे  मुख्य पृष्ठ आहे . मानक दुवे ( निर्देशांक , लॉग इन, उत्पादने, ब्लॉग, बद्दल, संपर्क)"
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},प्रमाणीकरण ईमेल खाते {0} ईमेल प्राप्त करताना अयशस्वी. सर्व्हरकडून संदेश: {1}
DocType: User,Banner Image,बॅनर प्रतिमा
DocType: Custom Field,Custom Field,सानुकूल फील्ड
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,"कृपया जे तारीख फील्ड चेक करणे आवश्यक आहे, ते  फील्ड निर्दिष्ट करा"
DocType: Custom DocPerm,Set User Permissions,सेट वापरकर्ता परवानग्या
DocType: Email Account,Email Account Name,ईमेल खाते नाव
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,ड्रॉपबॉक्स प्रवेश टोकन व्युत्पन्न करताना काहीतरी चूक झाली. कृपया अधिक माहितीसाठी त्रुटी लॉग तपासा.
DocType: File,old_parent,old_parent
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.","वृत्तपत्रकांना संपर्क, आघाडी."
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","उदा &quot;आधार&quot;, &quot;विक्री&quot;, &quot;जेरी यांग&quot;"
apps/frappe/frappe/twofactor.py,Incorrect Verification code,अयोग्य सत्यापन कोड
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Google संपर्क एकत्रीकरण अक्षम केले आहे.
DocType: Assignment Rule,Description,वर्णन
DocType: Print Settings,Repeat Header and Footer in PDF,PDF मध्ये शीर्षलेख आणि तळटीप पुन्हा करा
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,अपयश
DocType: Address Template,Is Default,मुलभूत आहे
DocType: Data Migration Connector,Connector Type,कनेक्टर प्रकार
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,स्तंभ नाव रिकामे असू शकत नाही
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},{0} खात्याशी कनेक्ट करताना त्रुटी
DocType: Workflow State,fast-forward,जलद-पुढे
DocType: Communication,Communication,संवाद
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.","निवडण्यासाठी स्तंभ तपासा, आदेश सेट करण्यासाठी ड्रॅग करा."
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,लॉगिन करा आणि ब्राउझरमध्ये पहा
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,{0} पृष्ठावर जा
DocType: LDAP Settings,Password for Base DN,बेस DN पासवर्ड
apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,टेबल फील्ड
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,स्तंभ आधारित
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","{1}, {2} मधील {0} आयात करीत आहे"
DocType: Workflow State,move,हलवा
apps/frappe/frappe/model/document.py,Action Failed,क्रिया अयशस्वी
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,वापरकर्ता
DocType: View Log,View log,लॉग पहा
DocType: Address,Assam,आसाम
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,Upload फायली अपलोड करण्यासाठी परत
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,आउटगोइंग ईमेल खाते योग्य नाही
DocType: Transaction Log,Chaining Hash,चेनिंग हॅश
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,ई-मेल पत्ता सेट करा
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","वापरकर्ता तपासले कोणत्याही भूमिका आहे, तर वापरकर्ता &quot;प्रणाली वापरकर्ता&quot; होते. &quot;प्रणाली वापरकर्ता&quot; डेस्कटॉपवरील प्रवेश आहे"
DocType: System Settings,Date and Number Format,तारीख आणि क्रमांक स्वरूप
apps/frappe/frappe/model/document.py,one of,एका पैकी
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,सेटअप&gt; फॉर्म सानुकूलित करा
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,एक क्षण तपासणी
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,टॅग्ज दर्शवा
DocType: DocField,HTML Editor,एचटीएमएल संपादक
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","लागू करा कठोर वापरकर्त्यास परवानगी तपासली जाते आणि वापरकर्ता एक DocType वापरकर्ता परवानगी व्याख्या आहे, तर जेथे दुवा मूल्य रिक्त आहे सर्व दस्तऐवज, की वापरकर्ता दर्शविले जाणार नाही"
DocType: Address,Billing,बिलिंग
DocType: Email Queue,Not Sent,पाठविलेला नाही
DocType: Web Form,Actions,क्रिया
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,सेटअप&gt; वापरकर्ता
DocType: Workflow State,align-justify,संरेखित-समायोजित
DocType: User,Middle Name (Optional),मध्य नाव (पर्यायी)
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,परवानगी नाही
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,संकालित करण्यासाठी कोणताही Google कॅलेंडर इव्हेंट नाही.
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,खालील फील्ड गहाळ मूल्ये आहेत:
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,प्रथम व्यवहार
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,आपण क्रिया पूर्ण करण्यासाठी पुरेसे परवानगी नाही
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,एकल डॉकटाइप सानुकूलित करणे शक्य नाही.
DocType: User,Document Follow,दस्तऐवज अनुसरण
apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,परिणाम नाहीत
DocType: System Settings,Security,सुरक्षा
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0} recipients,प्राप्तकर्ता {0} ला   पाठविण्यासाठी अनुसूचित
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Cut,कट करा
apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},पासून नामकरण {0} करण्यासाठी {1}
DocType: Currency,**Currency** Master,** चलन ** मास्टर
DocType: Email Account,No of emails remaining to be synced,उर्वरित ईमेल नाही समक्रमित करणे
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before assignment,नेमणूक करण्यापूर्वी दस्तऐवज जतन करा
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Click here to post bugs and suggestions,बग व सूचना पोस्ट करण्यासाठी येथे क्लिक करा
DocType: Website Settings,Address and other legal information you may want to put in the footer.,पत्ता आणि इतर कायदेशीर माहिती तुम्हाला तळटीप मध्ये ठेवले करू शकता.
DocType: Website Sidebar Item,Website Sidebar Item,वेबसाईट साइडबार आयटम
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.py,Reference document has been cancelled,संदर्भ दस्तऐवज रद्द केले गेले आहे
DocType: PayPal Settings,PayPal Settings,पोपल सेटिंग्ज
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type,दस्तऐवज प्रकार निवडा
apps/frappe/frappe/utils/nestedset.py,Cannot delete {0} as it has child nodes,त्याला child nodes आहेत म्हणून {0} हटवू शकत नाही
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} minutes ago,{0} मिनिटांपूर्वी
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Assignment Day {0} has been repeated.,असाइनमेंट डे {0} पुनरावृत्ती झाली आहे.
DocType: Kanban Board Column,lightblue,फिक्का निळा
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Same Field is entered more than once,हे फील्ड एकापेक्षा अधिक वेळा प्रविष्ट केले आहे
