Add fields to forms.,Přidat pole do formulářů.
You need to be logged in to access this page.,"Musíte být přihlášen, aby přístup k této stránce."
leaf,list,
Installer,Instalátor,
Insert Link,Vložit odkaz,
Query Options,Možnosti dotazu,
Patch Log,Záznam o o záplatách (patch)
Sent or Received,Odesláno či přijato,
Key,Klío,
Report of all document shares,Zpráva ze všech akcií dokumento,
Starred By,Hvězdičkou By,
New Password,Nové heslo,
Style using CSS,Styl pomocí CSS,
Reference DocType,Reference DocType,
System User,Systémový uživatel,
Is Standard,Je standardno,
Specify a default value,Zadejte výchozí hodnotu,
FavIcon,FavIcon,
minus-sign,znaménko mínus,
Not Found,Nenalezeno,
No {0} permission,Bez oprávnění: {0}
Login,Přihlášen$1,
Enable Scheduled Jobs,Zapnout plánované operace (cron)
Notes:,Poznámky:
Markdown,Markdown,
Document Name,Název dokumentu,
Comment By,Komentováno (kým)
Customize Form,Přizpůsobit formulá$1,
A symbol for this currency. For e.g. $,"Symbol této měny,  např. $"
Frappe Framework,Frappe Framework,
Name of {0} cannot be {1},Název {0} nemůže být {1}
Show or hide modules globally.,Zobrazit nebo skrýt moduly globálně.
Success,Povedlo se,
Sidebar Links for Home Page only,Odkazy postranního panelu pouze pro domovskou stránku,
Invalid Login,Neplatné přihlášene,
Phone No.,Telefonní číslo,
fire,ohee,
picture,obrázek,
Add A New Restriction,Přidat nový Omezene,
Next State,Příští stav,
Align Left (Ctrl/Cmd+L),Zarovnat vlevo (Ctrl/Cmd+L)
Block Modules,Moduly BlokovS,
Custom CSS,Přizpůsobené CSS,
Add a comment,Přidat komentáS,
Log of error on automated events (scheduler).,Log chyb automatických událostí (plánovač).
Not a valid Comma Separated Value (CSV File),Není validní CSV soubor (hodnoty oddělené čárkami)
Default Incoming,Výchozí Příchozt,
repeat,repeat,
Banner,Banner,
Help on Search,Nápověda k vyhledávánt,
Uncheck modules to hide from user's desktop,Zrušte zaškrtnutí moduly se schovávat před desktopu uživatele,
Hide Copy,Skrýt kopii,
Clear all roles,Odebrat všechny role,
{0} must be unique,{0} musí být jedinečnt,
Row,Řádek,
Check,Check,
Apr,Dubna,
Fieldname which will be the DocType for this link field.,Název pole který bude DocType pro toto provázané pole.
Email Signature,Zápatí v emailu (podpis)
Google Analytics ID,Google analytics ID,
Link to your Bootstrap theme,Odkaz na motivu Bootstrap,
Edit as {0},Edit as {0}
<b>new</b> <i>type of document</i>,<b>nový</b> <i>typ dokumentu</i>
No User Restrictions found.,Nebyly nalezeny žádné omezení uživatelů.
Default Inbox,Výchozí Inbox,
Make a new,Nově Vytvořit,
PDF Page Size,Velikost stránky PDF,
About,O aplikaci,
"For updating, you can update only selective columns.","Pro aktualizaci, můžete aktualizovat pouze vybrané sloupce."
Attach Document Print,Přiložit tisku dokumentu,
Google Client ID,Google ID klienta,
Adding System Manager to this User as there must be atleast one System Manager,Přidávám roli systémového správce tomuto uživateli jelikož musí existovat nejméně jeden systémový správce,
Assigned to {0},Přiřazeno (komu) {0}
list-alt,list-alt,
Password Updated,Heslo aktualizováno,
"Select modules to be shown (based on permission). If hidden, they will be hidden for all users.","Zvolte které moduly budou zobrazeny (na základě oprávnění). Pokud jsou skryté, budou skryté pro všechny uživatele."
Link to the page you want to open,Odkaz na stánku kterou chcete otevřít,
Permissions Updated,Oprávnění aktualizována,
Options requried for Link or Table type field {0} in row {1},Možnosti jsou vyžadovány pro odkaz nebo pole typu tabulka {0} na řádku {1}
Query Report,Report dotazu,
On,Kdy,
Set New Password,Nastavit nové heslo,
Github User ID,Github ID uživatele,
Chat,Chat,
Fieldname {0} appears multiple times in rows {1},Název pole {0} se vyskytuje vícekrát na řádcích {1}
arrow-down,šipka-dolt,
Collapse,Sbalit,
User not allowed to delete {0}: {1},Uživatel nemá povoleno mazat {0}: {1}
Linked In Share,Provázáno ve sdílen$1,
Last Updated On,Naposledy Aktualizováno (kdy)
Top Bar,Horní panel,
Please save the document before uploading.,Před nahráním prosím uložení dokumentu.
Fold must come before a Section Break,Složit musí přijít před konec oddílu,
Not allowed to reset the password of {0},Není povoleno obnovit heslo pro {0}
hand-down,hand-down,
{0}: Cannot set Cancel without Submit,{0}: Nelze nastavit Zrušit bez Odeslánn,
Theme,Téma,
Is Submittable,Je Odeslatelnn,
Value for a check field can be either 0 or 1,Hodnota pro zaškrtávací pole může být 0 nebo 1,
Could not find {0},Nemohu najít: {0}
Column Labels:,Označení sloupce:
Naming Series mandatory,Číselné řady jsou povinna,
Facebook Client ID,Facebook ID klienta,
Inbox,Inbox,
Tag,Štítek,
Script,Skript,
My Settings,Mé nastavena,
Text Color,Barva textu,
Invalid Request,Neplatný požadavek,
This form does not have any input,Tento formulář nemá žádný vstup,
Session Expiry must be in format {0},Vypršení platnosti relace musí být ve formátu {0}
"Select target = ""_blank"" to open in a new page.","Zvolte cíl (target) = ""_blank"" pro otevření na nové stránce."
Permanently delete {0}?,Smazat na trvalo: {0}?
Same file has already been attached to the record,Stejný soubor již byl k záznamu přiložen,
Ignore encoding errors.,Ignorovat kódování chyby.
wrench,wrench,
"Your query has been received. We will back reply shortly. If you have any additional information, please reply to this mail.","Váš dotaz byl přijat. Brzy Vám odpovíme. Máte-li jakékoli další informace, prosím, odpovězte na tento mail."
Disable Signup,Vypnout registrován$1,
Roles can be set for users from their User page.,Role uživatelů mohou být nastaveny z jejich uživatelské stránky.
Website Search,Website vyhledávána,
Mandatory,Povinna,
{0}: No basic permissions set,{0}: Nejsou nastavena základní práva,
Download link for your backup will be emailed on the following email address: {0},Download link pro zálohování bude zasláno na e-mailovou adresu: {0}
"Meaning of Submit, Cancel, Amend","Význam pojmů Vložit, Zrušit, Změnit"
To Do,Úkoly,
Paragraph,Odstavec,
Any existing permission will be deleted / overwritten.,Všechna stávající oprávnění budou smazána / přepsána.
Percent,Procento,
book,kniha,
Landing Page,Landing stránka,
No Permissions set for this criteria.,Žádná oprávnění nastavena pro toto kritérium.
Setup Email Alert based on various criteria.,Nastavit emailová upozornění za základě různých kritérií.
Posts filed under {0},Příspěvky podané v rámci {0}
Send alert if date matches this field's value,Odeslat upozornění pokud datum souhlasí s hodnotou tohoto pole,
Transitions,Přechody,
Login After,Přihlášení po,
thumbs-up,thumbs-up,
Add Reply,Přidat odpověe,
DocPerm,DocPerm,
Precision should be between 1 and 6,přesnost by měla být mezi 1 a 6,
Image Link,Odkaz na obrázek,
step-backward,step-backward,
{app_title},{app_title}
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Pouze povinná pole jsou potřeba pro nové záznamy. Můžete smazat nepovinné sloupce přejete-li si.
text-height,text-height,
map-marker,map-marker,
Submit an Issue,Vložit případ podpory,
Repeat this Event,Opakovat tuto událost,
Amend,Změnit,
Valid Login id required.,Validní přihlašovací id je vyžadováno.
Re-open,Znovu otevřít,
{0} un-shared this document with {1},{0} již nesdílí tento dokument s {1}
This is an automatically generated reply,To je automaticky generovaný odpověe,
Record does not exist,Záznam neexistuje,
Page missing or moved,Stránka chybí nebo byla přesunuta,
Open Link,Otevrít odkaz,
Did not load,Nebylo nahráno,
Query must be a SELECT,Dotaz musí být SELECT,
Facebook Share,Facebook sdílene,
File size exceeded the maximum allowed size of {0} MB,Soubor překročil maximální povolenou velikost v MB: {0}
Enter at least one permission row,Vložte přinejmenším jeden řádek oprávněn$1,
Created On,Vytvořeno (kdy)
align-center,zarovnat-střed,
Can Write,Dokáže napsat,
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","Některé dokumenty, například faktura, nemůže být změněna pokud je dokončena. Finální stav pro takové dokumenty se nazývá Vloženo. Můžete omezit, které role mohou vkládat."
Sender,Odesilatel,
Description for search engine optimization.,Popis pro optimalizaci pro vyhledávače.
Download Blank Template,Stáhněte si prázdnou šablonu,
In Filter,Ve filtru,
Footer Color,Zápatí Color,
"Page to show on the website,
",Page ukázat na webových stránkách,
Remove Link,Odebrat odkaz,
Logged in,Přihlášen,
Default Sending and Inbox,Výchozí Odeslání a Inbox,
Letter,Dopis,
Reset Permissions for {0}?,Obnovit oprávnění pro: {0}?
{0} {1} not found,{0} {1} nenalezeno,
Show a description below the field,Zobrazit popis pod polem,
align-left,zarovnat-vlevo,
Defaults,Výchozo,
Merge with existing,Sloučit s existujícím,
Birth Date,Datum narozeno,
fast-backward,fast-backward,
DocShare,DocShare,
Add Total Row,Přidat řádek celkem,
For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,"Například, pokud zrušíte a pozměnit INV004 se stane nový dokument INV004-1. To vám pomůže udržet přehled o každé změny."
0 - Draft; 1 - Submitted; 2 - Cancelled,0 - Rozpracováno; 1 - Odesláno; 2 - Zrušeno,
Show or Hide Modules,Skrýt či zobrazit moduly,
Attached To DocType,Přiloženo k DocType,
Aug,Srp,
Int,Celé číslo,
"1 Currency = [?] Fraction,
For e.g. 1 USD = 100 Cent","1 Měna = [?] Zlomek,
 například pro 1 USD = 100 Cent"
Add New Permission Rule,Přidat nové pravidlo oprávněn$1,
You can use wildcard %,Můžete použít zástupný znak %
Mar,Bře,
"Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed","Pouze rozšíření obrazu (GIF, JPG, JPEG, TIFF, PNG, .svg) povolena"
Please Duplicate this Website Theme to customize.,"Prosím, Duplicate to Website Téma přizpůsobit."
Text Editor,Editor textu,
Settings for About Us Page.,Nastavení pro stránku O nás.
Edit Custom HTML,Upravit vlastní HTML,
Value Change,Změnit hodnotu,
Standard Reply,Standardní odpověL,
Width of the input box,Šířka vstupního pole,
UserRole,Role uživatele,
With Letterhead,šířka Letterhead,
Invalid Outgoing Mail Server or Port,Neplatný odchozí Mail Server nebo Port,
Write,Zapsat,
Only Administrator allowed to create Query / Script Reports,Pouze administrátor má povoleno vytvářet Dotazy (query) / skriptované výpisy (script reports)
Updating,Aktualizace,
Select Attachments,Vyberte přílohy,
Attach File,Přiložit Soubor,
A new account has been created for you,Byl Vám vytvořen nový účet,
Password Update Notification,Oznámení o aktualizování hesla,
User Permission DocTypes,Uživatelská oprávnění DocTypes,
New Name,Nové jméno,
Insert Above,Vložit Nad,
Not Saved,Není uložene,
Allow User If,Povolit uživatele Pokud,
Default Value,Výchozí hodnota,
Update Field,Aktualizovat pole,
Leave this conversation,Opustit tuto konverzaci,
Options not set for link field {0},Možnosti nejsou nastaveny pro provázané pole {0}
asterisk,asterisk,
Please do not change the template headings.,Prosím neměňte nadpis šablony.
shopping-cart,nákupní košík,
Google,Google,
Inverse,Invertovat,
User permissions should not apply for this Link,Uživatelská oprávnění by neměla být aplikována na tento odkaz,
Invalid naming series (. missing),Neplatné číselné řady (. chybí)
Language,Jazyk,
Cancel,Zrušit,
Page content,Obsah stránky,
Leave blank for new records,Nechte prázdné pro nové záznamy,
List of themes for Website.,Seznam témat pro webové stránky.
Logout,Odhlásit se,
Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,"Oprávnění na vyšších úrovních jsou oprávnění Field úrovně. Všechna pole jsou Úroveň oprávnění nastavit proti nim a pravidla určená na to oprávnění se vztahují na pole. To je užitečné v případě, že chcete skrýt nebo ujistil pole jen pro čtení pro určité role."
"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Pakliže tyto instrukce nebyly nápomocné, prosím přidejte Vaše doporučení na GitHub Issues."
bookmark,záložka,
Symbol,Symbol,
Row #{0}:,Řádek #{0}:
New password emailed,Nové heslo zasláno emailem,
Login not allowed at this time,Přihlášení není povoleno v tuto dobu,
Permissions Settings,Nastavení oprávněnm,
{0} List,Seznam: {0}
Already in user's To Do list,Je již v uživatelském seznamu úkolt,
Enable Outgoing,Povolit odchozt,
Text,Text,
Standard replies to common queries.,Standardní odpovědi na běžné dotazy.
Report an Issue,Nahlásit problém,
Default Sending,Výchozí Odeslánm,
volume-off,volume-off,
Properties,Vlastnosti,
"Do not update, but insert new records.","Nepoužívejte aktualizovat, ale vložit nové rekordy."
Dynamic Link,Dynamický odkaz,
DocType or Field,DocType nebo pole,
Quick Help for Setting Permissions,Rychlá Nápověda pro nastavení oprávněnz,
Report Builder,Konfigurátor Reportu,
Workflow,Toky (workflow)
Upload,nahrát,
Date Format,Formát data,
Not Published,Není publikováno,
"Actions for workflow (e.g. Approve, Cancel).","Akce toků jako např.: schválit, zrušit."
flag,flag,
Text Align,Zarovnání textu,
Forward To Email Address,Přeposlat na emailovou adresu,
Title field must be a valid fieldname,Titulek musí být validní název pole,
Archived,Archivovaných,
Session Expiry in Hours e.g. 06:00,Vypršení platnosti relace v hodinách např. 06:00,
"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Pakliže toto nastavíte, uživatelé budou moci přistoupit pouze na dokumenty (např.: příspěvky blogu), kam existují odkazy (např.: blogger)."
Unable to open attached file. Please try again.,Nemohu otevřít přiložený soubor. Prosím zkuste to znovu.
Log of Scheduler Errors,Log chyb plánovače.
Submitting,OdeslánL,
Custom HTML,Vlastní HTML,
Comment Docname,Komentář Docname,
Select Role,Vyberte roli,
Deleted,Vypouští se,
adjust,adjust,
Disable Customer Signup link in Login page,Vypnout odkaz pro registraci zákazníků na přihlašovací stránce,
Assigned To/Owner,Přiřazeno (komu)/Majitel,
arrow-left,šipka-vlevo,
Installed,Instalováno,
fullscreen,celá obrazovka,
Ref Name,Název reference,
Center,Střed,
Setup > User Permissions Manager,Nastavení > Správce oprávněnL,
Represents the states allowed in one document and role assigned to change the state.,Reprezentuje stavy povolené v jednom dokumentu a přiřazené role pro změnu stavu.
Refresh Form,Obnovit formulát,
Select,Vybrat,
File not attached,Soubor není příložen,
"If you set this, this Item will come in a drop-down under the selected parent.","Pokud je toto nastaveno, tato položka bude v rozevíracím seznamu (drop-down) pod zvoleným nadřazeným uzlem."
Please select atleast 1 column from {0} to sort,Prosím vyberte nejméně 1 sloupec z {0} pro řazení
No template found at path: {0},Žádná šablona nenalezena na cestě: {0}
"Menu items in the Top Bar. For setting the color of the Top Bar, go to selected Website Theme.","Položky menu v horní liště. Pro nastavení barvy horní liště, jděte na vybrané webové stránky tématu."
Submit after importing.,Odeslat po importu.
Avatar,Avatar,
Posts,Příspěvky,
Dear,Vážený (á)
Tip: Double click cell to edit,Tip: Poklepáním buňka editovat,
Description and Status,Popis a stav,
HTML for header section. Optional,HTML kód pro záhlaví. Volitelnt,
Role exists,Role existuje,
Select Print Format,Vybrat formát tisku,
Print Hide,Skrýt tisk,
Enter Value,Zadejte hodnotu,
tint,tint,
Style,Styl,
{0} comments,{0} komentáře,
Label and Type,Popisek a typ,
forward,předat dál,
{0} last edited this,{0} upravovat tento,
Custom Javascript,Přizpůsobený Javascript,
Submit,Odeslat,
Sub-domain provided by erpnext.com,Sub doména poskytnutá (kým) erpnext.com,
dd-mm-yyyy,dd-mm-rrrr,
Must have report permission to access this report.,Potřebujete práva pro přístup k tomuto Reportu.
Daily Event Digest is sent for Calendar Events where reminders are set.,Denní přehled událostí je zasílán pro kalendářní události kde je nastaveno připomínání.
View Website,K webové stránce,
remove,Odstranit,
If non standard port (e.g. 587),Není-li na standardním portu (např.: 587)
Reload,Znovu načíst,
Participants,Účastníci,
Reference DocName,Reference DocName,
Success Message,Zpráva o úspěchu,
User Cannot Search,Uživatel nemůže vyhledávat,
Build Report,Sestav Report,
"{0} {1} does not exist, select a new target to merge","{0} {1} neexistuje, zvolte nový cíl pro sloučení"
Comment Doctype,Komentář Doctype,
There were errors,Vyskytly se chyby,
Close,Zavřít,
Cannot change docstatus from 0 to 2,Nelze změnit docstatus z 0 na 2,
Options must be a valid DocType for field {0} in row {1},Možnosti musí být validní DocType pro pole{0} na řádku {1}
Edit Properties,Upravit vlastnosti,
List of patches executed,Seznam provedených záplat,
Communication Medium,Komunikační médium,
Banner HTML,Banner HTML,
"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} nemůže být ""{2}"". Mělo by být jedno ze ""{3}"""
Password Update,Aktualizovat heslo,
trash,koo,
Dec,Pro,
Leave blank to repeat always,Nechte prázdné pro opakování vždy,
Ends on,Končo,
Item cannot be added to its own descendants,Položka nemůže být přidána jako svůj vlastní podřízený potomek,
{0} created this,{0} vytvořil(a) tento,
"The task {0}, that you assigned to {1}, has been closed by {2}.","Úkol {0}, které jste přiřadili k {1}, bylo uzavřeno {2}."
Short Name,Zkrácené jméno,
magnet,magnet,
This Currency is disabled. Enable to use in transactions,Tato měna je zakázáno. Povolení k použití při transakcích,
"Default: ""Contact Us""","Výchozí: ""Kontaktujte nás"""
"Level 0 is for document level permissions, higher levels for field level permissions.","úroveň 0 je pro úroveň oprávnění dokumentů, vyšší úrovně jsou pro úrovně oprávnění polí."
Sample,Vzorek,
Every Week,Týdnk,
Is Mandatory Field,Je Povinné Pole,
Website User,Uživatel webu,
Script to attach to all web pages.,Skript pro přidání na všechny www stránky.
Allow Multiple,Povolit vícenásobnt,
Assign,Přiřadit,
Import / Export Data from .csv files.,Importovat / exportovat data z/do .csv souboru,
Icon will appear on the button,Ikona se zobrazí na tlačítku,
Page url name (auto-generated),Název url stránky (generováno automaticky)
Please upload using the same template as download.,Prosím nahrajte s použitím stejné šablony jakou jste stáhli.
App not found,Aplikace nenalezena,
pencil,tužka,
Share {0} with,Podíl {0} s,
hand-up,hand-up,
Writers Introduction,Představení přispěvovatela,
Select Document Type or Role to start.,Zvolte DocType nebo roli pro zahájena,
Page not found,Stránka nenalezena,
Precision,přesnost,
Slideshow Items,Položky promítání obrázka,
Cannot delete or cancel because {0} {1} is linked with {2} {3},"Nelze smazat nebo zrušit, protože {0} {1} je provázáno s {2} {3}"
Twitter Share,Sdílet Twitter,
Workflow State,Stav tokr,
My Account,Můj Účet,
Please click on the following link to set your new password,"Prosím klikněte na následující odkaz, pro nastavení nového hesla"
Days After,Dní po,
Settings for Contact Us Page,Nastavení pro stránku Kontaktujte nás,
Script Type,Typ skriptu,
Footer,Zápato,
Invalid Link,Neplatný Link,
Show Title,Show Název,
Property Type,Typ vlastnosti,
screenshot,snímek obrazovky,
Only Administrator can save a standard report. Please rename and save.,Pouze administrátor může uložit standardní výpis. Prosím přejmenujte a uložte.
Data,Data,
Document Status,Stav dokumentu,
Not allowed to Import,Není povoleno importovat,
Permission Levels,Úrovně oprávněna,
Warning,Upozorněna,
In Dialog,V dialogu,
Help,Nápověda,
Login Before,Přihlášení před,
Insert Style,Vložit styl,
Application Installer,Instalátor aplikaca,
Is,Je,
info-sign,info-sign,
"How should this currency be formatted? If not set, will use system defaults","Jak by se to měna naformátovat? Pokud není nastavena, použije výchozí nastavení systému"
Show User Permissions,Zobrazit práva uživatele,
You need to be logged in and have System Manager Role to be able to access backups.,"Musíte být přihlášen a mít roli systémového správce, pro přístup k zálohám."
Added {0} ({1}),Přidáno: {0} ({1})
Fieldtype cannot be changed from {0} to {1} in row {2},Typ pole nemůže být změněn z {0} na {1} na řádku {2}
Search Fields should contain valid fieldnames,Vyhledávací pole by měla obsahovat validní názvy poli,
Role Permissions,Oprávnění roli,
Can Read,Může Přečtěte si,
Response,Odpověi,
Can Share,Mohou sdílet,
Invalid recipient address,Neplatná adresa příjemce,
step-forward,step-forward,
Refreshing...,Obnovuji...
Starts on,Začính,
th,th,
Create a new {0},Nově Vytvořit: {0}
Open {0},Otevřít {0}
ok-sign,ok-sign,
Duplicate,Duplikát,
Please specify which value field must be checked,Prosím specifikujte která hodnota musí být prověřena,
"""Parent"" signifies the parent table in which this row must be added","""Nadřazeno"" značí tabulku, ve které musí být přidán tento řádek"
Apply Style,Aplikovat styl,
Shared With,Sdílené S,
Modules Setup,Nastavení modull,
Type:,Typu:
Module Not Found,Modul nenalezen,
Location,Místo,
Permitted Documents For User,Povolené dokumenty uživatele,
"You need to have ""Share"" permission","Musíte mít ""Sdílet"" oprávnění"
Bulk Edit {0},Hromadná Upravit {0}
Email Alert Recipient,Příjemce upozornění emailem,
Settings for the About Us Page,Nastavení pro stránku O nás,
Select Type of Document to Download,Zvolte typ dokumentu ke staženm,
Use the field to filter records,Použijte pole pro filtrování záznamm,
Outlook.com,Outlook.com,
Scheduler Last Event,Scheduler Poslední závod,
Add Google Analytics ID: eg. UA-89XXX57-1. Please search help on Google Analytics for more information.,Přidat Google Analytics ID: např.: UA-89XXX57-1. Pro více informací prosím vyhledejte nápovědu na stránkách Google Analytics.
"Expression, Optional","Výraz, Volitelné"
Check this to pull emails from your mailbox,"Podívejte se na to, aby vytáhnout e-maily z poštovní schránky"
Cannot edit cancelled document,Nelze upravovat zrušeno dokument,
Nested set error. Please contact the Administrator.,Ošklivá chyba nastavení. Prosím kontaktujte admina.
<span class=text-muted data-no-content=1>,<Span class = text-ztlumen dat no-content = 1>
envelope,obálka,
{0} shared this document with {1},{0} sdílí tento dokument s {1}
Google Plus One,Google Plus One,
Jul,Červenec,
Additional Info,Rozšířené informace,
"Setup of top navigation bar, footer and logo.","Nastavení horního navigačního panelu, zápatí a loga."
For {0} at level {1} in {2} in row {3},Pro {0} na úrovni {1} v {2} na řádku {3}
Recipient,Příjemce,
Drag and Drop tool to build and customize Print Formats.,Drag and Drop nástroj k vytvoření a přizpůsobit tiskové formáty.
Expand,Rozbalit,
align-right,zarovnat-vpravo,
Roles,Role,
Session Expiry,Platnost relace,
ban-circle,ban-circle,
Desk,Stůl,
Write a SELECT query. Note result is not paged (all data is sent in one go).,Napište SQL dotaz SELECT. Poznámka: výsledky nebudou stránkovány (všechna data budou odeslána najednou).
Attachment Limit (MB),Omezit přílohu (MB)
Ctrl + Down,Ctrl + Down,
User Defaults,Výchozí nastavení uživatele,
chevron-down,chevron-down,
th-list,th-list,
Enable Comments,Zapnout komentáře,
Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),"Omezit přístup uživatele pouze z této IP adresy. Můžete přidat více IP adres, oddělených čárkou. Je možno zadat dílčí IP adresy jako (111.111.111)."
Google Font (Heading),Google Font (okruh)
Find {0} in {1},Hledej: {0} v: {1}
"Append as communication against this DocType (must have fields, ""Status"", ""Subject"")","Připojit jako komunikace se proti tomuto DOCTYPE (musí mít pole, ""Status"", ""Předmět"")"
Allow Import via Data Import Tool,Povolit Import pomocí Nástroje pro Import Dat,
Not allowed to change {0} after submission,Není povoleno změnit {0} po vložent,
Comment Type,Typ komentáře,
Users,Uživatelt,
Signature,Podpis,
"Enter keys to enable login via Facebook, Google, GitHub.","Vložte klíče, které umožní přihlásit se přes Facebook, Google, GitHub."
Add a tag,Přidat značku,
Please attach a file first.,Prosím nejdříve přiložte soubor.
"There were some errors setting the name, please contact the administrator","Narazili jsme na problémy při nastavování jména, prosím kontaktujte administrátora"
Website Slideshow Item,Položka promítání obrázků www stránky,
Title Case,Titulek případu,
Email Sent,Email odeslán,
Send As Email,Odeslat jako email,
Link Color,Barva odkazu,
User {0} cannot be disabled,Uživatel: {0} nemůže být vypnut,
"Dear System Manager,","Vážení System Manager,"
Download Backup,Stáhnout zálohu,
Amending,Kterým se měnu,
Dialog box to select a Link Value,Dialogové okno pro výběr odkazu hodnoty,
Send enquiries to this email address,Odeslat dotazy na tuto emailovou adresu,
Letter Head Name,Letter název záhlavu,
User editable form on Website.,Uživatelem přizpůsobitelné formuláře na stránkách.
file,soubor,
You need write permission to rename,Potřebujete oprávnění k zápisu pro přejmenovánr,
Apply Rule,Použít pravidlo,
Karma,Karma,
Table,Tabulka,
File Size,Velikost souboru,
You must login to submit this form,Musíte se přihlásit pro odeslání tohoto formuláře,
Background Image,Obrázek na pozadr,
New Custom Print Format,New Custom Print Format,
Create,Vytvořit,
Org History,Historie organizace,
Workflow Name,Jméno toku,
Allow Edit,Povolit úpravy,
Cannot change state of Cancelled Document. Transition row {0},Nelze změnit stav zrušeného dokumentu. řádek transakce: {0}
"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Pravidla pro přechod stavů, jako následný stav a která role má povoleno změnit stav atd."
{0} {1} already exists,{0} {1} již existuje,
Github Username,Github - uživatelské jméno,
Title / headline of your page,Titulek / nadpis Vaší stránky,
Plugin,Doplněk,
Add Attachments,Přidat přílohy,
signal,signal,
Show Print First,Zobrazit nejdříve tisk,
Monochrome,Monochromaticke,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Mohou existovat různé ""stavy"" tohoto dokumentu. Jako ""Otevřeno"", ""Čeká na schválení"" atd."
This link is invalid or expired. Please make sure you have pasted correctly.,"Tento odkaz je neplatný nebo vypršela. Ujistěte se, že jste vložili správně."
Web Form Fields,Pole webových formulářu,
Top Bar Text Color,Top Bar Barva textu,
Remove Section,Odstranit oddíl,
Invalid Email: {0},Neplatný email: {0}
Event end must be after start,Konec události musí být po začátku události,
Back,Zpět,
You don't have permission to get a report on: {0},Nemáte práva přistoupit k výpisu: {0}
Advanced Search,Pokročilé vyhledávánl,
Password reset instructions have been sent to your email,Informace o obnově hesla byly zaslány na Váš email,
Manage cloud backups on Dropbox,Spravuje zálohy na službě Dropbox,
States,Stavy,
Attach Print,Připojit Tisk,
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","Pokud změníte dokument po jeho zrušení a uložíte ho, dostane přiřazeno nové číslo. Toto je verze starého čísla."
{0} not allowed in name,{0}: není povoleno v názvu,
circle-arrow-left,circle-arrow-left,
Redis cache server not running. Please contact Administrator / Tech support,"Redis vyrovnávací server neběží. Prosím, obraťte se na správce / technickou podporu"
Make a new record,Nově Vytvořit záznam,
Fraction,Zlomek,
Select from existing attachments,Vyberte ze stávajících příloh,
Field Description,Popis pole,
Name not set via Prompt,Název není nastaven pomocí prompt,
Note is a free page where users can share documents / notes,"Poznámka: je zdarma stránky, kde mohou uživatelé sdílet dokumenty / poznámky"
Top Bar Color,Top Bar Color,
Allow Import,Povolit import,
New comment on {0} {1},Nový komentář: {0} {1}
glass,glass,
Time Zones,Časová pásma,
remove-sign,remove-sign,
Define workflows for forms.,Vymezuje toky (workflow) pro formuláře.
Misc,Různt,
Start new Format,Začít Nový formát,
font,font,
Is Custom Field,Je Vlastní pole,
"If checked, all other workflows become inactive.","Pakliže je toto zaškrtnuto, všechny ostatní toky (workflow) se stanou neaktivními."
[Label]:[Field Type]/[Options]:[Width],[Označení]:[Typ pole]/[Možnosti]:[šířka]
folder-close,folder-close,
Optional: Alert will only be sent if value is a valid email id.,Volitelné: Upozornění bude zasláno pouze pokud hodnota je validní email id.
{0} not allowed to be renamed,{0}: není povoleno přejmenovat,
Custom Script,Přizpůsobený skript,
Assigned To,Přiřazeno (komu)
Verify Your Account,Ověřit Váš účet,
Action,Akce,
Info:,Informace:
Permission Level,úroveň oprávněni,
Send Notifications for Transactions I Follow,Posílat oznámení pro transakce sleduji,
"{0}: Cannot set Submit, Cancel, Amend without Write","{0}: Nelze nastavit Odeslat, Zrušit, Změnit bez zapsání"
Setup > User,Nastavení > Uživatel,
Thank you,Děkujeme Vám,
Saving,Spořenl,
Print Style Preview,Náhled stylu tisku,
About Us Settings,Nastavení O nás,
Website Theme,Internetové stránky Téma,
In List View,V seznamu,
Use TLS,Použít TLS,
Invalid login or password,Neplatné heslo či uživatelské jméno,
Add custom javascript to forms.,Přidat přizpůsobený javascript do formulářů.
Role Permissions Manager,Správce rolí a oprávněn$1,
This must be checked if the below style settings are applicable,"Toto je třeba zkontrolovat, zda nastavení níže stylu jsou použitelné"
Name of the new Print Format,Jméno nového Print Format,
Mandatory:,Povinné:
User Permissions Manager,Správce oprávněno,
New value to be set,Nová hodnota k nastaveno,
Days Before or After,Dnů před nebo po,
Email Alert,Upozornění emailem,
Select Document Types to set which User Permissions are used to limit access.,Zvolte typ dokumentu pro nastavení která uživatelská oprávnění budou použita pro omezení přístupu.
