DocType: Auto Email Report,Zero means send records updated at anytime,ዜሮ ማለት በማንኛውም ሰዓት የተዘመኑ ሰነዶችን ይላኩ
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},እሴት ለ {0} ሊቀየር አይችልም.
apps/frappe/frappe/config/integrations.py,Google API Settings.,የ Google ኤፒአይ ቅንብሮች.
DocType: System Settings,Force User to Reset Password,የይለፍ ቃል ዳግም ለማስጀመር ተጠቃሚ አስገድድ
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,የሪፖርትን ሪፖርቶች በቀጥታ በሪፖርቱ ገንቢ ነው የሚተዳደረው. ምንም የማደርገው የለም.
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Edit Filter,ማጣሪያን ያርትዑ
DocType: Social Login Key,Auth URL Data,Auth ዩአርኤል ውሂብ
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Has Attachments,ዓባሪዎች አሉት
DocType: Comment,Comment Type,የአስተያየት ዓይነት
,Download Backups,ምትኬዎችን ያውርዱ
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Reference DocType and Reference Name are required,የማመሳከሪያ DocType እና ማጣቀሻ ስም ያስፈልጋል
apps/frappe/frappe/public/js/frappe/views/communication.js,Email not sent to {0} (unsubscribed / disabled),ኢሜይል ወደ {0} አልተላከም (ደንበኝነት ያልተመዘገበ / ያልተሰናከለ)
DocType: Workflow State,chevron-up,ማራቶን
DocType: Auto Repeat,Submit on Creation,ፍጥረት ላይ አስገባ
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,በሃር X ሰዓቶች ውስጥ የተዘመኑ ሰነዶችን ብቻ ላክ
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,የአምድ ስም ባዶ ሊሆን አይችልም
DocType: Data Migration Run,Started,ተጀምሯል
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,ልክ ያልኾነ የመስክ ስም «{0}» በራሱ ደውሉ
apps/frappe/frappe/model/workflow.py,Workflow State transition not allowed from {0} to {1},የስራ ፍሰት ሁኔታ ሽግግር ከ {0} እስከ {1} አይፈቀድም
DocType: Kanban Board Column,Archived,በማህደር ተቀምጧል
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator can save a standard report. Please rename and save.,አስተዳዳሪ ብቻ መደበኛ ዘገባ ማስቀመጥ ይችላል. እባክህ ዳግም ሰይም እና አስቀምጥ.
DocType: Address,Postal,ፖስታ
DocType: Data Migration Mapping,Page Length,የገጽ ርዝመት
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,ግንኙነትን እንደገና ማገናኘት
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,መምህር
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,የኢሜይል መለያ ማዋቀር አይደለም. እባክዎ ከቅንብር&gt; ኢሜይል&gt; ኢሜይል መለያ አዲስ የኢሜይል አድራሻ ይፍጠሩ
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,ይህን መለያን በመጠቀም ለሁሉም ኢሜይሎች መላክ በዚህ መለያ ውስጥ የተጠቀሰውን የኢሜል አድራሻ በመላክ ይጠቀማል.
apps/frappe/frappe/core/doctype/user/user.py,Password reset instructions have been sent to your email,የይለፍ ቃል ዳግም ማስጀመሪያ መመሪያዎችን ወደ ኢሜይልዎ ተልኳል
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,አይፈቀድም
DocType: Web Page,Enable Comments,አስተያየቶችን አንቃ
DocType: Print Format,Custom Format,ብጁ ቅርጸት
apps/frappe/frappe/public/js/frappe/views/communication.js,"CC, BCC & Email Template","CC, BCC እና የኢሜል አብነት"
apps/frappe/frappe/templates/emails/download_data.html,Click on the link below to download your data,የእርስዎን ውሂብ ለማውረድ ከታች ያለውን አገናኝ ጠቅ ያድርጉ
DocType: Workflow State,headphones,የጆሮ ማዳመጫዎች
apps/frappe/frappe/utils/oauth.py,Not Allowed,የተከለከለ
DocType: Portal Settings,Hide Standard Menu,መደበኛውን ምናሌ ደብቅ
apps/frappe/frappe/www/login.html,Sign Up,ክፈት
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},ኤችቲኤምኤል በኤዲት አባሪ የተዘጋጀ {0}
DocType: Dashboard,Dashboard Name,ዳሽቦርድ ስም
DocType: Data Import,Skip rows with errors,ስህተቶች ያላቸው ረድፎችን ዝለል
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client Secret before social login is enabled,ማህበራዊ መግባት ከመቻሉ በፊት እባክህ የ Client Key ን አስገባ
DocType: Website Slideshow,This goes above the slideshow.,ይሄ ከተንሸራታች ትዕይንት በላይ ይወጣል.
apps/frappe/frappe/model/base_document.py,Row #{0}:,ረድፍ # {0}:
DocType: System Settings,Older backups will be automatically deleted,የቆዩ ምትኬዎች በራስሰር ይሰረዛሉ
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,አሳሽ አይደገፍም
apps/frappe/frappe/www/login.py,Email Address,የ ኢሜል አድራሻ
DocType: Custom DocPerm,Role,ሚና
DocType: Unhandled Email,Unhandled Email,ያልተስተካከለ ኢሜል
DocType: Auto Email Report,To Date Field,ወደ ቀን መስክ
DocType: Data Migration Mapping,Sync,አመሳስል
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select File Type,የፋይል ዓይነት ይምረጡ
apps/frappe/frappe/www/printview.py,No Preview Available,ምንም ቅድመ እይታ አይገኝም
DocType: Chat Room,Message Count,የመልዕክት ቁጥር
apps/frappe/frappe/templates/emails/recurring_document_failed.html,for the,ለ
DocType: S3 Backup Settings,eu-north-1,ኢ-ሰሜን-1
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: በተመሳሳዩ ሚና, ደረጃ እና {1} ውስጥ አንድ ህግ ብቻ ነው የተፈቀደው."
apps/frappe/frappe/website/doctype/web_form/web_form.py,You are not allowed to update this Web Form Document,ይህን የድር ቅጽ ሰነድ ለማዘመን አይችሉም
apps/frappe/frappe/public/js/legacy/form.js,Maximum Attachment Limit for this record reached.,የዚህ መዝገብ ከፍተኛው ገደብ ገደብ ላይ ተደርሷል.
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,እባክዎ የማጣቀሻ ግንኙነቶች ሰነዶች አማካይነት አልተገናኙም.
DocType: DocField,Allow in Quick Entry,በፈጣን መግቢያ ውስጥ ፍቀድ
DocType: Error Snapshot,Locals,የአካባቢዎች
DocType: Communication,To,ለ
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,values separated by commas,በነጠላ ሰረዝ የተለያዩ ዋጋዎች
DocType: Notification,Slack Channel,Slack Channel
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Invalid column,ልክ ያልሆነ አምድ
DocType: Has Domain,Has Domain,ጎራ አለው
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Y Axis Fields,የ Axis መስኮች
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.js,S3 Backup complete!,S3 ምትኬ ተጠናቅቋል!
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Kanban,ካንባን
DocType: Report,Is Standard,መደበኛ ነው
DocType: Workflow State,Edit,አርትእ
apps/frappe/frappe/templates/includes/login/login.js,Invalid Login. Try again.,ልክ ያልኾነ መግቢያ. ድጋሚ ሞክር.
DocType: Comment,Attachment,ዓባሪ
DocType: Comment,Reference Document Type,የማጣቀሻ ሰነድ ዓይነት
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Loading,በመጫን ላይ
DocType: OAuth Authorization Code,Invalid,ልክ ያልሆነ
DocType: Website Settings,"HTML Header, Robots and Redirects","ኤች ቲ ኤም ኤል የራስጌ, ሮቦቶች እና ሪ ማውጫዎች"
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},ልክ ያልኾነ የፍለጋ መስክ {0}
apps/frappe/frappe/contacts/doctype/address/address.py,There is an error in your Address Template {0},በአድራሻህ አብነት {0} ውስጥ ስህተት አለ
DocType: List Filter,Filter Name,የማጣሪያ ስም
DocType: Web Page,Slideshow,የስላይድ ትዕይንት
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,አዲስ ሰነድ {0} ከእርስዎ ጋር የተጋራ {1} አለው.
DocType: Role,"If disabled, this role will be removed from all users.",ከተሰናከለ ይህ ሚና ከሁሉም ተጠቃሚዎች ይወገዳል.
apps/frappe/frappe/model/rename_doc.py,Please select a valid csv file with data,እባክዎ ከውሂብ ጋር ትክክለኛውን የ csv ፋይል ይምረጡ
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Default theme is set in {0},ነባሪ ገጽታ በ {0} ውስጥ ተዘጋጅቷል
apps/frappe/frappe/core/doctype/data_export/exporter.py,There is no data to be exported,ወደ ውጪ መላክ ምንም ውሂብ የለም
DocType: Error Snapshot,Exception Type,የተለየ አይነት
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP ሚስጥር በአስተዳዳሪው ብቻ ነው ሊጀምር የሚችለው.
DocType: Website Script,Website Script,የድር ጣቢያ ስክሪፕት
DocType: Integration Request,Subscription Notification,የደንበኝነት ምዝገባ ማሳወቂያ
DocType: DocType,Quick Entry,ፈጣን መግቢያ
,Lead Conversion Time,መሪነት የተቀየረበት ጊዜ
DocType: Assignment Rule,Assign Condition,ሁኔታውን መድብ
apps/frappe/frappe/www/third_party_apps.html,Revoke,ሻር
DocType: Blog Category,Blogger,Blogger
apps/frappe/frappe/model/base_document.py,Value missing for,ዋጋ ጎደለ
apps/frappe/frappe/public/js/frappe/ui/page.html,Menu,ምናሌ
DocType: System Settings,Date Format,የቀን ቅርጸት
DocType: Activity Log,Login,ግባ
DocType: Dashboard Chart,Count,ቆም
DocType: Notification,Set Property After Alert,ከማንቂያ በኋላ ንብረት አዘጋጅ
apps/frappe/frappe/__init__.py,Thank you,አመሰግናለሁ
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,ለውስጣዊ ውህደት የተራገፉ የድር ማንበቦች
apps/frappe/frappe/config/settings.py,Import Data,ውሂብ አስመጣ
DocType: Translation,Contributed Translation Doctype Name,የተበረከተ የትርጉም ሥራ ስም
DocType: Social Login Key,Office 365,Office 365
apps/frappe/frappe/desk/report/todo/todo.py,ID,መታወቂያ
DocType: Review Level,Review Level,የክለሳ ደረጃ
apps/frappe/frappe/utils/password.py,"Encryption key is invalid, Please check site_config.json","የምስጠራ ቁልፍ የተሳሳተ ነው, እባክዎ site_config.json ን ይመልከቱ"
DocType: User,User Defaults,የተጠቃሚ ነባሪዎች
apps/frappe/frappe/config/settings.py,Log of error during requests.,ጥያቄዎችን በመጠየቅ ስህተት የተከሰተ.
DocType: DocField,Report Hide,ሪፖርት ደብቅ
DocType: DefaultValue,DefaultValue,DefaultValue
DocType: System Settings,Number Format,የቁጥር ቅርጸት
DocType: Web Page,Style,ቅጥ
DocType: Data Import,Submit after importing,በማስመጣት አስገባ
DocType: LDAP Settings,LDAP Security,LDAP ደህንነት
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,አስተያየት ለመስጠት ወደ መግቢያ
DocType: Email Account,Awaiting Password,የይለፍ ቃል በመጠባበቅ ላይ
apps/frappe/frappe/utils/password.py,Password cannot be more than 100 characters long,የይለፍ ቃል ከ 100 ፊደል በላይ መሆን አይችልም
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,በተሳካ ሁኔታ ተከናውኗል
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0} ዝርዝር
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Appreciate,አድናቆት
DocType: Contact,Is Primary Contact,ዋና እውቅተኛ ነው
DocType: Print Format,Raw Commands,ጥሬ እቃዎች
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,የፎክስ አቀማመጦች ለህትመት ቅርጸቶች
DocType: Property Setter,Property Setter,Property Setter
DocType: Print Format,Show Line Breaks after Sections,ከክፍሎች በኋላ መስመር መስጫዎችን አሳይ
DocType: PayPal Settings,API Username,ኤ ፒ አይ የተጠቃሚ ስም
DocType: Braintree Settings,Public Key,ይፋዊ ቁልፍ
DocType: Auto Email Report,Email To,ለ ኢሜል
apps/frappe/frappe/core/doctype/communication/communication.js,Reopen,ድጋሚ ክፈት
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",የመስሪያው የስራ ፍሰት ሁኔታን የሚወክል መስክ (መስክ ካለ ከሌላ አዲስ የተደበቀ የግብር መስጫ ቦታ ይፈጠራል)
DocType: Comment,Attachment Removed,አባሪ ተወግዷል
DocType: Web Form,Breadcrumbs,የዳቦ ፍርፋሪ
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,የሳምንት እረፍት ቀናት አሳይ
apps/frappe/frappe/public/js/frappe/views/reports/print_tree.html,Page {0} of {1},ገጽ {0} ከ {1}
DocType: Workflow State,Time,ሰዓት
DocType: Email Account,Always use Account's Name as Sender's Name,ሁልጊዜ የመለያ ስም እንደ መላኪያ ስም ይጠቀሙ
DocType: Event,Saturday,ቅዳሜ
apps/frappe/frappe/public/js/frappe/form/save.js,"Mandatory fields required in table {0}, Row {1}","በሰንጠረዥ {0}, ረድፍ {1} ውስጥ የሚያስፈልጉ የግድ መስኮች"
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,ገንባ ሪፖርት
apps/frappe/frappe/integrations/utils.py,Looks like something is wrong with this site's payment gateway configuration. No payment has been made.,የዚህን ጣቢያ የክፍያ አፈፃፀም ውቅር ስህተት የሆነ ነገር ይመስላል. ምንም ክፍያ አልተደረገም.
DocType: Newsletter,Send Unsubscribe Link,ከደንበኝነት ምዝገባ መውጣት ላክ
apps/frappe/frappe/client.py,Cannot edit standard fields,መደበኛ መስኮችን ማስተካከል አይቻልም
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,ለዛሬዎች የሚሆኑ መጪ ክስተቶች
DocType: Data Import,Attach file for Import,ለማስመጣት ፋይል አያይዝ
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Name of the new Print Format,የአዲሱ የህትመት ቅርጸት ስም
apps/frappe/frappe/core/doctype/user/user.py,Please ask your administrator to verify your sign-up,እባክህ ምዝገባህን ለማረጋገጥ አስተዳዳሪህን ጠይቅ
apps/frappe/frappe/templates/includes/search_template.html,Type something in the search box to search,ለመፈለግ በፍለጋ ሳጥን ውስጥ የሆነ ነገር ይተይቡ
DocType: Success Action,Next Actions HTML,ቀጣይ እርምጃዎች HTML
DocType: Dashboard Chart,Sum,ድምር
DocType: Workflow,Don't Override Status,ሁኔታን አይግዙ
DocType: DocType,Is Child Table,የህፃናት ሰንጠረዥ
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,ብጁ ኤች
apps/frappe/frappe/model/document.py,{0} must be after {1},{0} ከ {1} በኋላ መሆን አለበት
DocType: Auto Repeat,Half-Yearly,ግማሽ ዓመት
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,አምድ አክል
DocType: GSuite Settings,Script URL,የስክሪፕት ዩ አር ኤል
apps/frappe/frappe/config/core.py,Errors in Background Events,በበስተጀርባ ክስተቶች ላይ ያሉ ስህተቶች
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Find {0} in {1},{0} በ {1} ውስጥ ያግኙ
DocType: Email Account,Use SSL,ኤስኤስኤል ተጠቀም
DocType: DocField,In Standard Filter,በመደበኛ ማጣሪያ ውስጥ
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,No Google Contacts present to sync.,ምንም የ Google እውቂያዎች ለማመሳሰል አይገኙም.
DocType: Data Migration Run,Total Pages,ጠቅላላ ገጾች
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field '{1}' cannot be set as Unique as it has non-unique values,{0}: መስክ &lt;{1}&gt; ልዩ ያልሆኑ እሴቶች አሉት እንደ ልዩ ማድረግ አይቻልም
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",ከነቃ ተጠቃሚዎች በመለያ በሚገቡበት ጊዜ ሁሉ እንዲያውቁ ይደረጋል. ካልነቁ ተጠቃሚዎች አንድ ጊዜ ብቻ ማሳወቂያ ይደርሳቸዋል.
DocType: Chat Room,Last Message,የመጨረሻ መልዕክት
DocType: GCalendar Account,Next Sync Token,Next Sync Token
apps/frappe/frappe/www/printview.py,No {0} permission,ምንም {0} ፍቃድ
DocType: Integration Request,Reference DocName,የማመሳከሪያ DocName
DocType: DocField,Print Width,የአትም ወርድ
apps/frappe/frappe/desk/form/utils.py,No further records,ተጨማሪ መዛግብት የለም
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mrs,ወይዘሮ
apps/frappe/frappe/public/js/frappe/views/interaction.js,Add Attachment,ዓባሪ አክል
DocType: Currency,Smallest Currency Fraction Value,ትንሹ የገንዘብ ምንዛሪ ስብስብ ዋጋ
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","ዳግም የተሰየሙ ፋይሎችን እና በመቆጣጠሪያዎች ውስጥ ኮዱን ተቀበሉ, እባክዎ ይፈትሹ!"
apps/frappe/frappe/public/js/frappe/form/controls/select.js,Please attach a file first.,እባክዎን በመጀመሪያ አንድ ፋይል ያያይዙ.
DocType: Email Account,Email Login ID,የኢሜይል የመለያ መግቢያ መታወቂያ
DocType: OAuth Bearer Token,Revoked,ተሰርዟል
DocType: Domain Settings,Active Domains,ገባሪ ጎራዎች
DocType: Assignment Rule,Automation,አውቶማቲክ
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,ፋይሎችን በመገልበጥ ላይ ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search for '{0}',ስለ «{0}» ይፈልጉ
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Something went wrong,የሆነ ስህተት ተከስቷል
apps/frappe/frappe/public/js/legacy/form.js,Please save before attaching.,እባክዎ ከማያያዝዎ በፊት ያስቀምጡ.
DocType: Version,Table HTML,ሰንጠረዥ ኤች.ቲ.
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,hub,hub
DocType: Page,Standard,መደበኛ
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,አዲስ መመሪያ አክል
DocType: About Us Settings,Settings for the About Us Page,ስለ እኛ ገጽ ቅንጅቶች ገጽ
DocType: Address,Fax,ፋክስ
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,{0} Chart,{0} ገበታ
DocType: Event,Ends On,ያበቃል
DocType: User Social Login,Provider,አቅራቢ
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,በዚህ ጊዜ ኢሜይሎችን መላክ አልተቻለም
apps/frappe/frappe/public/js/frappe/views/communication.js,You are not allowed to send emails related to this document,ከዚህ ሰነድ ጋር የተገናኙ ኢሜይሎችን ለመላክ አልተፈቀደልዎትም
DocType: DocField,Print Hide If No Value,ካለ ዋጋ አትጠቀም
DocType: Data Import,Log Details,የምዝግብ ማስታወሻዎች
DocType: Auto Email Report,Format,ቅርጸት
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained some energy points,አንዳንድ የኃይል ነጥቦችን አግኝተሃል
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,ቢያንስ 2 እርምጃዎችን ይምረጡ
DocType: Social Login Key,Facebook,ፌስቡክ
DocType: Web Form,"For help see <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","እገዛ ለማግኘት የ <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script ኤፒአይ እና ምሳሌዎችን ይመልከቱ</a>"
DocType: Chat Profile,Chat Profile,የውይይት መገለጫ
DocType: Email Account,Attachment Limit (MB),የአባሪ ወሰን (ሜባ)
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.",ከስርዓት አስተዳዳሪው በተጨማሪ የ Set ተጠቃሚ ፍቃዶች ያሉበት ሚና ለሌሎች ተጠቃሚዎች ፍቃዶችን ማዘጋጀት ይችላል.
apps/frappe/frappe/public/js/frappe/list/list_view.js,Toggle Sidebar,የጎን አሞሌን ይቀያይሩ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,The First User: You,የመጀመሪያው ተጠቃሚ: እርስዎ
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column <b>{0}</b> already exist.,ዓምድ <b>{0}</b> አስቀድሞም ይገኛል.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,ወደ ነባሪዎች ዳግም ያስጀምሩ
DocType: Assignment Rule,Assign To Users,ለተጠቃሚዎች መድብ
DocType: Workflow State,wrench,መቆንጠጫ
DocType: User,Last Active,ለመጨረሻ ጊዜ ገባሪ
apps/frappe/frappe/twofactor.py,Verification code has been sent to your registered email address.,የማረጋገጫ ኮድ ወደተመዘገበው የኢሜይል አድራሻ ተልኳል.
DocType: OAuth Client,Grant Type,የገንቢ አይነት
apps/frappe/frappe/core/doctype/file/file.py,Same file has already been attached to the record,አንድ ተመሳሳይ ፋይል ከመዝገቡ ጋር ተያይዟል
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","ቀላል ፒንቶን ማስላት, ምሳሌ: ሁኔታ == &#39;ክፈት&#39; እና ተይብ == &#39;Bug&#39;"
apps/frappe/frappe/templates/includes/integrations/stripe_checkout.js,Processing...,በማስሄድ ላይ ...
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Report:,ሪፖርት
apps/frappe/frappe/integrations/doctype/slack_webhook_url/slack_webhook_url.py,Slack Webhook Error,Slack Webhook ስህተት
DocType: Blog Post,Published On,የታተመ በ
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<h4> ነባሪ ቅርፀብ </h4><p> <a href=""http://jinja.pocoo.org/docs/templates/"">የጂንጃን ቅልጥፍና</a> እና ሁሉንም የአድራሻ መስኮች (ብጁ መስኮች ጨምሮ) የሚገኝ ይሆናል </p><pre> <code>{{ address_line1 }}&lt;br&gt; {% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%} {{ city }}&lt;br&gt; {% if state %}{{ state }}&lt;br&gt;{% endif -%} {% if pincode %} PIN: {{ pincode }}&lt;br&gt;{% endif -%} {{ country }}&lt;br&gt; {% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%} {% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%} {% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}</code> </pre>"
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html,More articles on {0},ተጨማሪ ጽሑፎች በ {0}
DocType: Assignment Rule,Assignment Rules,የምደባ ደንብ
DocType: System Settings,Allow Login using Mobile Number,የሞባይል ቁጥርን በመጠቀም መግባት ያስፈልግ
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} minutes ago,ከ {0} ደቂቃዎች በፊት
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},የዓመት ዕይታ ለ {0} አይገኝም
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,List a document type,የሰነድ ዓይነት ዘርዝር
DocType: Kanban Board Column,Indicator,ጠቋሚ
DocType: Customize Form,Sort Field,መስኮት ደርድር
DocType: Print Settings,Send document web view link in email,የሰነድ የድር እይታ አገናኞችን በኢሜል ይላኩ
DocType: Chat Profile,Settings,ቅንብሮች
DocType: Energy Point Settings,Energy Point Settings,የኃይል አመልካች ቅንብሮች
DocType: Kanban Board Column,lightblue,ውሃ ሰማያዊ
apps/frappe/frappe/templates/includes/comments/comments.py,Comment Should be atleast 10 characters,አስተያየት ቢያንስ 10 ቁምፊዎች መሆን አለበት
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,ተመዝጋቢዎችን አክል
apps/frappe/frappe/public/js/frappe/form/controls/table.js,Processing,በመስራት ላይ
DocType: Custom Role,Response,ምላሽ
DocType: Page,Page HTML,የገጽ HTML
DocType: Print Settings,In points. Default is 9.,ነጥቦች. ነባሪው 9 ነው.
DocType: Auto Email Report,Auto Email Report,የራስ-ሰር ኢሜይል ሪፖርት
apps/frappe/frappe/desk/query_report.py,Query must be a SELECT,መጠይቁ SELECT እንዲሆን መሆን አለበት
apps/frappe/frappe/auth.py,Not allowed from this IP Address,ከዚህ አይፒ አድራሻ አይፈቀድም
apps/frappe/frappe/www/404.html,Error Code: {0},የስህተት ኮድ: {0}
apps/frappe/frappe/model/base_document.py,"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}",{0}: «{1}» ({3}) በቋሚ ፊደል የተፈቀደው {2}
apps/frappe/frappe/public/js/frappe/list/list_view.js,Create a new {0},አዲስ {0} ይፍጠሩ
DocType: Workflow State,volume-down,ድምጽ-አልባ
DocType: Workflow State,fire,እሳት
apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,ምንም ውጤቶች የሉም
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} records deleted,{0} መዝገቦች ተሰርዘዋል
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,የ dropbox መዳረሻ ማስመሰያ በማመንጨት ላይ የሆነ ስህተት ተከስቷል. እባክዎ ለተጨማሪ ዝርዝሮች ስህተትን ይመልከቱ.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,የዝርያዎች
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,የ Google እውቂያዎች ተዋቅረዋል.
apps/frappe/frappe/public/js/frappe/form/layout.js,Hide details,ዝርዝሮችን ደብቅ
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Styles,ቅርጸ ቁምፊዎች
apps/frappe/frappe/limits.py,Your subscription will expire on {0}.,የደንበኝነት ምዝገባዎ በ {0} ላይ ጊዜው ያልፍበታል.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},ከኢሜይል መለያ {0} ኢሜይሎች ሲደርሱ ማረጋገጥ አልተሳካም. ከአገልጋዩ መልዕክት: {1}
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,Stats based on last week's performance (from {0} to {1}),ባለፈው ሳምንት አፈጻጸም (ከ {0} እስከ {1}) ላይ የተመሠረቱ ስታቲስቲክስ
