apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Νέες {} κυκλοφορίες για τις ακόλουθες εφαρμογές είναι διαθέσιμες
apps/frappe/frappe/utils/data.py,only.,Μόνο.
DocType: Route History,Route History,Ιστορικό διαδρομής
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Δώστε σημεία επανεξέτασης
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Google Calendar - Δεν ήταν δυνατή η εισαγωγή επαφής στις Επαφές Google {0}, κωδικός σφάλματος {1}."
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,Το μυστικό OTP μπορεί να επαναφερθεί μόνο από το διαχειριστή.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,Αποφύγετε χρόνια που σχετίζονται με σας.
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Περιορίστε τον χρήστη για συγκεκριμένο έγγραφο
DocType: GSuite Templates,GSuite Templates,Πρότυπα GSuite
apps/frappe/frappe/utils/goal.py,Goal,Στόχος
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,Άκυρος διακομιστής mail. Παρακαλώ διορθώστε και δοκιμάστε ξανά .
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Για τις συνδέσεις, εισάγετε το DocType και εύρος. Για Επιλογή, μπείτε στη λίστα των επιλογών, το καθένα σε μια νέα γραμμή."
DocType: Workflow State,film,Ταινία
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Συγχρονισμός ημερολογίου
apps/frappe/frappe/model/db_query.py,No permission to read {0},Δεν έχετε άδεια για να διαβάσετε {0}
apps/frappe/frappe/config/desktop.py,Tools,Εργαλεία
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Συμπεριλάβετε την εσοχή
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Αποφύγετε τα τελευταία χρόνια.
apps/frappe/frappe/templates/includes/login/login.js,Verification,Επαλήθευση
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Δεν επιτρέπονται πολλαπλοί κόμβοι ρίζες.
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Εάν είναι ενεργοποιημένη, οι χρήστες θα ενημερώνονται κάθε φορά που θα συνδεθούν. Εάν δεν είναι ενεργοποιημένη, οι χρήστες θα ειδοποιηθούν μόνο μία φορά."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Μη έγκυρη προϋπόθεση {0}
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Αν επιλεγεί, οι χρήστες δεν θα δείτε το παράθυρο διαλόγου Επιβεβαίωση πρόσβασης."
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,Η {0} εγγραφή διαγράφηκε
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","όνομα ετικέτας ..., π.χ. #tag"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Συντομεύσεις πληκτρολογίου
DocType: Post,Comments,Σχόλια
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Επιβεβαίωση
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Επαλήθευση ταυτότητας ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Σύμπτυξη όλων
apps/frappe/frappe/www/login.html,Forgot Password?,Ξέχασες τον κωδικό?
DocType: System Settings,yyyy-mm-dd,Εεεε-μμ-ηη
apps/frappe/frappe/desk/report/todo/todo.py,ID,ταυτότητα
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,Σφάλμα Διακομιστή
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Δείτε όλες τις προηγούμενες αναφορές.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Είσοδος απαιτείται ταυτότητα
DocType: Website Slideshow,Website Slideshow,Παρουσίαση ιστοσελίδας
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,Δεν υπάρχουν δεδομένα
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Σύνδεσμος που είναι η αρχική σελίδα του ιστοτόπου. Τυπικοί σύνδεσμοι (index, login, τα προϊόντα, το blog, προφίλ, επικοινωνία)"
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},"Απέτυχε ο έλεγχος ταυτότητας, ενώ λαμβάνετε μηνύματα ηλεκτρονικού ταχυδρομείου από το λογαριασμό email {0}. Μήνυμα από το διακομιστή: {1}"
DocType: User,Banner Image,Εικόνα banner
DocType: Custom Field,Custom Field,Προσαρμοσμένο πεδίο
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,Παρακαλώ ορίστε ποιο πεδίο ημερομηνίας πρέπει να ελεγχθεί
DocType: Custom DocPerm,Set User Permissions,Ορίστε τα δικαιώματα χρήστη
DocType: Email Account,Email Account Name,Όνομα λογαριασμού ηλεκτρονικού ταχυδρομείου
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,Κάτι πήγε στραβά κατά τη δημιουργία του διακριτικού πρόσβασης στο dropbox. Ελέγξτε το αρχείο καταγραφής σφαλμάτων για περισσότερες λεπτομέρειες.
DocType: File,old_parent,Παλαιός γονέας
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.",Ενημερωτικά δελτία για επαφές.συστάσεις.
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","Π.Χ. ""Υποστήριξη "","" Πωλήσεις "","" jerry yang """
apps/frappe/frappe/twofactor.py,Incorrect Verification code,Λανθασμένος κωδικός επαλήθευσης
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Η ενσωμάτωση επαφών Google είναι απενεργοποιημένη.
DocType: Assignment Rule,Description,Περιγραφή
DocType: Print Settings,Repeat Header and Footer in PDF,Επαναλάβετε και υποσέλιδο σε μορφή PDF
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,Αποτυχία
DocType: Address Template,Is Default,Είναι προεπιλογή
DocType: Data Migration Connector,Connector Type,Τύπος συνδέσμου
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,Στήλη Όνομα δεν μπορεί να είναι κενό
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},Σφάλμα κατά τη σύνδεση με λογαριασμό ηλεκτρονικού ταχυδρομείου {0}
DocType: Workflow State,fast-forward,Fast-forward
DocType: Communication,Communication,Επικοινωνία
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.","Ελέγξτε τις στήλες για να επιλέξετε, σύρετε για να αλλάξετε την σειρά."
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,Συνδεθείτε και προβάλετε στο πρόγραμμα περιήγησης
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,Μεταβείτε στη σελίδα {0}
DocType: LDAP Settings,Password for Base DN,Κωδικό πρόσβασης για το DN Βάσης
apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,Πίνακας πεδίο
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,Στήλες με βάση
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","Εισαγωγή {0} από {1}, {2}"
DocType: Workflow State,move,Μεταφορά
apps/frappe/frappe/model/document.py,Action Failed,Ενέργεια απέτυχε
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,για χρήστη
DocType: View Log,View log,Προβολή αρχείου καταγραφής
DocType: Address,Assam,Assam
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,← Πίσω για να ανεβάσετε αρχεία
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,Ο λογαριασμός εξερχόμενου ηλεκτρονικού ταχυδρομείου δεν είναι σωστός
DocType: Transaction Log,Chaining Hash,Αλυσίδα με αλυσίδα
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,Παρακαλούμε να ορίσετε τη διεύθυνση ηλεκτρονικού ταχυδρομείου
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Εάν ο χρήστης δεν έχει κανένα ρόλο ελεγχθεί, τότε ο χρήστης γίνεται ένα &quot;Χρήστης Συστήματος». &quot;Ο χρήστης του συστήματος&quot; έχει πρόσβαση στην επιφάνεια εργασίας"
DocType: System Settings,Date and Number Format,Ημερομηνία και μορφή αριθμών
apps/frappe/frappe/model/document.py,one of,Ένας από
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,Ρυθμίσεις&gt; Προσαρμογή φόρμας
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,Έλεγχος μια στιγμή
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Δείτε τις ετικέτες
DocType: DocField,HTML Editor,HTML Editor
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Εάν επιλεγεί η άδεια χρήσης αυστηρού χρήστη και η άδεια χρήστη είναι ορισμένη για ένα έγγραφο τύπου DocType για έναν χρήστη, τότε όλα τα έγγραφα όπου η τιμή του συνδέσμου είναι κενή, δεν θα εμφανίζονται στον εν λόγω χρήστη"
DocType: Address,Billing,Χρέωση
DocType: Email Queue,Not Sent,Δεν απεστάλη
DocType: Web Form,Actions,Ενέργειες
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,Ρύθμιση&gt; Χρήστης
DocType: Workflow State,align-justify,Ευθυγράμμιση σε όλη τη γραμμή
DocType: User,Middle Name (Optional),Πατρώνυμο (προαιρετικό)
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,Δεν επιτρέπεται
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,Δεν υπάρχει συμβάν Ημερολογίου Google για συγχρονισμό.
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,Μετά πεδία έχουν τις τιμές που λείπουν:
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},μέσω αυτόματου κανόνα {0} στις {1}
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,Πρώτη συναλλαγή
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,Δεν έχετε επαρκή δικαιώματα για την ολοκλήρωση της δράσης
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,Δεν είναι δυνατή η προσαρμογή του ενιαίου τύπου DocTypes.
DocType: User,Document Follow,Έγγραφο ακολουθήστε
apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,Δεν υπάρχουν αποτελέσματα
DocType: System Settings,Security,Ασφάλεια
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0} recipients,Προγραμματισμένη για να αποσταλεί σε {0} αποδέκτες
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Cut,Τομή
apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},μετονομάστηκε από {0} έως {1}
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1} ({2} rows with children),{0} {1} ({2} σειρές με παιδιά)
DocType: Currency,**Currency** Master,Κύρια εγγραφή ** νομίσματος **
DocType: Email Account,No of emails remaining to be synced,Αριθμός μηνυμάτων ηλεκτρονικού ταχυδρομείου που απομένουν να συγχρονιστεί
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before assignment,Παρακαλούμε να αποθηκεύσετε το έγγραφο πριν από το διορισμό
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Click here to post bugs and suggestions,Κάντε κλικ εδώ για να δημοσιεύσετε σφάλματα και προτάσεις
DocType: Website Settings,Address and other legal information you may want to put in the footer.,Η διεύθυνση και άλλα νομικά στοιχεία που μπορεί να θέλετε να βάλετε στο υποσέλιδο.
DocType: Website Sidebar Item,Website Sidebar Item,Ιστοσελίδα Sidebar Στοιχείο
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Click on {0} to generate Refresh Token.,Κάντε κλικ στο {0} για να δημιουργήσετε το Refresh Token.
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.py,Reference document has been cancelled,Το έγγραφο αναφοράς ακυρώθηκε
DocType: PayPal Settings,PayPal Settings,Ρυθμίσεις PayPal
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type,Επιλογή τύπου εγγράφου
apps/frappe/frappe/utils/nestedset.py,Cannot delete {0} as it has child nodes,"Δεν είναι δυνατή η διαγραφή {0}, γιατί έχει θυγατρικούς κόμβους"
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} minutes ago,{0} λεπτά πριν
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Assignment Day {0} has been repeated.,Η Ημέρα Ανάθεσης {0} επαναλήφθηκε.
DocType: Kanban Board Column,lightblue,γαλάζιο
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Same Field is entered more than once,Το ίδιο πεδίο εισάγεται περισσότερες από μία φορές
DocType: Print Settings,Enable Raw Printing,Ενεργοποίηση ασπρόμαυρης εκτύπωσης
DocType: Contact,Contact Numbers,Επικοινωνία με αριθμούς
DocType: Website Route Redirect,Source,Πηγή
apps/frappe/frappe/templates/includes/list/filters.html,clear,σαφής
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Finished,Τετελεσμένος
DocType: Prepared Report,Filter Values,Τιμές φίλτρου
DocType: Communication,User Tags,Ετικέτες χρηστών
DocType: Data Migration Run,Fail,Αποτυγχάνω
DocType: Workflow State,download-alt,Download-alt
DocType: Data Migration Run,Pull Failed,Το τράβηγμα απέτυχε
apps/frappe/frappe/public/js/frappe/views/components/Desktop.vue,Show / Hide Cards,Εμφάνιση / Απόκρυψη καρτών
DocType: Communication,Feedback Request,feedback Αίτηση
apps/frappe/frappe/config/settings.py,Import Data from CSV / Excel files.,Εισαγωγή δεδομένων από αρχεία CSV / Excel.
apps/frappe/frappe/website/doctype/web_form/web_form.py,Following fields are missing:,Ακόλουθα πεδία λείπουν:
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Cancelling {0},Ακύρωση {0}
DocType: Web Page,Main Section,Κύριο τμήμα
DocType: Page,Icon,Εικονίδιο
apps/frappe/frappe/www/update-password.html,"Hint: Include symbols, numbers and capital letters in the password","Συμβουλή: Συμπεριλάβετε σύμβολα, αριθμούς και κεφαλαία γράμματα στον κωδικό πρόσβασης"
DocType: DocField,Allow in Quick Entry,Να επιτρέπεται στη Γρήγορη Καταχώρηση
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,PDF,PDF
DocType: System Settings,dd/mm/yyyy,Ηη/μμ/εεεε
DocType: System Settings,Backups,αντίγραφα ασφαλείας
apps/frappe/frappe/core/doctype/communication/communication.js,Add Contact,Προσθέστε επαφή
DocType: Notification Recipient,Optional: Always send to these ids. Each Email Address on a new row,Προαιρετικά: Πάντα στείλετε σε αυτές τις ταυτότητες. Κάθε διεύθυνση ηλεκτρονικού ταχυδρομείου σε μια νέα σειρά
apps/frappe/frappe/public/js/frappe/form/layout.js,Hide Details,Απόκρυψη Λεπτομέρειες
apps/frappe/frappe/www/qrcode.py,Page has expired!,Η σελίδα έχει λήξει!
DocType: LDAP Settings,Path to private Key File,Διαδρομή σε ιδιωτικό αρχείο κλειδιού
DocType: Workflow State,Tasks,Εργασίες
DocType: Assignment Rule Day,Tuesday,Τρίτη
DocType: Blog Settings,Blog Settings,Ρυθμίσεις blog
apps/frappe/frappe/templates/emails/new_user.html,You can also copy-paste this link in your browser,Μπορείτε επίσης να αντιγράψετε και να επικολλήσετε αυτό το σύνδεσμο στο πρόγραμμα περιήγησής σας
DocType: Workflow State,bullhorn,Τηλεβόας
apps/frappe/frappe/model/workflow.py,Not a valid Workflow Action,Δεν είναι έγκυρη ενέργεια ροής εργασίας
DocType: Footer Item,Target,Στόχος
DocType: System Settings,Number of Backups,Αριθμός αντιγράφων ασφαλείας
DocType: Dashboard Chart,Last Year,Πέρυσι
DocType: Website Settings,Copyright,Πνευματική ιδιοκτησία
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Go,Πάω
DocType: OAuth Authorization Code,Invalid,Άκυρος
DocType: ToDo,Due Date,Ημερομηνία λήξης προθεσμίας
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Quarter Day,Ημέρα τρίμηνο
DocType: Website Settings,Hide Footer Signup,Απόκρυψη Υποσέλιδο Εγγραφή
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,cancelled this document,ακυρωθεί αυτό το έγγραφο
apps/frappe/frappe/core/doctype/report/report.js,Write a Python file in the same folder where this is saved and return column and result.,Γράψτε ένα αρχείο python στον ίδιο φάκελο όπου αυτό αποθηκεύεται και επέστρεψε στήλη και αποτέλεσμα.
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Add to table,Προσθήκη στον πίνακα
DocType: Website Theme,Theme URL,Θέμα URL
DocType: Customize Form,Sort Field,Πεδίο ταξινόμησης
DocType: Razorpay Settings,Razorpay Settings,Ρυθμίσεις Razorpay
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Edit Filter,Επεξεργασία φίλτρου
apps/frappe/frappe/public/js/frappe/ui/slides.js,Add More,Πρόσθεσε περισσότερα
DocType: System Settings,Session Expiry Mobile,Συνεδρία λήξης Κινητό
apps/frappe/frappe/utils/password.py,Incorrect User or Password,Λανθασμένος χρήστης ή κωδικός πρόσβασης
apps/frappe/frappe/templates/includes/search_box.html,Search results for,Αποτελέσματα αναζήτησης για
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Access Token URL,Πληκτρολογήστε τη διεύθυνση URL πρόσβασης Token
DocType: Notification,Slack,Χαλαρότητα
DocType: Custom DocPerm,If user is the owner,Εάν ο χρήστης είναι ο ιδιοκτήτης
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Follow,Ακολουθηστε
,Activity,Δραστηριότητα
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Βοήθεια: για να συνδέσετε με άλλη εγγραφή στο σύστημα, χρησιμοποιήστε '""#Form/Note/[Note Name]', σαν διεύθυνση url σύνδεσης. (Δεν χρησιμοποιείται 'http://')"
DocType: User Permission,Allow,Επιτρέπω
DocType: Data Import Beta,Update Existing Records,Ενημέρωση υφιστάμενων αρχείων
apps/frappe/frappe/utils/password_strength.py,Let's avoid repeated words and characters,Ας αποφεύγουν επαναλαμβανόμενες λέξεις και χαρακτήρες
DocType: Energy Point Rule,Energy Point Rule,Κανόνας ενεργειακού σημείου
DocType: Communication,Delayed,Καθυστερημένη
apps/frappe/frappe/config/settings.py,List of backups available for download,Κατάλογος των αντιγράφων ασφαλείας διαθέσιμο για download
apps/frappe/frappe/www/login.html,Sign up,Εγγραφή
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Row {0}: Not allowed to disable Mandatory for standard fields,Γραμμή {0}: Δεν επιτρέπεται να απενεργοποιήσετε την επιλογή Υποχρεωτική για τυπικά πεδία
apps/frappe/frappe/config/customization.py,Dashboards,Πίνακες ελέγχου
DocType: Test Runner,Output,Παραγωγή
DocType: Milestone,Track Field,Στίβος
DocType: Notification,Set Property After Alert,Ορισμός ιδιότητας μετά την ειδοποίηση
apps/frappe/frappe/config/customization.py,Add fields to forms.,Προσθήκη πεδίων σε φόρμες.
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Looks like something is wrong with this site's Paypal configuration.,Φαίνεται ότι κάτι δεν πάει καλά με τη διαμόρφωση Paypal αυτού του ιστότοπου.
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Add Review,Προσθήκη κριτικής
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Size (px),Μέγεθος γραμματοσειράς (px)
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Only standard DocTypes are allowed to be customized from Customize Form.,Μόνο τα τυπικά DocTypes επιτρέπεται να προσαρμόζονται από το Customize Form.
DocType: Email Account,Sendgrid,Sendgrid
DocType: Access Log,File Type,Τύπος αρχείου
DocType: S3 Backup Settings,cn-north-1,cn-north-1
apps/frappe/frappe/templates/includes/login/login.js,Verification Code,Κωδικός επαλήθευσης
DocType: Workflow State,leaf,Φύλλο
DocType: Portal Menu Item,Portal Menu Item,Portal Στοιχείο Μενού
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Set Filters,Ορίστε φίλτρα
DocType: Contact Us Settings,Email ID,Email ID
DocType: Energy Point Rule,Multiplier Field,Πολλαπλασιαστικό πεδίο
DocType: Dashboard Chart,Time Interval,Χρονικό διάστημα
DocType: Activity Log,Keep track of all update feeds,Παρακολουθήστε όλες τις ροές ενημέρωσης
DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,Ο κατάλογος των πόρων που θα έχει η εφαρμογή πελάτη πρόσβαση σε αφού ο χρήστης το επιτρέπει. <br> π.χ. έργου
DocType: Translation,Translated Text,μεταφρασμένο κείμενο
DocType: Contact Us Settings,Query Options,Επιλογές ερωτημάτων
apps/frappe/frappe/public/js/frappe/social/components/PostLoader.vue,Fetching posts...,Λήψη αναρτήσεων ...
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Contact Synced with Google Contacts.,Επικοινωνία Συγχρονίστηκε με τις Επαφές Google.
DocType: Access Log,Timestamp,Χρονοθέτηση
DocType: Patch Log,Patch Log,Αρχείο καταγραφής patch
DocType: Data Migration Mapping,Local Primary Key,Τοπικό κύριο κλειδί
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options required for Link or Table type field {1} in row {2},{0}: Επιλογές που απαιτούνται για το πεδίο Τύπος συνδέσμου ή πίνακα {1} στη σειρά {2}
apps/frappe/frappe/utils/bot.py,Hello {0},Γεια σας {0}
apps/frappe/frappe/core/doctype/user/user.py,Welcome to {0},Καλώς να {0}
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Add,Προσθήκη
DocType: Communication,Sent or Received,Απεσταλμένα ή ληφθέντα
DocType: Auto Repeat,Reference Document,έγγραφο αναφοράς
DocType: DefaultValue,Key,Κλειδί
DocType: Address,Contacts,Επαφές
DocType: System Settings,Setup Complete,Η εγκατάσταση ολοκληρώθηκε
apps/frappe/frappe/config/users_and_permissions.py,Report of all document shares,Έκθεση του συνόλου των κοινοποιήσεων του εγγράφου
apps/frappe/frappe/www/update-password.html,New Password,Νέος κωδικός
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Filter {0} missing,Φίλτρο {0} λείπει
apps/frappe/frappe/core/doctype/activity_log/activity_log.py,Sorry! You cannot delete auto-generated comments,Συγνώμη! Δεν μπορείτε να διαγράψετε δημιουργείται αυτόματα σχόλια
DocType: Google Settings,Used For Google Maps Integration.,Χρησιμοποιείται για την ενοποίηση των Χαρτών Google.
apps/frappe/frappe/core/doctype/communication/communication.js,Reference DocType,Τύπος εγγράφου αναφοράς
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,No records will be exported,Δεν θα εξαχθούν αρχεία
DocType: User,System User,Χρήστης συστήματος
DocType: Report,Is Standard,Είναι πρότυπο
DocType: Desktop Icon,_report,_ΑΝΑΦΟΡΑ
DocType: Dashboard Chart,Full,Γεμάτος
DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Μην ετικέτες HTML Encode HTML όπως &lt;script&gt; ή απλά χαρακτήρες όπως &lt;ή&gt;, καθώς θα μπορούσαν να χρησιμοποιούνται σκόπιμα σε αυτό το πεδίο"
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized on {1},{0} επικρίθηκε στις {1}
DocType: Website Settings,FavIcon,Favicon
apps/frappe/frappe/data_migration/doctype/data_migration_plan/data_migration_plan.js,Run,Τρέξιμο
DocType: Blog Post,Content (HTML),Περιεχόμενο (HTML)
DocType: Personal Data Download Request,User Name,Ονομα χρήστη
DocType: Workflow State,minus-sign,Minus-sign
apps/frappe/frappe/public/js/frappe/request.js,Not Found,Δεν βρέθηκε
apps/frappe/frappe/www/printview.py,No {0} permission,Δεν υπάρχει το δικαίωμα {0}
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Custom Permissions,Εξαγωγή Προσαρμοσμένη Δικαιώματα
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,No items found.,Δεν βρέθηκαν αντικείμενα.
DocType: Data Export,Fields Multicheck,Πεδία Multilack
DocType: Activity Log,Login,Σύνδεση
DocType: Web Form,Payments,Πληρωμές
apps/frappe/frappe/www/qrcode.html,Hi {0},Γεια σας {0}
apps/frappe/frappe/config/integrations.py,Google Drive Integration.,Ένταξη στο Google Drive.
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,{0} reverted your points on {1} {2},{0} επέστρεψε τα σημεία σας στις {1} {2}
DocType: System Settings,Enable Scheduled Jobs,Ενεργοποίηση χρονοπρογραμματισμένων εργασιών
apps/frappe/frappe/core/doctype/data_export/exporter.py,Notes:,Σημειώσεις:
apps/frappe/frappe/core/page/background_jobs/background_jobs.py,Inactive,Αδρανής
apps/frappe/frappe/www/message.html,Status: {0},Κατάσταση: {0}
DocType: Blog Post,Markdown,Κώδικας σελίδας
DocType: DocShare,Document Name,Όνομα εγγράφου
apps/frappe/frappe/core/doctype/communication/communication.js,Mark as Spam,Επισήμανση ως ανεπιθύμητο
DocType: ToDo,Medium,Μέσο
DocType: Comment,Comment By,Σχόλιο από
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Customize Form,Προσαρμογή φόρμας
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Entity Type,Τύπος Οντότητας
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: set role for,Υποχρεωτικό πεδίο: που ο ρόλος για
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized {1},{0} επικρίνεται {1}
DocType: Data Migration Mapping,Mapping Name,Όνομα χαρτογράφησης
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field '{1}' cannot be set as Unique as it has non-unique values,{0}: Το πεδίο &#39;{1}&#39; δεν μπορεί να οριστεί ως Μοναδικό καθώς έχει μη μοναδικές τιμές
apps/frappe/frappe/public/js/frappe/list/list_view.js,Navigate list down,Πλοηγηθείτε στη λίστα κάτω
DocType: Currency,A symbol for this currency. For e.g. $,Ένα σύμβολο για το νόμισμα αυτό. Για παράδειγμα $
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Successfully updated translations,Οι μεταφράσεις έχουν ενημερωθεί με επιτυχία
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Frappe Framework,Frappe framework
DocType: S3 Backup Settings,Enable Automatic Backup,Ενεργοποιήστε την Αυτόματη δημιουργία αντιγράφων ασφαλείας
apps/frappe/frappe/config/settings.py,Email Templates for common queries.,Πρότυπα ηλεκτρονικού ταχυδρομείου για κοινά ερωτήματα.
