apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,เปิดตัว {{@} ใหม่สำหรับแอปพลิเคชันต่อไปนี้
DocType: System Settings,Enable Password Policy,เปิดใช้นโยบายรหัสผ่าน
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","รายการเป็น [{ &quot;label&quot;: _ ( &quot;งาน&quot;), &quot;เส้นทาง&quot;: &quot;งาน&quot;}]"
apps/frappe/frappe/custom/doctype/property_setter/property_setter.py,Field type cannot be changed for {0},ประเภทฟิลด์ไม่สามารถเปลี่ยนแปลงได้สำหรับ {0}
DocType: Workflow,Rules defining transition of state in the workflow.,กฎการกำหนดเปลี่ยนแปลงของรัฐในเวิร์กโฟลว์
DocType: File,Folder,โฟลเดอร์
DocType: Website Route Meta,Website Route Meta,เว็บไซต์ Meta เส้นทาง
DocType: DocField,Index,ดัชนี
DocType: Email Group,Newsletter Manager,ผู้จัดการจดหมายข่าว
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 1,ตัวเลือกที่ 1
apps/frappe/frappe/public/js/frappe/form/formatters.js,{0} to {1},{0} ถึง {1}
apps/frappe/frappe/config/settings.py,Log of error during requests.,เข้าสู่ระบบของข้อผิดพลาดระหว่างการร้องขอ
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,{0} has been successfully added to the Email Group.,{0} ได้รับการเพิ่มอย่างประสบความสำเร็จในกลุ่มอีเมล์
apps/frappe/frappe/public/js/frappe/form/grid.js,Do not edit headers which are preset in the template,อย่าแก้ไขส่วนหัวที่ตั้งไว้ในแม่แบบ
apps/frappe/frappe/twofactor.py,Login Verification Code from {},รหัสยืนยันการเข้าสู่ระบบจาก {}
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} points,คุณได้รับคะแนน {0} คะแนน
DocType: Address,Uttar Pradesh,อุตตรประเทศ
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,บันทึก:
DocType: Address,Pondicherry,พอน
DocType: Data Import,Import Status,สถานะการนำเข้า
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},กำหนดให้ ส่งไปที่ {0}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,ทางลัดหน้า
DocType: Kanban Board Column,Indicator,ตัวบ่งชี้
DocType: DocShare,Everyone,ทุกคน
DocType: Workflow State,backward,ย้อนกลับ
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}",{0}: เพียงคนเดียวที่ได้รับอนุญาตให้มีกฎบทบาทเดียวกันและระดับ {1}
DocType: Email Queue,Add Unsubscribe Link,เพิ่มการเชื่อมโยงยกเลิกการเป็นสมาชิก
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,ยังไม่มีความคิดเห้น. เริ่มต้นการสนทนาใหม่
DocType: Workflow State,share,หุ้น
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,ตั้ง จำนวน ชุด สำหรับการทำธุรกรรม
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,กำหนดค่าแผนภูมิ
DocType: User,Last IP,IP สุดท้าย
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,โปรดเพิ่มหัวข้อลงในอีเมลของคุณ
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,มีการแบ่งปันเอกสารใหม่ {0} กับคุณ {1}
DocType: Data Migration Connector,Data Migration Connector,Data Migration Connector
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0} เปลี่ยนกลับ {1}
DocType: Email Account,Track Email Status,ติดตามสถานะอีเมล
DocType: Note,Notify Users On Every Login,แจ้งผู้ใช้เมื่อเข้าสู่ระบบทุกครั้ง
DocType: Note,Notify Users On Every Login,แจ้งผู้ใช้เมื่อเข้าสู่ระบบทุกครั้ง
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Cannot match column {0} with any field,ไม่สามารถจับคู่คอลัมน์ {0} กับฟิลด์ใด ๆ
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,อัปเดตบันทึก {0} สำเร็จแล้ว
DocType: PayPal Settings,API Password,API รหัสผ่าน
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,ป้อนโมดูลหลามหรือเลือกประเภทตัวเชื่อมต่อ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,fieldname ไม่ได้ ตั้งไว้สำหรับ ฟิลด์ที่กำหนดเอง
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,แก้ไขล่าสุดโดย
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,ดูสมาชิก
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",ยังไม่รองรับการพิมพ์ PDF ผ่าน &quot;Raw Print&quot; โปรดลบการแมปเครื่องพิมพ์ในการตั้งค่าเครื่องพิมพ์แล้วลองอีกครั้ง
DocType: Webhook,after_insert,after_insert
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,ไม่สามารถลบไฟล์ที่เป็นของ {0} {1} ที่คุณไม่มีสิทธิ์
DocType: Website Theme,Custom JS,Custom JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,นางสาว / นาง
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,สีพื้นหลัง
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,มีข้อผิดพลาด ในขณะที่ มี การส่งอีเมล์ โปรดลองอีกครั้ง
DocType: Portal Settings,Portal Settings,การตั้งค่าพอร์ทัล
DocType: Review Level,Level Name,ชื่อระดับ
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},ไม่สามารถอัปเดต {0}
DocType: Data Migration Mapping,Mapping,การทำแผนที่
DocType: Web Page,0 is highest,สูงสุดคือ 0
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,โปรดเปิดใช้งานป๊อปอัปในเบราว์เซอร์ของคุณ
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,คุณแน่ใจหรือไม่ว่าคุณต้องการที่จะเชื่อมโยงการสื่อสารนี้ไปที่ {0}?
DocType: Print Settings,Server IP,IP เซิร์ฟเวอร์
DocType: Email Queue,Attachments,สิ่งที่แนบมา
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,คุณไม่มีสิทธิ์ในการเข้าถึงเอกสารนี้
DocType: Language,Language Name,ชื่อภาษา
DocType: Email Group Member,Email Group Member,อีเมลของกลุ่มสมาชิก
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,บัญชีของคุณถูกล็อคและจะกลับมาทำงานต่อหลังจาก {0} วินาที
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,สิทธิ์ผู้ใช้จะถูกใช้เพื่อ จำกัด ผู้ใช้เฉพาะระเบียน
DocType: Notification,Value Changed,เปลี่ยนแปลงค่าเรียบร้อย
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},ซ้ำ ชื่อ {0} {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,ลองใหม่อีกครั้ง
DocType: Contact Phone,Number,จำนวน
DocType: Web Form Field,Web Form Field,ช่องข้อมูลเว็บฟอร์ม
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,คุณมีข้อความใหม่จาก:
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_field.html,Edit HTML,แก้ไข HTML
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Redirect URL,โปรดป้อน URL การเปลี่ยนเส้นทาง
apps/frappe/frappe/core/doctype/language/language.py,"{0} must begin and end with a letter and can only contain letters,
				hyphen or underscore.",{0} ต้องเริ่มต้นและลงท้ายด้วยตัวอักษรและสามารถประกอบด้วยตัวอักษรยัติภังค์หรือขีดล่างเท่านั้น
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Restore Original Permissions,เรียกคืนสิทธิ์เดิม
DocType: Address,Shop,ร้านค้า
DocType: DocField,Button,ปุ่ม
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} is now default print format for {1} doctype,{0} เป็นรูปแบบการพิมพ์เริ่มต้นสำหรับ {1} doctype แล้ว
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,Archived Columns,คอลัมน์ที่จัดเก็บ
DocType: Email Account,Default Outgoing,เริ่มต้นที่ส่งออก
DocType: Workflow State,play,เล่น
apps/frappe/frappe/templates/emails/new_user.html,Click on the link below to complete your registration and set a new password,คลิกที่ลิงค์ด้านล่างนี้เพื่อดำเนินการลงทะเบียนของคุณและตั้งรหัสผ่านใหม่
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,ไม่ได้เพิ่ม
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Accounts Assigned,ไม่มีบัญชีผู้ใช้อีเมล์ที่ได้รับมอบหมาย
DocType: S3 Backup Settings,eu-west-2,สหภาพยุโรปตะวันตก-2
DocType: Contact Us Settings,Contact Us Settings,ติดต่อเราตั้งค่า
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,กำลังค้นหา ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,กำลังค้นหา ...
DocType: Workflow State,text-width,ข้อความความกว้าง
apps/frappe/frappe/public/js/frappe/form/form.js,Maximum Attachment Limit for this record reached.,วงเงินสูงสุดที่แนบมาสำหรับการบันทึกถึงนี้
apps/frappe/frappe/public/js/frappe/file_uploader/FileBrowser.vue,Search by filename or extension,ค้นหาตามชื่อไฟล์หรือนามสกุล
DocType: Notification,View Properties (via Customize Form),ดูอสังหาริมทรัพย์ (ผ่านแบบฟอร์มที่กำหนดเอง)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,คลิกที่ไฟล์เพื่อเลือก
DocType: Note Seen By,Note Seen By,หมายเหตุมองเห็นได้ด้วย
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,พยายามที่จะใช้รูปแบบแป้นพิมพ์อีกต่อไปกับผลัดกันมากขึ้น
,LeaderBoard,ลีดเดอร์
DocType: DocType,Default Sort Order,เรียงลำดับเริ่มต้น
DocType: Address,Rajasthan,รัฐราชสถาน
DocType: Email Template,Email Reply Help,ตอบกลับอีเมล
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,รายงานของตัวสร้างรายงาน จะถูกจัดการโดยตรงผ่านตัวสร้างรายงาน ไม่มีอะไรให้ดำเนินการ
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,โปรดตรวจสอบที่อยู่อีเมลของคุณ
apps/frappe/frappe/model/document.py,none of,ไม่มี
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,เพิ่มเขตข้อมูล
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,ส่งสำเนา
DocType: Dropbox Settings,App Secret Key,App คีย์ลับ
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,เว็บไซต์
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0} ไม่สามารถกำหนดค่าสำหรับประเภทเดี่ยว
DocType: Data Import,Data Import,การนำเข้าข้อมูล
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,กำหนดค่าแผนภูมิ
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0} กำลังดูเอกสารนี้
DocType: ToDo,Assigned By Full Name,ได้รับมอบหมายจากชื่อเต็ม
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0} ได้รับการแก้ไขแล้ว
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,รายงาน ไม่สามารถตั้งค่า สำหรับชนิด เดี่ยว
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,แชร์ URL
DocType: System Settings,Allow Consecutive Login Attempts ,อนุญาตให้มีการเข้าสู่ระบบที่ต่อเนื่อง
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,เกิดข้อผิดพลาดระหว่างการชำระเงิน กรุณาติดต่อเรา.
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,{0} วันที่ผ่านมา
DocType: Email Account,Awaiting Password,รอรหัสผ่าน
DocType: Address,Address Line 1,ที่อยู่บรรทัดที่ 1
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,ไม่ใช่ลูกหลานของ
DocType: Contact,Company Name,ชื่อ บริษัท
DocType: Custom DocPerm,Role,บทบาท
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,การตั้งค่า ...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,ไปยังเบราว์เซอร์ของคุณ
apps/frappe/frappe/utils/data.py,Cent,Cent
,Recorder,เครื่องบันทึก
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,เขียนอีเมล
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).",สหรัฐอเมริกาเป็น ขั้นตอนการทำงาน (เช่น ร่าง อนุมัติ ยกเลิก )
DocType: Print Settings,Allow Print for Draft,อนุญาตให้พิมพ์ร่าง
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,ระบุจำนวน
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,ส่งเอกสารนี้เพื่อยืนยัน
DocType: Contact,Unsubscribed,ยกเลิกการสมัคร
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,ตั้งบทบาทที่กำหนดเองสำหรับหน้าและรายงาน
DocType: Braintree Settings,Merchant ID,ID ผู้ขาย
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,การจัดอันดับ:
DocType: Address,Dadra and Nagar Haveli,Dadra และ Nagar Haveli
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,แนบ รูปของคุณ
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,ค่าแถวเปลี่ยน
DocType: Workflow State,Stop,หยุด
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,เชื่อมโยงไปยังหน้าเว็บที่คุณต้องการที่จะเปิด ปล่อยว่างไว้ถ้าคุณต้องการที่จะให้มันผู้ปกครองกลุ่ม
DocType: DocType,Is Single,เป็นโสด
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,Sign Up ถูกปิดใช้งาน
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0} ได้ออกจากการสนทนาใน {1} {2}
DocType: Access Log,Show Document,แสดงเอกสาร
DocType: Blogger,User ID of a Blogger,ชื่อผู้ใช้ ID ของ Blogger
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,ควรยังคงอยู่อย่างน้อยหนึ่งตัวจัดการระบบ
DocType: GCalendar Account,Authorization Code,รหัสอนุมัติ
DocType: PayPal Settings,Mention transaction completion page URL,กล่าวถึงการทำธุรกรรม URL ของหน้าเสร็จสิ้น
DocType: Help Article,Expert,ผู้เชี่ยวชาญ
DocType: Workflow State,circle-arrow-right,วงกลมลูกศรขวา
DocType: Role Profile,Role Profile,โปรไฟล์บทบาท
apps/frappe/frappe/permissions.py,Document Type is not importable,ประเภทเอกสารไม่สามารถนำเข้าได้
DocType: LDAP Settings,LDAP Server Url,เซิร์ฟเวอร์ LDAP Url
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,ไม่สามารถเปิด เช่นเมื่อ มัน {0} เปิด
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},ชุดส่วนหัว HTML จากสิ่งที่แนบมา {0}
apps/frappe/frappe/config/desktop.py,Customization,การปรับแต่ง
DocType: LDAP Settings,Organizational Unit for Users,หน่วยองค์กรสำหรับผู้ใช้
,Transaction Log Report,รายงานบันทึกธุรกรรม
DocType: Custom DocPerm,Custom DocPerm,DocPerm กำหนดเอง
DocType: Newsletter,Send Unsubscribe Link,ส่งลิงค์ยกเลิกการรับข่าวสาร
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,มีเร็กคอร์ดที่ลิงก์ซึ่งจำเป็นต้องสร้างขึ้นก่อนที่เราจะสามารถนำเข้าไฟล์ของคุณได้ คุณต้องการสร้างระเบียนที่หายไปต่อไปนี้โดยอัตโนมัติหรือไม่?
DocType: Access Log,Method,วิธี
DocType: Report,Script Report,รายงานสคริปต์
DocType: OAuth Authorization Code,Scopes,ขอบเขต
DocType: About Us Settings,Company Introduction,แนะนำ บริษัท
DocType: User,Last Password Reset Date,วันที่รีเซ็ตรหัสผ่านล่าสุด
DocType: DocField,Length,ระยะ
apps/frappe/frappe/config/settings.py,Restore or permanently delete a document.,คืนค่าหรือลบเอกสารอย่างถาวร
apps/frappe/frappe/chat/doctype/chat_profile/chat_profile.py,Chat Profile for User {0} exists.,มีโปรไฟล์แชทสำหรับผู้ใช้ {0} อยู่แล้ว
apps/frappe/frappe/public/js/frappe/social/components/PostSidebar.vue,Frequently Visited Links,ลิงค์ที่เข้าชมบ่อย
DocType: Notification,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",ในการเพิ่มเรื่องแบบไดนามิกที่ใช้แท็ก jinja เช่น <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},ช่องค้นหาไม่ถูกต้อง {0}
DocType: User,Modules HTML,โมดูล HTML
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Allow Google Calendar Access,อนุญาตการเข้าถึง Google Calendar
DocType: Assignment Rule,Higher priority rule will be applied first,กฎที่มีลำดับความสำคัญสูงกว่าจะถูกนำไปใช้ก่อน
DocType: Email Account,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",ติดตามว่าอีเมล์ของคุณถูกเปิดโดยผู้รับหรือไม่ <br> หมายเหตุ: หากคุณกำลังส่งไปยังผู้รับหลายรายแม้ว่าผู้รับจะอ่านอีเมลแล้วก็ตามผู้รับก็จะถือว่าเป็น &quot;เปิด&quot;
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Missing Values Required,ค่านิยม ที่จำเป็น ขาดหายไป
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Allow Google Contacts Access,อนุญาตการเข้าถึง Google Contacts
DocType: Data Migration Connector,Frappe,เย็นเป็นวุ้น
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Unread,ทำเครื่องหมายว่ายังไม่ได้อ่าน
DocType: Activity Log,Operation,การทำงาน
DocType: Customize Form,Change Label (via Custom Translation),เปลี่ยนชื่อ (ชื่อกำหนดเอง)
apps/frappe/frappe/share.py,No permission to {0} {1} {2},ไม่มีสิทธิ์ในการ {0} {1} {2}
DocType: Address,Permanent,ถาวร
DocType: Address,Permanent,ถาวร
apps/frappe/frappe/public/js/frappe/form/workflow.js,Note: Other permission rules may also apply,หมายเหตุ: กฎอนุญาตอื่น ๆ ที่ยังอาจมี
DocType: Assignment Rule,Unassign Condition,ยกเลิกการกำหนดเงื่อนไข
apps/frappe/frappe/templates/emails/print_link.html,View this in your browser,ดูในเบราว์เซอร์ของคุณ
DocType: DocType,Parent Field (Tree),เขตข้อมูลผู้ปกครอง (ต้นไม้)
DocType: DocType,Search Fields,เขตข้อมูลการค้นหา
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Sync Contacts,เชื่อมต่อรายชื่อ
DocType: System Settings,OTP Issuer Name,OTP Issuer Name
DocType: OAuth Bearer Token,OAuth Bearer Token,OAuth ถือ Token
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Dr,ดร
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing,ซิงค์
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Uploaded successfully,อัปโหลดสำเร็จแล้ว
apps/frappe/frappe/public/js/frappe/dom.js,You are connected to internet.,คุณเชื่อมต่อกับอินเทอร์เน็ต
DocType: Social Login Key,Enable Social Login,เปิดใช้การลงชื่อเข้าใช้ทางสังคม
DocType: Data Import Beta,Warnings,คำเตือน
DocType: Communication,Event,เหตุการณ์
apps/frappe/frappe/public/js/frappe/views/communication.js,"On {0}, {1} wrote:","เมื่อวันที่ {0}, {1} เขียน:"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Cannot delete standard field. You can hide it if you want,ไม่สามารถลบสนามมาตรฐาน คุณสามารถซ่อนได้ถ้าคุณต้องการ
DocType: Top Bar Item,For top bar,สำหรับ แถบด้านบน
DocType: Social Login Key,Auth URL Data,ข้อมูล URL Auth Authentication
apps/frappe/frappe/desk/page/backups/backups.py,Queued for backup. You will receive an email with the download link,จัดคิวแล้วสำหรับการสำรองข้อมูล คุณจะได้รับอีเมลพร้อมลิงก์ดาวน์โหลด
apps/frappe/frappe/utils/bot.py,Could not identify {0},ไม่สามารถระบุ {0}
DocType: Address,Address,ที่อยู่
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Payment Failed,การชำระเงินล้มเหลว
DocType: Print Settings,In points. Default is 9.,ในจุดที่ เริ่มต้นคือ 9
DocType: OAuth Client,Redirect URIs,เปลี่ยนเส้นทางยูริ
DocType: LDAP Settings,StartTLS,STARTTLS
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Submiting {0},การส่ง {0}
DocType: Workflow State,heart,หัวใจ
apps/frappe/frappe/www/update-password.html,Old Password Required.,ต้องการรหัสผ่านเดิม
DocType: Role,Desk Access,โต๊ะเขียนหนังสือ
DocType: Workflow State,minus,ลบ
DocType: S3 Backup Settings,Bucket,ถัง
apps/frappe/frappe/public/js/frappe/ui/capture.js,Unable to load camera.,ไม่สามารถโหลดกล้องได้
apps/frappe/frappe/core/doctype/user/user.py,Welcome email sent,ส่ง อีเมล์ต้อนรับ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Let's prepare the system for first use.,มาจัดเตรียมระบบสำหรับการใช้งานครั้งแรก
apps/frappe/frappe/core/doctype/user/user.py,Already Registered,ลงทะเบียนเรียบร้อยแล้ว
DocType: System Settings,Float Precision,พรีซิชั่ลอย
DocType: Notification,Sender Email,อีเมลผู้ส่ง
apps/frappe/frappe/core/doctype/page/page.py,Only Administrator can edit,ผู้ดูแลระบบเท่านั้นที่สามารถแก้ไข
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Please select applicable Doctypes,กรุณาเลือก Doctypes ที่เกี่ยวข้อง
DocType: DocType,Editable Grid,ที่สามารถแก้ไขได้กริด
DocType: Property Setter,Property Setter,สถานที่ให้บริการ Setter
DocType: Web Form,Allow Print,อนุญาตให้พิมพ์
DocType: Communication,Clicked,คลิก
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Unfollow,เลิก
apps/frappe/frappe/public/js/frappe/form/form.js,No permission to '{0}' {1},ไม่ อนุญาตให้ ' {0} ' {1}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Scheduled to send,การกำหนดตารางเวลาในการส่ง
DocType: DocType,Track Seen,ติดตามการกระทำ
DocType: Dropbox Settings,File Backup,การสำรองข้อมูลไฟล์
DocType: Kanban Board Column,orange,ส้ม
apps/frappe/frappe/public/js/frappe/list/list_view.js,No {0} found,ไม่มี {0} พบ
apps/frappe/frappe/config/customization.py,Add custom forms.,เพิ่มรูปแบบที่กำหนดเอง
apps/frappe/frappe/desk/like.py,{0}: {1} in {2},{0}: {1} ใน {2}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document,ส่งเอกสารนี้
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User Permissions,ตั้งค่า&gt; สิทธิ์ผู้ใช้
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,The system provides many pre-defined roles. You can add new roles to set finer permissions.,ระบบให้ บทบาท ที่กำหนดไว้ล่วงหน้า หลาย คุณสามารถเพิ่ม บทบาทใหม่ เพื่อกำหนดสิทธิ์ ปลีกย่อย
DocType: Communication,CC,CC
DocType: Country,Geo,Geo
DocType: Data Migration Run,Trigger Name,ชื่อทริกเกอร์
apps/frappe/frappe/public/js/frappe/desk.js,Domains,โดเมน
DocType: Blog Category,Blog Category,หมวดหมู่บล็อก
apps/frappe/frappe/model/mapper.py,Cannot map because following condition fails: ,ไม่สามารถ map เพราะเงื่อนไขดังต่อไปนี้ล้มเหลว:
DocType: Role Permission for Page and Report,Roles HTML,HTML บทบาท
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,Select a Brand Image first.,เลือกยี่ห้อภาพแรก
DocType: Dashboard Chart Source,Dashboard Chart Source,แหล่งที่มาของแผนภูมิแดชบอร์ด
DocType: Auto Repeat,Active,ใช้งาน
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Below,ใส่ด้านล่าง
DocType: Kanban Board Column,Blue,สีฟ้า
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,All customizations will be removed. Please confirm.,การปรับแต่งทั้งหมดจะถูกลบออก กรุณายืนยัน
DocType: Page,Page HTML,HTML หน้า
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Export Errored Rows,ส่งออกแถวที่มีข้อผิดพลาด
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Group name cannot be empty.,ชื่อกลุ่มต้องไม่ว่างเปล่า
apps/frappe/frappe/public/js/frappe/views/treeview.js,Further nodes can be only created under 'Group' type nodes,โหนด เพิ่มเติมสามารถ ถูกสร้างขึ้น ภายใต้ โหนด ' กลุ่ม ประเภท
DocType: SMS Parameter,Header,ส่วนหัว
apps/frappe/frappe/public/js/frappe/model/model.js,Unknown Column: {0},ไม่ทราบ คอลัมน์ : {0}
DocType: Notification Recipient,Email By Role,อีเมล์ตามบทบาท
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Nothing to update,ไม่มีอะไรให้อัพเดท
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Users with role {0}:,ผู้ใช้ที่มี บทบาท {0}:
DocType: Print Format,Custom Format,รูปแบบที่กำหนดเอง
DocType: Workflow State,random,สุ่ม
DocType: Newsletter Email Group,Newsletter Email Group,กลุ่มอีเมล์จดหมายข่าว
DocType: Braintree Settings,Integrations,Integrations
DocType: DocField,Section Break,แบ่งส่วน
DocType: Address,Warehouse,คลังสินค้า
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Styles,รูปแบบตัวอักษร
DocType: Address,Other Territory,ดินแดนอื่น ๆ
,Messages,ข้อความ
apps/frappe/frappe/config/website.py,Portal,พอร์ทัล
DocType: Email Account,Use Different Email Login ID,ใช้รหัสเข้าสู่ระบบอีเมล์ที่แตกต่างกัน
DocType: Email Account,Use Different Email Login ID,ใช้รหัสเข้าสู่ระบบอีเมล์ที่แตกต่างกัน
apps/frappe/frappe/desk/query_report.py,Must specify a Query to run,ต้องระบุแบบสอบถามที่จะเรียกใช้
