apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,可以使用以下應用程序的新{}版本
DocType: Newsletter,A Lead with this Email Address should exist,與此電子郵件地址的鉛應存在
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Open Source Applications for the Web,開源網路應用程式
DocType: Event,Call,通話
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""",添加一個“谷歌網頁字體”的名稱，例如“打開三世”
apps/frappe/frappe/public/js/frappe/request.js,Request Timed Out,請求超時
apps/frappe/frappe/config/settings.py,Enable / Disable Domains,啟用/禁用域
DocType: Role Permission for Page and Report,Allow Roles,允許角色
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records out of {1}.,已成功導入{0}條記錄中的{0}條記錄。
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Invalid"")",簡單的Python表達式，示例：狀態（“無效”）
DocType: User,Last Active,最後活動
DocType: Email Account,SMTP Settings for outgoing emails,SMTP設置外發郵件
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,choose an,選擇一個
DocType: Data Export,Filter List,過濾器列表
DocType: Data Export,Excel,高強
DocType: Email Account,Auto Reply Message,自動回复留言
DocType: Data Migration Mapping,Condition,條件
apps/frappe/frappe/utils/data.py,{0} hours ago,{0}小時前
apps/frappe/frappe/utils/data.py,1 month ago,1個月前
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Not Specified,未標明
DocType: Contact,User ID,使用者 ID
DocType: Communication,Sent,已送出
DocType: User,Simultaneous Sessions,並發會話
DocType: Social Login Key,Client Credentials,客戶端憑證
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Open a module or tool,打開一個模塊或工具
DocType: Communication,Delivery Status,交貨狀態
DocType: Module Def,App Name,應用程式名稱
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",代表交易的工作流程狀態的欄位（如果不存在，一個新的隱藏的自定義欄位將被創建）
DocType: Help Article,Knowledge Base Contributor,知識庫貢獻者
DocType: Communication,Sent Read Receipt,發送閱讀回執
DocType: Email Queue,Unsubscribe Method,退訂方法
DocType: GSuite Templates,Related DocType,相關DocType
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit to add content,編輯添加內容
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Languages,選擇語言
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Card Details,卡詳情
apps/frappe/frappe/__init__.py,No permission for {0},對於無許可{0}
DocType: DocType,Advanced,先進
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Seems API Key or API Secret is wrong !!!,似乎API密鑰或API的秘密是錯誤的！
apps/frappe/frappe/templates/emails/auto_reply.html,Reference: {0} {1},參考：{0} {1}
DocType: File,Attached To Name,單身者姓名
DocType: Address,Address Type,地址類型
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,無效的用戶名或支持密碼。請糾正，然後再試一次。
DocType: Email Account,Yahoo Mail,雅虎郵箱
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,通知錯誤
DocType: Access Log,Log Data,日誌數據
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,批評
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,主
DocType: DocType,User Cannot Create,無法建立使用者
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,Dropbox的訪問被批准！
DocType: Customize Form,Enter Form Type,輸入表單類型
DocType: Google Drive,Authorize Google Drive Access,授權Google Drive Access
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,缺少參數看板名稱
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,沒有記錄標記。
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,刪除字段
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,你沒有連接到互聯網。在某個時間後重試。
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!",允許的DOCTYPE，DocType 。要小心！
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email",自定義列印及電子郵件的格式，
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},{0}的總和
DocType: Custom Field,Depends On,取決於
DocType: Kanban Board Column,Green,綠
DocType: Custom DocPerm,Additional Permissions,額外的權限
DocType: Email Account,Always use Account's Email Address as Sender,始終使用帳戶的電子郵件地址作為發件人
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,登錄發表評論
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,開始輸入數據低於此線
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},用於改變的值{0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}",電子郵件ID必須唯一，電子郵件帳戶已存在\ {0}
DocType: Workflow State,retweet,轉推
DocType: Print Format,Align Labels to the Right,將標籤對齊
DocType: Assignment Rule,Disabled,不使用
DocType: File,Uploaded To Dropbox,上傳到Dropbox
DocType: Workflow State,eye-close,眼睛閉
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.",有關更多信息，請{0}。
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},重複{0}
DocType: OAuth Provider Settings,OAuth Provider Settings,OAuth的提供商設置
DocType: Review Level,Review Points,評論點
DocType: Workflow Document State,Workflow Action is not created for optional states,不為可選狀態創建工作流操作
DocType: Address,City/Town,市/鎮
DocType: Data Migration Connector,Connector Name,連接器名稱
DocType: Energy Point Log,Social,社會
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.",Google日曆 - 無法為{0}創建日曆，錯誤代碼為{1}。
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,編輯行
DocType: Workflow Action Master,Workflow Action Master,工作流操作主
DocType: Custom Field,Field Type,欄位類型
apps/frappe/frappe/utils/data.py,only.,整
DocType: Route History,Route History,路線歷史
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,給予評論點
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.",Google日曆 - 無法在Google通訊錄{0}中插入聯繫人，錯誤代碼為{1}。
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP秘密只能由管理員重置。
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,避免了與你相關的年。
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,限制特定文檔的用戶
apps/frappe/frappe/utils/goal.py,Goal,目標
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,無效的郵件服務器。請糾正，然後再試一次。
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.",對於鏈接，輸入文檔類型的範圍。對於選擇，輸入選項列表，每一個新的生產線。
DocType: Workflow State,film,影片
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,同步日曆
apps/frappe/frappe/model/db_query.py,No permission to read {0},沒有權限讀取{0}
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,包括縮進
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,避免最近幾年。
apps/frappe/frappe/templates/includes/login/login.js,Verification,驗證
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,不允許多個根節點。
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",如果啟用，用戶每次登錄時都會收到通知。如果沒有啟用，用戶只會收到一次通知。
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",如果啟用，用戶每次登錄時都會收到通知。如果沒有啟用，用戶只會收到一次通知。
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,{0}條件無效
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.",如果選中，用戶不會看到確認Access對話框。
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0}記錄已刪除
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag",標籤名稱...，例如#tag
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,鍵盤快捷鍵
DocType: Post,Comments,評論
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,確認
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,驗證...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,全部收縮
apps/frappe/frappe/www/login.html,Forgot Password?,忘了密碼？
DocType: System Settings,yyyy-mm-dd,年 - 月 - 日
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,服務器錯誤
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,查看所有過去的報告。
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,登錄ID是必需的
DocType: Website Slideshow,Website Slideshow,網站連續播放
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,無數據
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)",鏈接是網站的主頁。標準鏈接（索引，登錄，產品，博客，約，接觸）
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},當接收來自帳戶{0}的電子郵件時，身份驗證失敗。從伺服器消息：{1}
DocType: User,Banner Image,橫幅圖片
DocType: Custom Field,Custom Field,自定義欄位
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,請指定必須檢查哪些日期欄位
DocType: Custom DocPerm,Set User Permissions,設定用戶權限
DocType: Email Account,Email Account Name,電子郵件帳戶名稱
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,在生成dropbox訪問令牌時發生錯誤。請檢查錯誤日誌以獲取更多詳細信息。
DocType: File,old_parent,old_parent
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.",通訊，聯絡人，線索。
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""",例如“支持“，”銷售“，”傑里楊“
apps/frappe/frappe/twofactor.py,Incorrect Verification code,驗證碼不正確
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Google聯繫人集成已停用。
DocType: Print Settings,Repeat Header and Footer in PDF,重複頁眉和頁腳的PDF
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,失敗
DocType: Address Template,Is Default,是預設
DocType: Data Migration Connector,Connector Type,連接器類型
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,列名不能為空
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},連接到電子郵件帳戶{0}時出錯
DocType: Workflow State,fast-forward,快進
DocType: Communication,Communication,通訊
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.",檢查列選擇，拖放設置順序。
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,在瀏覽器中登錄和查看
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,轉到{0}頁面
DocType: LDAP Settings,Password for Base DN,密碼基礎DN
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,基於列
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}",導入{1}，{2}中的{0}
DocType: Workflow State,move,舉
apps/frappe/frappe/model/document.py,Action Failed,操作失敗
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,對於用戶
DocType: View Log,View log,查看日誌
DocType: Address,Assam,阿薩姆
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,←返回上傳文件
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,傳出的電子郵件帳戶不正確
DocType: Transaction Log,Chaining Hash,鏈接哈希
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,請設置電子郵件地址
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop",如果用戶有任何檢查的作用，那麼用戶就變成了“系統用戶”。 “系統用戶”訪問桌面
DocType: System Settings,Date and Number Format,日期和數字格式
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,設置&gt;自定義表格
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,檢查一個時刻
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,顯示標籤
DocType: DocField,HTML Editor,HTML編輯器
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User",如果選中了“嚴格用戶權限”，並為用戶定義了“用戶權限”，則該鏈接的值為空的所有文檔將不會顯示給該用戶
DocType: Address,Billing,計費
DocType: Email Queue,Not Sent,未發送
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,設置&gt;用戶
DocType: Workflow State,align-justify,對齊對齊
DocType: User,Middle Name (Optional),中間名（可選）
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,不允許
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,沒有要同步的Google日曆活動。
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},通過{1}上的自動規則{0}
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,第一筆交易
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,您沒有足夠的權限來完成動作
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,單個DocType無法自定義。
DocType: User,Document Follow,文件關注
apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,沒有結果
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0} recipients,原定發送到{0}受助人
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Cut,切
apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},從更名{0}到{1}
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1} ({2} rows with children),{1}的{0}（有子項的{2}行）
DocType: Currency,**Currency** Master,** 主要貨幣 **
DocType: Email Account,No of emails remaining to be synced,沒有剩餘的電子郵件進行同步
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before assignment,請保存轉讓前的文件
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Click here to post bugs and suggestions,點擊這裡發布錯誤和建議
DocType: Website Settings,Address and other legal information you may want to put in the footer.,地址和其他法律資訊，您可能要放在頁腳。
DocType: Website Sidebar Item,Website Sidebar Item,網站側欄項目
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Click on {0} to generate Refresh Token.,單擊{0}以生成刷新令牌。
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.py,Reference document has been cancelled,參考文件已被取消
DocType: PayPal Settings,PayPal Settings,貝寶設置
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type,選擇文件類型
apps/frappe/frappe/utils/nestedset.py,Cannot delete {0} as it has child nodes,無法刪除{0} ，因為它有子節點
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} minutes ago,{0}分鐘前
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Assignment Day {0} has been repeated.,分配日{0}已重複。
DocType: Kanban Board Column,lightblue,淺藍
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Same Field is entered more than once,相同字段不止一次輸入
DocType: Print Settings,Enable Raw Printing,啟用原始打印
DocType: Contact,Contact Numbers,聯絡電話
DocType: Prepared Report,Filter Values,過濾值
DocType: Communication,User Tags,用戶標籤
DocType: Data Migration Run,Fail,失敗
DocType: Workflow State,download-alt,下載的Alt
DocType: Data Migration Run,Pull Failed,拉失敗
apps/frappe/frappe/public/js/frappe/views/components/Desktop.vue,Show / Hide Cards,顯示/隱藏卡片
DocType: Communication,Feedback Request,反饋請求
apps/frappe/frappe/config/settings.py,Import Data from CSV / Excel files.,從CSV / Excel文件導入數據。
DocType: Web Page,Main Section,主區塊
DocType: Page,Icon,圖標
apps/frappe/frappe/www/update-password.html,"Hint: Include symbols, numbers and capital letters in the password",提示：在密碼中加入符號，數字和大寫字母
apps/frappe/frappe/www/update-password.html,"Hint: Include symbols, numbers and capital letters in the password",提示：在密碼中加入符號，數字和大寫字母
DocType: DocField,Allow in Quick Entry,允許快速輸入
DocType: System Settings,dd/mm/yyyy,dd/mm/yyyy
DocType: System Settings,Backups,備份
apps/frappe/frappe/core/doctype/communication/communication.js,Add Contact,增加聯繫人
DocType: Notification Recipient,Optional: Always send to these ids. Each Email Address on a new row,可選：總是發送給這些ID。在新行的每個電子郵件地址
apps/frappe/frappe/public/js/frappe/form/layout.js,Hide Details,隱藏詳情
apps/frappe/frappe/www/qrcode.py,Page has expired!,頁已過期！
DocType: LDAP Settings,Path to private Key File,私鑰文件的路徑
DocType: Workflow State,Tasks,任務
DocType: Blog Settings,Blog Settings,部落格設定
apps/frappe/frappe/templates/emails/new_user.html,You can also copy-paste this link in your browser,您也可以複製粘貼此鏈接到瀏覽器
DocType: Workflow State,bullhorn,擴音器
DocType: Footer Item,Target,目標
DocType: System Settings,Number of Backups,備份數量
DocType: Website Settings,Copyright,版權
DocType: OAuth Authorization Code,Invalid,無效
DocType: Website Settings,Hide Footer Signup,隱藏頁腳註冊
apps/frappe/frappe/core/doctype/report/report.js,Write a Python file in the same folder where this is saved and return column and result.,寫一個Python文件，在這個被保存在同一文件夾中，並返回列和結果。
DocType: Website Theme,Theme URL,主題網址
DocType: Customize Form,Sort Field,排序欄位
DocType: Razorpay Settings,Razorpay Settings,Razorpay設置
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Edit Filter,編輯過濾器
DocType: System Settings,Session Expiry Mobile,會話過期移動
apps/frappe/frappe/utils/password.py,Incorrect User or Password,不正確的用戶或密碼
apps/frappe/frappe/templates/includes/search_box.html,Search results for,為。。。。尋找結果
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Access Token URL,請輸入訪問令牌URL
DocType: Notification,Slack,鬆弛
DocType: Custom DocPerm,If user is the owner,如果用戶是所有者
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Follow,跟隨
,Activity,活動
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")",說明：要鏈接到另一筆在系統中的記錄，使用「#Form/Note/[Note Name]」建立鏈接。（不要使用的「http://」）
DocType: User Permission,Allow,允許
DocType: Data Import Beta,Update Existing Records,更新現有記錄
apps/frappe/frappe/utils/password_strength.py,Let's avoid repeated words and characters,讓我們避免重複的字和字符
DocType: Energy Point Rule,Energy Point Rule,能量點規則
DocType: Communication,Delayed,延遲
apps/frappe/frappe/config/settings.py,List of backups available for download,可供下載的備份目錄
apps/frappe/frappe/www/login.html,Sign up,報名
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Row {0}: Not allowed to disable Mandatory for standard fields,行{0}：不允許禁用標準域的強制性
apps/frappe/frappe/config/customization.py,Dashboards,儀表板
DocType: Test Runner,Output,產量
DocType: Milestone,Track Field,田徑場
DocType: Notification,Set Property After Alert,警報後設置屬性
apps/frappe/frappe/config/customization.py,Add fields to forms.,將欄位添加到表單。
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Looks like something is wrong with this site's Paypal configuration.,看起來這個網站的Paypal配置有問題。
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Add Review,添加評論
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Size (px),字體大小（px）
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Only standard DocTypes are allowed to be customized from Customize Form.,只允許從“自定義表單”自定義標準DocType。
DocType: Access Log,File Type,文件類型
apps/frappe/frappe/templates/includes/login/login.js,Verification Code,驗證碼
DocType: Workflow State,leaf,休假
DocType: Portal Menu Item,Portal Menu Item,門戶菜單項
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Set Filters,設置過濾器
DocType: Contact Us Settings,Email ID,電子郵件ID
DocType: Energy Point Rule,Multiplier Field,乘數場
DocType: Dashboard Chart,Time Interval,時間間隔
DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,資源的列表，它的客戶端應用程序必須將用戶允許後訪問。 <br>如項目
DocType: Translation,Translated Text,翻譯文本
DocType: Contact Us Settings,Query Options,查詢選項
apps/frappe/frappe/public/js/frappe/social/components/PostLoader.vue,Fetching posts...,獲取帖子......
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Contact Synced with Google Contacts.,與Google通訊錄聯繫。
DocType: Access Log,Timestamp,時間戳
DocType: Patch Log,Patch Log,補丁日誌
DocType: Data Migration Mapping,Local Primary Key,本地主鍵
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options required for Link or Table type field {1} in row {2},{0}：行{2}中的鏈接或表類型字段{1}所需的選項
apps/frappe/frappe/core/doctype/user/user.py,Welcome to {0},歡迎{0}
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Add,新增
DocType: Communication,Sent or Received,發送或接收
DocType: Auto Repeat,Reference Document,參考文獻
DocType: DefaultValue,Key,關鍵
DocType: Address,Contacts,往來
DocType: System Settings,Setup Complete,安裝完成
apps/frappe/frappe/config/users_and_permissions.py,Report of all document shares,所有的文件共享報告
apps/frappe/frappe/www/update-password.html,New Password,新密碼
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Filter {0} missing,過濾器{0}丟失
apps/frappe/frappe/core/doctype/activity_log/activity_log.py,Sorry! You cannot delete auto-generated comments,抱歉!不能刪除自動生成的註釋
DocType: Google Settings,Used For Google Maps Integration.,用於Google Maps Integration。
apps/frappe/frappe/core/doctype/communication/communication.js,Reference DocType,DocType參照
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,No records will be exported,沒有記錄將被導出
DocType: User,System User,系統用戶
DocType: Report,Is Standard,為標準
DocType: Desktop Icon,_report,_報告
DocType: Desktop Icon,_report,_報告
DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",不要HTML編碼的HTML標籤，如&lt;SCRIPT&gt;或者就像字符&lt;或&gt;，因為他們可以在此字段中故意使用
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized on {1},{0}批評{1}
DocType: Website Settings,FavIcon,網站圖標
DocType: Blog Post,Content (HTML),內容（HTML）
DocType: Personal Data Download Request,User Name,用戶名
DocType: Workflow State,minus-sign,減號
apps/frappe/frappe/www/printview.py,No {0} permission,無{0}的權限
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Custom Permissions,導出自定義權限
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,No items found.,未找到任何項目。
DocType: Data Export,Fields Multicheck,字段Multicheck
DocType: Activity Log,Login,登入
apps/frappe/frappe/www/qrcode.html,Hi {0},{0}
apps/frappe/frappe/config/integrations.py,Google Drive Integration.,Google雲端硬盤集成。
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,{0} reverted your points on {1} {2},{0}在{1} {2}上恢復了您的積分
DocType: System Settings,Enable Scheduled Jobs,啟用預定作業
apps/frappe/frappe/core/doctype/data_export/exporter.py,Notes:,注意事項：
apps/frappe/frappe/core/page/background_jobs/background_jobs.py,Inactive,待用
apps/frappe/frappe/www/message.html,Status: {0},狀態：{0}
DocType: Blog Post,Markdown,「Markdown」語法
DocType: DocShare,Document Name,文件名稱
apps/frappe/frappe/core/doctype/communication/communication.js,Mark as Spam,標記為垃圾郵件
DocType: Comment,Comment By,評論人
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Customize Form,自定義表單
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Entity Type,實體類型
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: set role for,必須填寫：用於設置角色
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized {1},{0}批評{1}
DocType: Data Migration Mapping,Mapping Name,映射名稱
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field '{1}' cannot be set as Unique as it has non-unique values,{0}：字段“{1}”無法設置為“唯一”，因為它具有非唯一值
apps/frappe/frappe/public/js/frappe/list/list_view.js,Navigate list down,向下導航列表
DocType: Currency,A symbol for this currency. For e.g. $,這種貨幣的符號。例如$
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Successfully updated translations,成功更新翻譯
DocType: S3 Backup Settings,Enable Automatic Backup,啟用自動備份
apps/frappe/frappe/config/settings.py,Email Templates for common queries.,常見查詢的電子郵件模板。
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Permission Error,權限錯誤
apps/frappe/frappe/model/naming.py,Name of {0} cannot be {1},{0}的名稱不能為{1}
DocType: User Permission,Applicable For,適用
apps/frappe/frappe/public/js/frappe/desk.js,Session Expired,會話已過期
apps/frappe/frappe/public/js/frappe/desk.js,Session Expired,會話已過期
apps/frappe/frappe/utils/password_strength.py,Straight rows of keys are easy to guess,鍵的直排容易被猜中
DocType: Communication,Phone No.,電話號碼
DocType: Workflow State,fire,火
apps/frappe/frappe/www/update-password.html,Success! You are good to go 👍,成功！你很高興去👍
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,; not allowed in condition,; 條件下不允許
DocType: Async Task,Async Task,異步任務
DocType: Workflow State,picture,圖片
DocType: DocType,Image Field,現場圖片
DocType: Print Format,Custom HTML Help,自定義HTML幫助
DocType: LDAP Settings,Default Role on Creation,創建時的默認角色
apps/frappe/frappe/website/doctype/contact_us_settings/contact_us_settings.js,See on Website,查看網站
DocType: Workflow Transition,Next State,下一狀態
DocType: User,Block Modules,封鎖模組
DocType: Print Format,Custom CSS,自定義CSS
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Add a comment,新增評論
apps/frappe/frappe/config/settings.py,Log of error on automated events (scheduler).,登錄自動化事件（調度）的錯誤。
apps/frappe/frappe/utils/csvutils.py,Not a valid Comma Separated Value (CSV File),不是一個有效的逗號分隔值（ CSV文件）
DocType: Address,Postal,郵政
DocType: Email Account,Default Incoming,預設傳入信箱
DocType: Workflow State,repeat,重複
DocType: Website Settings,Banner,橫幅
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Value must be one of {0},值必須為{0}之一
DocType: Role,"If disabled, this role will be removed from all users.",如果禁用了，這個角色將會從所有用戶中刪除。
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Go to {0} List,轉到{0}列表
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Help on Search,搜索幫助
apps/frappe/frappe/core/doctype/user/user.py,Registered but disabled,註冊但被禁用
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,The Auto Repeat for this document has been disabled.,此文檔的自動重複已被禁用。
DocType: DocType,Hide Copy,隱藏副本
apps/frappe/frappe/model/base_document.py,{0} must be unique,{0}必須是獨特的
apps/frappe/frappe/model/base_document.py,Row,列
apps/frappe/frappe/public/js/frappe/views/communication.js,"CC, BCC & Email Template",CC，BCC＆電子郵件模板
DocType: Data Migration Mapping Detail,Local Fieldname,本地字段名稱
