apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,可以使用以下应用程序的新{}版本
DocType: Print Format,Default Print Language,默认打印语言
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Ancestors Of,祖先
apps/frappe/frappe/utils/nestedset.py,Root {0} cannot be deleted,根{0}无法删除
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,No comments yet,暂无评论
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,"Please setup SMS before setting it as an authentication method, via SMS Settings",请先通过SMS设置将其设置为身份验证方式，然后设置短信
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Both DocType and Name required,文档类型和名称是必须项
apps/frappe/frappe/model/document.py,Cannot change docstatus from 1 to 0,不能将文档状态由1改为0
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough points,你没有足够的积分
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Take Backup Now,立即备份
DocType: Contact,Open,开
DocType: Workflow Transition,Defines actions on states and the next step and allowed roles.,定义针对状态的行动，下一步操作和允许的角色。
apps/frappe/frappe/templates/emails/energy_points_summary.html,Top Reviewer,评论员
DocType: Data Migration Mapping,Remote Objectname,远程对象名称
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.",一种最佳的做法是，不要给不同的角色分配同样的权限规则，而是向同一用户分配多个角色。
apps/frappe/frappe/www/confirm_workflow_action.html,Please confirm your action to {0} this document.,请确认您对{0}此文档的操作。
DocType: Success Action,Next Actions HTML,下一步操作HTML
apps/frappe/frappe/public/js/frappe/social/social_home.js,Create Post,创建帖子
apps/frappe/frappe/desk/doctype/event/event.js,Add Participants,添加参与者
DocType: Web Page,Main Section (Markdown),主要部分（降价）
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Only {0} emailed reports are allowed per user,每个用户只允许{0}个电子邮件报告
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Fieldtype {1} for {2} cannot be unique,{0}：{2}的字段类型{1}不能是唯一的
DocType: Address,Address Title,地址名称
DocType: Website Settings,Footer Items,页脚项目
apps/frappe/frappe/public/js/frappe/ui/page.html,Menu,菜单
DocType: DefaultValue,DefaultValue,默认值
DocType: Auto Repeat,Daily,每日
apps/frappe/frappe/config/users_and_permissions.py,User Roles,用户角色
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,属性设置者覆盖标准的文件类型或字段属性
apps/frappe/frappe/core/doctype/user/user.py,Cannot Update: Incorrect / Expired Link.,无法更新：不正确的/过期的链接。
apps/frappe/frappe/utils/password_strength.py,Better add a few more letters or another word,最好加几个字母或一个字
DocType: Auto Repeat,Repeat on Last Day of the Month,在本月的最后一天重复
apps/frappe/frappe/twofactor.py,One Time Password (OTP) Registration Code from {},来自{}的一次性密码（OTP）注册码
DocType: DocField,Set Only Once,仅设置一次
DocType: Email Queue Recipient,Email Queue Recipient,电子邮件队列收件人
DocType: Address,Nagaland,那加兰邦
DocType: Slack Webhook URL,Webhook URL,Webhook URL
apps/frappe/frappe/core/doctype/user/user.py,Username {0} already exists,用户名{0}已存在
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set import as {1} is not importable,{0} ：{1}无法导入所以不能设置“导入”
apps/frappe/frappe/contacts/doctype/address/address.py,There is an error in your Address Template {0},在你的地址模板{0}有一个错误
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,{0} is an invalid email address in 'Recipients',{0}是“收件人”中的无效电子邮件地址
DocType: Footer Item,"target = ""_blank""","target = ""_blank"""
DocType: Workflow State,hdd,hdd
DocType: Integration Request,Host,主办
DocType: Data Import Beta,Import File,导入文件
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column <b>{0}</b> already exist.,列<b>{0}</b>已经存在。
DocType: ToDo,High,高
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,New Event,新事件
DocType: S3 Backup Settings,Secret Access Key,秘密访问密钥
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Male,男性
apps/frappe/frappe/core/doctype/user/user.py,OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret已被重置。下次登录时需要重新注册。
DocType: Communication,From Full Name,从全名
apps/frappe/frappe/desk/query_report.py,You don't have access to Report: {0},您没有权限访问报表：{0}
DocType: User,Send Welcome Email,发送欢迎电子邮件
DocType: Assignment Rule User,Assignment Rule User,分配规则用户
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Remove Filter,删除过滤器
DocType: Web Form Field,Show in filter,在过滤器中显示
DocType: Address,Daman and Diu,达曼和迪乌
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Project,项目
DocType: Address,Personal,个人
DocType: S3 Backup Settings,See https://docs.aws.amazon.com/de_de/general/latest/gr/rande.html#s3_region for details.,有关详细信息，请参阅https://docs.aws.amazon.com/de_de/general/latest/gr/rande.html#s3_region。
apps/frappe/frappe/config/settings.py,Bulk Rename,批量重命名
DocType: Email Queue,Show as cc,显示为抄送
DocType: DocField,Heading,标题
DocType: Workflow State,resize-vertical,调整垂直
apps/frappe/frappe/public/js/frappe/ui/capture.js,Take Video,录制视频
DocType: Contact Us Settings,Introductory information for the Contact Us Page,联系我们页面的介绍信息
DocType: Print Style,CSS,CSS
DocType: Workflow State,thumbs-down,拇指向下
DocType: User,Send Notifications for Email threads,发送电子邮件主题通知
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Prof,教授
apps/frappe/frappe/core/doctype/page/page.py,Not in Developer Mode,不在开发模式
apps/frappe/frappe/desk/page/backups/backups.py,File backup is ready,文件备份就绪
DocType: DocField,In Global Search,在全局搜索
DocType: System Settings,Brute Force Security,蛮力安全
DocType: Workflow State,indent-left,靠左缩进
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,&gt; {0} year(s) ago,&gt; {0}年之前
apps/frappe/frappe/utils/file_manager.py,It is risky to delete this file: {0}. Please contact your System Manager.,删除这个文件是有风险的：{0}。请联系您的系统管理员。
DocType: Currency,Currency Name,货币名称
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Emails,没有电子邮件
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,Link Expired,链接已过期
apps/frappe/frappe/database/schema.py,"Reverting length to {0} for '{1}' in '{2}';
							Setting the length as {3} will cause truncation of data.",将“{2}”中的“{1}”的长度恢复为{0};将长度设置为{3}将导致数据截断。
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Select File Format,选择文件格式
DocType: Report,Javascript,Javascript
DocType: File,Content Hash,内容哈希值
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,储存各种已安装的应用程序的最后为人所知的版本的JSON。它是用来显示发布说明。
DocType: Energy Point Rule,User Field,用户字段
DocType: DocType,MyISAM,MyISAM数据
DocType: Data Migration Run,Push Delete,推删除
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed for {1} {2},{0}已经退订了{1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not remove,没有移除
apps/frappe/frappe/desk/like.py,Liked,喜欢
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Send Now,立即发送
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form",不能为标准文件类型设置默认打印格式，请使用自定义表单
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form",不能为标准文件类型设置默认打印格式，请使用自定义表单
DocType: Report,Query,查询
DocType: Customize Form,Sort Order,排序
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,'In List View' not allowed for type {0} in row {1},行{1}中的类型{0}不允许选择“显示在列表视图中”
DocType: Letter Head,Footer HTML,页脚HTML
DocType: Custom Field,Select the label after which you want to insert new field.,选择标签，在其后插入新字段。
,Document Share Report,文档分享报告
DocType: Social Login Key,Base URL,基本网址
DocType: User,Last Login,最后登录
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You can't set 'Translatable' for field {0},您无法为字段{0}设置“可翻译”
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Column,列
DocType: Chat Profile,Chat Profile,聊天档案
DocType: Custom Field,Adds a custom field to a DocType,为文档类型添加一个自定义字段
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,Click on the link below to verify your request,点击下面的链接验证您的请求
DocType: File,Is Home Folder,是主文件夹
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Navbar Style,导航样式
apps/frappe/frappe/utils/__init__.py,{0} is not a valid Email Address,{0} 不是有效的邮箱地址
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select atleast 1 record for printing,选择打印ATLEAST 1项纪录
apps/frappe/frappe/core/doctype/has_role/has_role.py,User '{0}' already has the role '{1}',用户“{0}”已经拥有了角色“{1}”
DocType: System Settings,Two Factor Authentication method,双因素认证方法
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,First set the name and save the record.,首先设置名称并保存记录。
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,5 Records,5条记录
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with {0},共享{0}
apps/frappe/frappe/email/queue.py,Unsubscribe,退订
DocType: View Log,Reference Name,参考名称
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Change User,改变用户
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Update Translations,更新翻译
DocType: Error Snapshot,Exception,例外
DocType: Email Account,Use IMAP,使用IMAP
DocType: Activity Log,Activity Log,活动日志
DocType: View Log,Viewed By,由...观看
DocType: Integration Request,Authorized,合法
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,单独类型只有一条记录，没有表格。它的值将保存在tabSingles内。
DocType: System Settings,Enable Password Policy,启用密码策略
DocType: System Settings,Enable Password Policy,启用密码策略
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]",名单[{“标签”：_（“作业”），“路线”：“工作”}]
apps/frappe/frappe/custom/doctype/property_setter/property_setter.py,Field type cannot be changed for {0},{0}不能更改字段类型
DocType: Workflow,Rules defining transition of state in the workflow.,规则定义的工作流状态的过渡。
DocType: File,Folder,文件夹
DocType: Website Route Meta,Website Route Meta,网站路线元
DocType: DocField,Index,索引
DocType: Email Group,Newsletter Manager,通讯经理
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 1,选项1
apps/frappe/frappe/public/js/frappe/form/formatters.js,{0} to {1},{0}到{1}
apps/frappe/frappe/config/settings.py,Log of error during requests.,错误的过程中请求日志。
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,{0} has been successfully added to the Email Group.,{0} 已经被成功的加入到邮件组之中。
apps/frappe/frappe/public/js/frappe/form/grid.js,Do not edit headers which are preset in the template,不要编辑模板中预设的标题
apps/frappe/frappe/twofactor.py,Login Verification Code from {},登录验证码从{}
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} points,你获得了{0}分
DocType: Address,Uttar Pradesh,北方邦
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,注意：
DocType: Address,Pondicherry,本地治里
DocType: Data Import,Import Status,导入状态
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},计划发送到{0}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,页面快捷方式
DocType: Kanban Board Column,Indicator,指示符
DocType: DocShare,Everyone,所有人
DocType: Workflow State,backward,向后
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}",{0}：具有相同的角色，级别和允许只有一个规则{1}
DocType: Email Queue,Add Unsubscribe Link,添加退订链接
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,还没有评论。开始一个新的讨论。
DocType: Workflow State,share,分享
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,为交易设置编号系列。
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,配置图表
DocType: User,Last IP,最后登录IP
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,请在您的电子邮件中添加主题
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,已与您{1}分享了一个新文档{0}。
DocType: Data Migration Connector,Data Migration Connector,数据迁移连接器
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0}还原{1}
DocType: Email Account,Track Email Status,跟踪电子邮件状态
DocType: Note,Notify Users On Every Login,每次登录时通知用户
DocType: Note,Notify Users On Every Login,每次登录时通知用户
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Cannot match column {0} with any field,无法将列{0}与任何字段匹配
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,已成功更新{0}条记录。
DocType: PayPal Settings,API Password,应用程序界面密码
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,输入python模块或选择连接器类型
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,必须为自定义字段设置设置字段名
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,最后更新人
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,查看订阅
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",尚不支持通过“原始打印”进行PDF打印。请在“打印机设置”中删除打印机映射，然后重试。
DocType: Webhook,after_insert,after_insert
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,无法删除属于您没有权限的{0} {1}的文件
DocType: Website Theme,Custom JS,自定义JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,女士
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,背景颜色
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,邮件发送曾发生错误，请重试。
DocType: Portal Settings,Portal Settings,门户网站设置
DocType: Review Level,Level Name,级别名称
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},无法更新{0}
DocType: Data Migration Mapping,Mapping,映射
DocType: Web Page,0 is highest,0是最高的
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,请在浏览器中启用弹出窗口
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,您确定要重新链接该通信{0}？
DocType: Print Settings,Server IP,服务器IP
DocType: Email Queue,Attachments,附件
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,您没有访问此文件的权限
DocType: Language,Language Name,语言名称
DocType: Email Group Member,Email Group Member,电子邮件组成员
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,您的帐户已被锁定，并将在{0}秒后恢复
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,用户权限用于将用户限制到特定的记录。
DocType: Notification,Value Changed,值已更改
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},重复的名称{0} {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,重试
DocType: Contact Phone,Number,数
DocType: Web Form Field,Web Form Field,Web表单字段
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,您收到以下新消息：
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_field.html,Edit HTML,编辑HTML
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Redirect URL,请输入重定向网址
apps/frappe/frappe/core/doctype/language/language.py,"{0} must begin and end with a letter and can only contain letters,
				hyphen or underscore.",{0}必须以字母开头和结尾，并且只能包含字母，连字符或下划线。
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Restore Original Permissions,恢复原始权限
DocType: Address,Shop,商店
DocType: DocField,Button,按钮
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} is now default print format for {1} doctype,{0}现在是{1}类型的默认打印格式
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,Archived Columns,归档列
DocType: Email Account,Default Outgoing,默认支出
DocType: Workflow State,play,玩
apps/frappe/frappe/templates/emails/new_user.html,Click on the link below to complete your registration and set a new password,点击下面的链接完成注册，并设置新密码
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,没有添加
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Accounts Assigned,没有电子邮件帐户分配
DocType: S3 Backup Settings,eu-west-2,欧盟 - 西2
DocType: Contact Us Settings,Contact Us Settings,联系我们设置
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,正在搜寻...
DocType: Workflow State,text-width,文字宽度
apps/frappe/frappe/public/js/frappe/form/form.js,Maximum Attachment Limit for this record reached.,已达此记录最大附件限制。
apps/frappe/frappe/public/js/frappe/file_uploader/FileBrowser.vue,Search by filename or extension,按文件名或扩展名搜索
DocType: Notification,View Properties (via Customize Form),视图属性（通过自定义窗体）
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,单击文件以选择它。
DocType: Note Seen By,Note Seen By,注意 已阅
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,尝试使用更多的匝数较长的键盘模式
,LeaderBoard,管理者看板
DocType: DocType,Default Sort Order,默认排序顺序
DocType: Address,Rajasthan,拉贾斯坦邦
DocType: Email Template,Email Reply Help,电邮答复帮助
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,报表生成器报表直接由报表生成器来管理。无事可做。
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,请验证您的邮箱地址
apps/frappe/frappe/model/document.py,none of,没有
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,添加字段
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,给我发一份拷贝
DocType: Dropbox Settings,App Secret Key,应用保密密钥
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,网站
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0}不能设置为单例类型
DocType: Data Import,Data Import,数据导入
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,配置图表
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0}正在查看该文档
DocType: ToDo,Assigned By Full Name,分配者全名
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0}已更新
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,报告不能单类型设置
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,分享网址
DocType: System Settings,Allow Consecutive Login Attempts ,允许连续登录尝试
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,付款过程中发生错误。请联系我们。
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,{0}天前
DocType: Email Account,Awaiting Password,等待密码
DocType: Address,Address Line 1,地址行1
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,不是后代
DocType: Contact,Company Name,公司名称
DocType: Custom DocPerm,Role,角色
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,设置...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,到你的浏览器
apps/frappe/frappe/utils/data.py,Cent,一分钱
,Recorder,录音机
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,写邮件
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).",工作流程状况（例如草稿，已批准，已取消） 。
DocType: Print Settings,Allow Print for Draft,允许打印草稿
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,设置数量
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,提交该文件以确认
DocType: Contact,Unsubscribed,已退订
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,对于页面和报表设置自定义角色
DocType: Braintree Settings,Merchant ID,商家ID
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,评分：
DocType: Address,Dadra and Nagar Haveli,达德拉
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,附上你的照片
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,行值更改
DocType: Workflow State,Stop,停止
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,链接到你想打开的页面。如果你想使之成为集团母公司留空。
DocType: DocType,Is Single,是模块配置表？
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,注册被禁用
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0}已经离开对话{1} {2}
DocType: Access Log,Show Document,显示文件
DocType: Blogger,User ID of a Blogger,博客作者的用户ID
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,最少应保留一个系统管理员
DocType: GCalendar Account,Authorization Code,授权码
DocType: PayPal Settings,Mention transaction completion page URL,提及交易完成的页面网址
DocType: Help Article,Expert,专家
DocType: Workflow State,circle-arrow-right,圆圈箭头向右
DocType: Role Profile,Role Profile,角色配置文件
apps/frappe/frappe/permissions.py,Document Type is not importable,凭证类型不可导入
DocType: LDAP Settings,LDAP Server Url,LDAP服务器URL
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,无法打开实例时，它的{0}是打开的
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},从附件{0}设置的标头HTML
apps/frappe/frappe/config/desktop.py,Customization,定制
DocType: LDAP Settings,Organizational Unit for Users,用户组织单位
,Transaction Log Report,交易日志报告
DocType: Custom DocPerm,Custom DocPerm,自DocPerm
DocType: Newsletter,Send Unsubscribe Link,发送退订链接
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,在我们导入您的文件之前，需要创建一些链接记录。您是否要自动创建以下丢失的记录？
DocType: Access Log,Method,方法
DocType: Report,Script Report,脚本报告
DocType: OAuth Authorization Code,Scopes,领域
DocType: About Us Settings,Company Introduction,公司简介
DocType: User,Last Password Reset Date,上次密码重置日期
DocType: DocField,Length,长短
apps/frappe/frappe/config/settings.py,Restore or permanently delete a document.,恢复或永久删除文档。
apps/frappe/frappe/chat/doctype/chat_profile/chat_profile.py,Chat Profile for User {0} exists.,用户{0}的聊天配置文件存在。
apps/frappe/frappe/public/js/frappe/social/components/PostSidebar.vue,Frequently Visited Links,经常访问的链接
DocType: Notification,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",要添加动态主题，用神社标签，如<div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},无效的搜索字段{0}
DocType: User,Modules HTML,HTML模块
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Allow Google Calendar Access,允许Google日历访问权限
DocType: Assignment Rule,Higher priority rule will be applied first,首先应用更高优先级的规则
DocType: Email Account,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",跟踪收件人是否已打开您的电子邮件。 <br>注意：如果您要向多个收件人发送邮件，即使有1个收件人阅读该邮件，也会被视为“已打开”
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Missing Values Required,缺少需要的值
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Allow Google Contacts Access,允许Google通讯录访问
DocType: Data Migration Connector,Frappe,果汁刨冰
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Unread,标记为未读
DocType: Activity Log,Operation,操作
DocType: Customize Form,Change Label (via Custom Translation),更改标签（通过自定义转换）
apps/frappe/frappe/share.py,No permission to {0} {1} {2},无权{0} {1} {2}
DocType: Address,Permanent,常驻
DocType: Address,Permanent,常驻
apps/frappe/frappe/public/js/frappe/form/workflow.js,Note: Other permission rules may also apply,注：其它权限规则也可适用
DocType: Assignment Rule,Unassign Condition,取消分配条件
apps/frappe/frappe/templates/emails/print_link.html,View this in your browser,在浏览器查看
DocType: DocType,Parent Field (Tree),父田（树）
DocType: DocType,Search Fields,搜索字段
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Sync Contacts,通讯录同步
DocType: System Settings,OTP Issuer Name,OTP发行人名称
DocType: OAuth Bearer Token,OAuth Bearer Token,开放式验证的承载令牌
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Dr,借方
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing,同步
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Uploaded successfully,已成功上传
apps/frappe/frappe/public/js/frappe/dom.js,You are connected to internet.,你已连接到互联网。
DocType: Social Login Key,Enable Social Login,启用社交登录
DocType: Data Import Beta,Warnings,警告
DocType: Communication,Event,事件
apps/frappe/frappe/public/js/frappe/views/communication.js,"On {0}, {1} wrote:",{0}，{1}写道：
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Cannot delete standard field. You can hide it if you want,无法删除标准的字段。你可以将其隐藏，如果你想
DocType: Top Bar Item,For top bar,对顶部条
DocType: Social Login Key,Auth URL Data,身份验证URL数据
apps/frappe/frappe/desk/page/backups/backups.py,Queued for backup. You will receive an email with the download link,排队备份。您将收到一封包含下载链接的电子邮件
apps/frappe/frappe/utils/bot.py,Could not identify {0},无法识别{0}
DocType: Address,Address,地址
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Payment Failed,支付失败
DocType: Print Settings,In points. Default is 9.,以点为单位。默认值是9。
DocType: OAuth Client,Redirect URIs,重定向的URI
DocType: LDAP Settings,StartTLS,启动TLS
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Submiting {0},正在提交{0}
DocType: Workflow State,heart,心脏
apps/frappe/frappe/www/update-password.html,Old Password Required.,需要旧密码
DocType: Role,Desk Access,桌面访问
DocType: Workflow State,minus,minus
DocType: S3 Backup Settings,Bucket,桶
apps/frappe/frappe/public/js/frappe/ui/capture.js,Unable to load camera.,无法加载相机。
apps/frappe/frappe/core/doctype/user/user.py,Welcome email sent,欢迎电子邮件已发送
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Let's prepare the system for first use.,让我们为首次使用准备系统。
apps/frappe/frappe/core/doctype/user/user.py,Already Registered,已注册
DocType: System Settings,Float Precision,浮点数精度
DocType: Notification,Sender Email,发件人电子邮件
apps/frappe/frappe/core/doctype/page/page.py,Only Administrator can edit,只有管理员可以编辑
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Please select applicable Doctypes,请选择适用的Doctypes
DocType: DocType,Editable Grid,编辑网格
DocType: Property Setter,Property Setter,属性setter
DocType: Web Form,Allow Print,允许打印
DocType: Communication,Clicked,已点击
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Unfollow,取消关注
apps/frappe/frappe/public/js/frappe/form/form.js,No permission to '{0}' {1},没有权限“{0}” {1}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Scheduled to send,已计划发送
DocType: DocType,Track Seen,让系统记录谁查看过
DocType: Dropbox Settings,File Backup,文件备份
DocType: Kanban Board Column,orange,橙子
apps/frappe/frappe/public/js/frappe/list/list_view.js,No {0} found,没有找到{0}
apps/frappe/frappe/config/customization.py,Add custom forms.,添加自定义表单。
apps/frappe/frappe/desk/like.py,{0}: {1} in {2},{0}：{1}在{2}
