apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Nieuwe {} releases voor de volgende apps zijn beschikbaar
apps/frappe/frappe/www/confirm_workflow_action.html,Please confirm your action to {0} this document.,Bevestig uw actie aan {0} dit document.
DocType: Success Action,Next Actions HTML,Volgende acties HTML
apps/frappe/frappe/public/js/frappe/social/social_home.js,Create Post,Maak bericht
apps/frappe/frappe/desk/doctype/event/event.js,Add Participants,Voeg deelnemers toe
DocType: Web Page,Main Section (Markdown),Hoofdsectie (Markdown)
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Only {0} emailed reports are allowed per user,Alleen {0} gemaild rapporten zijn toegestaan per gebruiker
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Fieldtype {1} for {2} cannot be unique,{0}: Veldtype {1} voor {2} kan niet uniek zijn
DocType: Address,Address Title,Adres Titel
DocType: Website Settings,Footer Items,Voettekst onderdelen
apps/frappe/frappe/public/js/frappe/ui/page.html,Menu,Menu
DocType: DefaultValue,DefaultValue,Standaardwaarde
DocType: Auto Repeat,Daily,Dagelijks
apps/frappe/frappe/config/users_and_permissions.py,User Roles,Gebruikersrollen
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,Eigenschap Setter overschrijft een standaard DocType of Field woning
apps/frappe/frappe/core/doctype/user/user.py,Cannot Update: Incorrect / Expired Link.,Kan niet bijwerken : Onjuiste / verlopen Link .
apps/frappe/frappe/utils/password_strength.py,Better add a few more letters or another word,Beter voeg een paar letters of een ander woord
DocType: Auto Repeat,Repeat on Last Day of the Month,Herhaal dit op de laatste dag van de maand
apps/frappe/frappe/twofactor.py,One Time Password (OTP) Registration Code from {},Registratiecode van één keer wachtwoord (OTP) van {}
DocType: DocField,Set Only Once,Stel slechts eenmaal in
DocType: Email Queue Recipient,Email Queue Recipient,E-mail wachtrij Ontvanger
DocType: Address,Nagaland,Nagaland
DocType: Slack Webhook URL,Webhook URL,Webhook-URL
apps/frappe/frappe/core/doctype/user/user.py,Username {0} already exists,Gebruikersnaam {0} bestaat al
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set import as {1} is not importable,{0} : Kan niet Importeren omdat {1} niet importeerbaar is
apps/frappe/frappe/contacts/doctype/address/address.py,There is an error in your Address Template {0},Er is een fout in uw Address Template {0}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,{0} is an invalid email address in 'Recipients',{0} is een ongeldig e-mailadres in &#39;Ontvangers&#39;
DocType: Footer Item,"target = ""_blank""",target = &quot;_blank&quot;
DocType: Workflow State,hdd,hdd
DocType: Integration Request,Host,gastheer
DocType: Data Import Beta,Import File,Importeer bestand
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column <b>{0}</b> already exist.,Column <b>{0}</b> al bestaan.
DocType: ToDo,High,Hoog
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,New Event,Nieuw evenement
DocType: S3 Backup Settings,Secret Access Key,Geheime toegangssleutel
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Male,Mannelijk
apps/frappe/frappe/core/doctype/user/user.py,OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret is opnieuw ingesteld. Herregistratie zal nodig zijn bij de volgende login.
DocType: Communication,From Full Name,Van volledige naam
apps/frappe/frappe/desk/query_report.py,You don't have access to Report: {0},U heeft geen toegang tot Rapport: {0}
DocType: User,Send Welcome Email,Stuur Welkom Email
DocType: Assignment Rule User,Assignment Rule User,Toewijzingsregel Gebruiker
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Remove Filter,Verwijder filter
DocType: Web Form Field,Show in filter,Toon in filter
DocType: Address,Daman and Diu,Daman en Diu
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Project,Project
DocType: Address,Personal,Persoonlijk
DocType: S3 Backup Settings,See https://docs.aws.amazon.com/de_de/general/latest/gr/rande.html#s3_region for details.,Zie https://docs.aws.amazon.com/de_de/general/latest/gr/rande.html#s3_region voor meer informatie.
apps/frappe/frappe/config/settings.py,Bulk Rename,Bulk Hernoemen
DocType: Email Queue,Show as cc,Toon als cc
DocType: DocField,Heading,Titel
DocType: Workflow State,resize-vertical,resize-verticale
apps/frappe/frappe/public/js/frappe/ui/capture.js,Take Video,Neem video
DocType: Contact Us Settings,Introductory information for the Contact Us Page,Inleidende informatie voor het Contactformulier
DocType: Print Style,CSS,CSS
DocType: Workflow State,thumbs-down,duim-omlaag
DocType: User,Send Notifications for Email threads,Verzend meldingen voor e-mailthreads
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Prof,prof
apps/frappe/frappe/core/doctype/page/page.py,Not in Developer Mode,Niet in Developer Mode
apps/frappe/frappe/desk/page/backups/backups.py,File backup is ready,Bestandskopie is klaar
DocType: DocField,In Global Search,In Global Search
DocType: System Settings,Brute Force Security,Brute Force-beveiliging
DocType: Workflow State,indent-left,inspringing-links
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,&gt; {0} year(s) ago,&gt; {0} jaar geleden
apps/frappe/frappe/utils/file_manager.py,It is risky to delete this file: {0}. Please contact your System Manager.,Het is riskant om dit bestand te verwijderen: {0}. Neem dan contact op met uw systeembeheerder.
DocType: Currency,Currency Name,Valutanaam
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Emails,geen e-mails
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,Link Expired,Link verlopen
apps/frappe/frappe/database/schema.py,"Reverting length to {0} for '{1}' in '{2}';
							Setting the length as {3} will cause truncation of data.","De lengte terugzetten naar {0} voor &#39;{1}&#39; in &#39;{2}&#39;; Als u de lengte instelt op {3}, worden de gegevens afgekapt."
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Select File Format,Selecteer Bestandsformaat
DocType: Report,Javascript,Javascript
DocType: File,Content Hash,Content Hash
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Slaat de JSON van de laatst bekende versies van de verschillende geïnstalleerde apps. Het wordt gebruikt om de release notes zien.
DocType: Energy Point Rule,User Field,Gebruikersveld
DocType: DocType,MyISAM,MyISAM
DocType: Data Migration Run,Push Delete,Druk op Verwijderen
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed for {1} {2},{0} al afgemeld voor {1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not remove,Niet verwijderd
apps/frappe/frappe/desk/like.py,Liked,Vond
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Send Now,Nu verzenden
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form","Standaard DocType kan niet standaard afdrukformaat hebben, gebruik maken van formulier aanpassen"
DocType: Report,Query,Query
DocType: Customize Form,Sort Order,Sorteervolgorde
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,'In List View' not allowed for type {0} in row {1},'In lijst weergave' niet toegestaan voor type {0} in rij {1}
DocType: Letter Head,Footer HTML,Voettekst HTML
DocType: Custom Field,Select the label after which you want to insert new field.,"Selecteer het label, waarachter u nieuwe veld wilt invoegen."
,Document Share Report,Document Delen Report
DocType: Social Login Key,Base URL,Basis-URL
DocType: User,Last Login,Laatst ingelogd
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You can't set 'Translatable' for field {0},U kunt &#39;Vertaalbaar&#39; niet instellen voor veld {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Column,Kolom
DocType: Chat Profile,Chat Profile,Chatprofiel
DocType: Custom Field,Adds a custom field to a DocType,Voegt een aangepast veld toe aan een DocType
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,Click on the link below to verify your request,Klik op onderstaande link om uw aanvraag te verifiëren
DocType: File,Is Home Folder,Is Thuis Folder
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Navbar Style,Navbar-stijl
apps/frappe/frappe/utils/__init__.py,{0} is not a valid Email Address,{0} is geen geldig e-mailadres
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select atleast 1 record for printing,Selecteer tenminste 1 record voor het afdrukken
apps/frappe/frappe/core/doctype/has_role/has_role.py,User '{0}' already has the role '{1}',Gebruiker &#39;{0}&#39; heeft al de rol van &#39;{1}&#39;
DocType: System Settings,Two Factor Authentication method,Twee Factor Authentication methode
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,First set the name and save the record.,Stel eerst de naam in en sla de record op.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,5 Records,5 records
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with {0},Gedeeld met {0}
apps/frappe/frappe/email/queue.py,Unsubscribe,Afmelden
DocType: View Log,Reference Name,Referentie Naam
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Change User,Verander gebruiker
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Update Translations,Update vertalingen
DocType: Error Snapshot,Exception,Uitzondering
DocType: Email Account,Use IMAP,Met IMAP
DocType: Activity Log,Activity Log,Activiteitenlogboek
DocType: View Log,Viewed By,Bekeken door
DocType: Integration Request,Authorized,geautoriseerde
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,Enkele soorten hebben slechts een record geen tafels verbonden . Waarden worden opgeslagen in tabSingles
DocType: System Settings,Enable Password Policy,Wachtwoordbeleid inschakelen
DocType: System Settings,Enable Password Policy,Wachtwoordbeleid inschakelen
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Lijst als [{ &quot;label&quot;: _ ( &quot;Jobs&quot;), &quot;route&quot;: &quot;banen&quot;}]"
apps/frappe/frappe/custom/doctype/property_setter/property_setter.py,Field type cannot be changed for {0},Veldtype kan niet worden gewijzigd voor {0}
DocType: Workflow,Rules defining transition of state in the workflow.,Regels met betrekking tot de overgang van de staat in de workflow.
DocType: File,Folder,Map
DocType: Website Route Meta,Website Route Meta,Website Route Meta
DocType: DocField,Index,Index
DocType: Email Group,Newsletter Manager,Nieuwsbrief Manager
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 1,Optie 1
apps/frappe/frappe/public/js/frappe/form/formatters.js,{0} to {1},{0} tot {1}
apps/frappe/frappe/config/settings.py,Log of error during requests.,Log van fout tijdens verzoeken.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,{0} has been successfully added to the Email Group.,{0} is succesvol toegevoegd aan de e-mail Group.
apps/frappe/frappe/public/js/frappe/form/grid.js,Do not edit headers which are preset in the template,Bewerk geen kopteksten die vooraf zijn ingesteld in de sjabloon
apps/frappe/frappe/twofactor.py,Login Verification Code from {},Inlogverificatiecode van {}
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} points,Je hebt {0} punten verdiend
DocType: Address,Uttar Pradesh,Uttar Pradesh
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,Notitie:
DocType: Address,Pondicherry,Pondicherry
DocType: Data Import,Import Status,Importstatus
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},Gepland om te sturen naar {0}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,Paginasnelkoppelingen
DocType: Kanban Board Column,Indicator,Indicator
DocType: DocShare,Everyone,Iedereen
DocType: Workflow State,backward,achterwaarts
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: Slechts één regel toegestaan met dezelfde rol, niveau en {1}"
DocType: Email Queue,Add Unsubscribe Link,Voeg afmeldlink
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,Nog geen reacties. Start een nieuwe discussie.
DocType: Workflow State,share,aandeel
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,Instellen nummerreeksen voor transacties.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,Kaarten configureren
DocType: User,Last IP,Laatste IP-
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,Voeg een onderwerp toe aan uw e-mail
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,Er is een nieuw document {0} gedeeld met u {1}.
DocType: Data Migration Connector,Data Migration Connector,Data Migration Connector
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0} keerde terug {1}
DocType: Email Account,Track Email Status,Volg e-mailstatus
DocType: Note,Notify Users On Every Login,Gebruikers in kennis stellen op elke login
DocType: Note,Notify Users On Every Login,Gebruikers in kennis stellen op elke login
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Cannot match column {0} with any field,Kan kolom {0} niet koppelen aan een veld
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,{0} records succesvol bijgewerkt.
DocType: PayPal Settings,API Password,API Password
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,Voer de python-module in of selecteer het type connector
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,Veldnaam niet ingesteld op Aangepast veld
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,Laatst bijgewerkt door
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,Bekijk Abonnees
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",PDF-afdrukken via &quot;Raw Print&quot; wordt nog niet ondersteund. Verwijder de printertoewijzing in Printerinstellingen en probeer het opnieuw.
DocType: Webhook,after_insert,after_insert
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,Kan het bestand niet verwijderen zoals het behoort tot {0} {1} waarvoor u geen rechten heeft
DocType: Website Theme,Custom JS,Aangepaste JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,Mevrouw
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,Achtergrondkleur
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,Er zijn fouten opgetreden tijdens het versturen van e-mail. Probeer het opnieuw .
DocType: Portal Settings,Portal Settings,portal Instellingen
DocType: Review Level,Level Name,Niveau naam
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},Kan {0} niet updaten
DocType: Data Migration Mapping,Mapping,In kaart brengen
DocType: Web Page,0 is highest,0 is hoogst
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,Schakel pop-ups in uw browser in
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,Weet u zeker dat u deze mededeling aan {0} opnieuw koppelen?
DocType: Print Settings,Server IP,Server IP
DocType: Email Queue,Attachments,Toebehoren
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,U hebt niet de rechten om toegang te krijgen tot dit document
DocType: Language,Language Name,Taalnaam
DocType: Email Group Member,Email Group Member,E-mail Groepslid
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,Uw account is vergrendeld en zal na {0} seconden worden hervat
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,Gebruikersmachtigingen worden gebruikt om gebruikers te beperken tot specifieke records.
DocType: Notification,Value Changed,Waarde Veranderd
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},Dubbele naam {0} {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,opnieuw proberen
DocType: Contact Phone,Number,Aantal
DocType: Web Form Field,Web Form Field,Webformulier invulveld
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,Je hebt een nieuw bericht van:
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_field.html,Edit HTML,Bewerken HTML
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Redirect URL,Voer de omleidings-URL in
apps/frappe/frappe/core/doctype/language/language.py,"{0} must begin and end with a letter and can only contain letters,
				hyphen or underscore.","{0} moet beginnen en eindigen met een letter en mag alleen letters, koppeltekens of onderstrepingstekens bevatten."
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Restore Original Permissions,Restore Original Machtigingen
DocType: Address,Shop,Winkelen
DocType: DocField,Button,Knop
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} is now default print format for {1} doctype,{0} is nu standaard afdrukformaat voor {1} doctype
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,Archived Columns,gearchiveerd Columns
DocType: Email Account,Default Outgoing,Standaard uitgaande
DocType: Workflow State,play,spelen
apps/frappe/frappe/templates/emails/new_user.html,Click on the link below to complete your registration and set a new password,Klik op onderstaande link om uw registratie te voltooien en een nieuw wachtwoord in te stellen
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,Niet toegevoegd
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Accounts Assigned,Geen E-mailaccounts Assigned
DocType: S3 Backup Settings,eu-west-2,eu-west-2
DocType: Contact Us Settings,Contact Us Settings,Neem contact met ons op Instellingen
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,Zoeken ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,Zoeken ...
DocType: Workflow State,text-width,text-width
apps/frappe/frappe/public/js/frappe/form/form.js,Maximum Attachment Limit for this record reached.,Maximale Attachment Limiet voor dit record bereikt.
apps/frappe/frappe/public/js/frappe/file_uploader/FileBrowser.vue,Search by filename or extension,Zoeken op bestandsnaam of extensie
DocType: Notification,View Properties (via Customize Form),Bekijk Properties (via Customize Form)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,Klik op een bestand om het te selecteren.
DocType: Note Seen By,Note Seen By,Opmerking gezien door
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,Probeer een langere keyboard patroon met meer bochten te gebruiken
,LeaderBoard,Scorebord
DocType: DocType,Default Sort Order,Standaard sorteervolgorde
DocType: Address,Rajasthan,Rajasthan
DocType: Email Template,Email Reply Help,Email Reply Help
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,Rapport Bouwer rapporten worden rechtstreeks beheerd door de Rapport Bouwer. Niets te doen. Domtidomtidom.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,Verifieer uw email adres alstublieft
apps/frappe/frappe/model/document.py,none of,geen van
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,Velden toevoegen
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,Stuur mij een kopie
DocType: Dropbox Settings,App Secret Key,App Secret Key
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,Website
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0} kan niet worden ingesteld voor Enkele types
DocType: Data Import,Data Import,Gegevens importeren
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,Grafiek configureren
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0} bekijkt momenteel dit document
DocType: ToDo,Assigned By Full Name,In opdracht van volledige naam
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0} bijgewerkt
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,Rapport kan niet worden ingesteld voor Single types
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,Deel URL
DocType: System Settings,Allow Consecutive Login Attempts ,Sta opeenvolgende inlogpogingen toe
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,Er is een fout opgetreden tijdens het betalingsproces. Contacteer ons alsjeblieft.
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,{0} dagen geleden
DocType: Email Account,Awaiting Password,In afwachting van Password
DocType: Address,Address Line 1,Adres Lijn 1
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,Niet Nakomelingen van
DocType: Contact,Company Name,Bedrijfsnaam
DocType: Custom DocPerm,Role,Rol
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,Instellingen ...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,naar uw browser
apps/frappe/frappe/utils/data.py,Cent,Cent
,Recorder,opnemer
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,Email opstellen
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).","Statussen voor workflow ( bijv. Draft , Goedgekeurd , Cancelled) ."
DocType: Print Settings,Allow Print for Draft,Laat Print voor Draft
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,Stel Hoeveelheid
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,Verzend dit document om te bevestigen
DocType: Contact,Unsubscribed,Uitgeschreven
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,Stel aangepaste rollen voor pagina en verslag
DocType: Braintree Settings,Merchant ID,Verkoper-ID
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,Beoordeling:
DocType: Address,Dadra and Nagar Haveli,Dadra en Nagar Haveli
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,Voeg uw foto toe
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,Rijwaarden Changed
DocType: Workflow State,Stop,stoppen
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,Link naar de pagina die u wilt openen. Laat leeg als u wilt dat een groep ouders te maken.
DocType: DocType,Is Single,Is Single
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,Aanmelden is uitgeschakeld
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0} heeft het gesprek verlaten in {1} {2}
DocType: Access Log,Show Document,Document weergeven
DocType: Blogger,User ID of a Blogger,Gebruikers-ID van een Blogger
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,Er moet ten minste één System Manager blijven
DocType: GCalendar Account,Authorization Code,Authorisatie Code
DocType: PayPal Settings,Mention transaction completion page URL,Vermeld transactie voltooiing URL
DocType: Help Article,Expert,Deskundige
DocType: Workflow State,circle-arrow-right,cirkel-pijl-rechts
DocType: Role Profile,Role Profile,Rolprofiel
apps/frappe/frappe/permissions.py,Document Type is not importable,Documenttype kan niet worden geïmporteerd
DocType: LDAP Settings,LDAP Server Url,LDAP-server Url
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,Kan geen instantie openen als zijn {0} open is
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},HTML-koptekst ingesteld vanuit bijlage {0}
apps/frappe/frappe/config/desktop.py,Customization,Maatwerk
DocType: LDAP Settings,Organizational Unit for Users,Organisatie-eenheid voor gebruikers
,Transaction Log Report,Transactielogboekrapport
DocType: Custom DocPerm,Custom DocPerm,Custom DocPerm
DocType: Newsletter,Send Unsubscribe Link,Stuur afmeldlink
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,Er zijn enkele gekoppelde records die moeten worden gemaakt voordat we uw bestand kunnen importeren. Wilt u automatisch de volgende ontbrekende records maken?
DocType: Access Log,Method,Methode
DocType: Report,Script Report,Script Rapport
DocType: OAuth Authorization Code,Scopes,scopes
DocType: About Us Settings,Company Introduction,Bedrijf Introductie
DocType: User,Last Password Reset Date,Datum laatste wachtwoord opnieuw instellen
DocType: DocField,Length,Lengte
apps/frappe/frappe/config/settings.py,Restore or permanently delete a document.,Herstel of verwijder een document permanent.
apps/frappe/frappe/chat/doctype/chat_profile/chat_profile.py,Chat Profile for User {0} exists.,Chatprofiel voor gebruiker {0} bestaat.
apps/frappe/frappe/public/js/frappe/social/components/PostSidebar.vue,Frequently Visited Links,Veel bezochte links
DocType: Notification,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Om dynamische onderwerp toe te voegen, gebruik jinja tags zoals <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>"
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},Ongeldig zoekveld {0}
DocType: User,Modules HTML,Modules HTML
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Allow Google Calendar Access,Google Agenda-toegang toestaan
DocType: Assignment Rule,Higher priority rule will be applied first,Regel met hogere prioriteit wordt eerst toegepast
DocType: Email Account,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Houd bij of uw e-mail door de ontvanger is geopend. <br> Opmerking: als u naar meerdere ontvangers verzendt, zelfs als 1 ontvanger de e-mail leest, wordt deze beschouwd als &quot;Geopend&quot;"
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Missing Values Required,Ontbrekende waarden vereist
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Allow Google Contacts Access,Google Contacten toegang toestaan
DocType: Data Migration Connector,Frappe,Frappe
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Unread,Markeren als ongelezen
DocType: Activity Log,Operation,Operatie
DocType: Customize Form,Change Label (via Custom Translation),Label wijzigen (via Custom Translation)
apps/frappe/frappe/share.py,No permission to {0} {1} {2},Geen toestemming om {0} {1} {2}
DocType: Address,Permanent,blijvend
DocType: Address,Permanent,blijvend
apps/frappe/frappe/public/js/frappe/form/workflow.js,Note: Other permission rules may also apply,Opmerking: Andere machtigingsregels kunnen ook van toepassing zijn
DocType: Assignment Rule,Unassign Condition,Toewijzing ongedaan maken
apps/frappe/frappe/templates/emails/print_link.html,View this in your browser,Bekijk deze in uw browser
DocType: DocType,Parent Field (Tree),Bovenliggend veld (boom)
DocType: DocType,Search Fields,Zoek Velden
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Sync Contacts,Contacten synchroniseren
DocType: System Settings,OTP Issuer Name,OTP Uitgeversnaam
DocType: OAuth Bearer Token,OAuth Bearer Token,OAuth Bearer Token
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Dr,Dr
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing,synchroniseren
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Uploaded successfully,Succesvol geüpload
apps/frappe/frappe/public/js/frappe/dom.js,You are connected to internet.,Je bent verbonden met internet.
DocType: Social Login Key,Enable Social Login,Schakel sociale login in
DocType: Data Import Beta,Warnings,waarschuwingen
DocType: Communication,Event,Evenement
apps/frappe/frappe/public/js/frappe/views/communication.js,"On {0}, {1} wrote:","Op {0}, {1} schreef:"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Cannot delete standard field. You can hide it if you want,Kan standaardveld niet verwijderen. U kunt het verbergen als u dit wilt
DocType: Top Bar Item,For top bar,Voor bovenste balk
DocType: Social Login Key,Auth URL Data,Auth URL-gegevens
apps/frappe/frappe/desk/page/backups/backups.py,Queued for backup. You will receive an email with the download link,In afwachting van back-up. U ontvangt een email met de downloadlink
apps/frappe/frappe/utils/bot.py,Could not identify {0},Kon {0} niet identificeren
DocType: Address,Address,Adres
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Payment Failed,Betaling mislukt
DocType: Print Settings,In points. Default is 9.,In punten. Standaard is 9.
DocType: OAuth Client,Redirect URIs,redirect URI
DocType: LDAP Settings,StartTLS,StartTLS
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Submiting {0},{0} indienen
DocType: Workflow State,heart,hart
